elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0001845,initial_empty_incumbent,0.493696053863,0,1,0,-1,"","seed_initial",0,0,0,0,0.0001845,0.0001845,0,0,0,0,0
0.0003848,initial_after_seed,0.493696053863,0.00515451203429,0.98955934123,8,0,"[0,0.061712]",cheap_projection_bound,0,0,0,0,0.0003848,0.0003848,0,0,0,0,0
30.1269403,interval_relaxation_0,0.493696053863,0.06615039959,0.866009867666,7,1,"[0.061712,0.123424]",cheap_projection_bound,0,0,0,0,30.1269403,0.0003848,30.1262763,0,0,0,0
60.1876489,interval_relaxation_1,0.493696053863,0.127862406323,0.741009867666,6,2,"[0.123424,0.185136]",cheap_projection_bound,0,0,0,0,60.1876489,0.0003848,60.1869405,0,0,0,0
89.8496007,interval_relaxation_2,0.493696053863,0.189574413056,0.616009867666,5,3,"[0.185136,0.246848]",cheap_projection_bound,0,0,0,0,89.8496007,0.0003848,89.8488489,0,0,0,0
126.8190063,interval_relaxation_3,0.493696053863,0.251286419788,0.491009867666,5,4,"[0.246848,0.30856]",cheap_projection_bound,0,0,0,0,126.8190063,0.0003848,126.8182167,0,0,0,0
148.3798076,interval_tree_3,0.386764365884,0.251286419788,0.350285491751,4,4,"[0.246848,0.30856]",cheap_projection_bound,0,584,0.386764365884,0,126.8190063,148.3798076,126.8182167,13.324917,8.2215016,583,1
166.1955156,interval_relaxation_4,0.386764365884,0.29391289368,0.240072458566,4,3,"[0.185136,0.246848]",inventory_route_gini_relaxation,1,584,0.386764365884,0,166.1955156,148.3798076,144.6334485,13.324917,8.2215016,583,1
193.1940596,interval_tree_4,0.386764365884,0.29391289368,0.240072458566,4,3,"[0.185136,0.246848]",inventory_route_gini_relaxation,1,584,0.386764365884,0,166.1955156,148.3798076,144.6334485,20.4155486,28.1156806,1166,2
193.1944349,route_pool_after_candidate_4,0.386764365884,0.29391289368,0.240072458566,4,3,"[0.185136,0.246848]",inventory_route_gini_relaxation,2,584,0.386764365884,0,166.1955156,148.3798076,144.6334485,20.4155486,28.1156806,1166,2
202.2592181,interval_relaxation_5,0.386764365884,0.29391289368,0.240072458566,3,3,"[0.185136,0.246848]",inventory_route_gini_relaxation,2,584,0.386764365884,0,166.1955156,148.3798076,153.6978088,20.4155486,28.1156806,1166,2
202.7511621,interval_relaxation_6,0.386764365884,0.29391289368,0.240072458566,2,3,"[0.185136,0.246848]",inventory_route_gini_relaxation,2,584,0.386764365884,0,166.1955156,148.3798076,154.1896871,20.4155486,28.1156806,1166,2
233.5510911,adaptive_split_child_8,0.386764365884,0.34001101574,0.120883292949,1,4,"[0.246848,0.30856]",inventory_route_gini_relaxation,1,584,0.386764365884,0,233.5510911,148.3798076,184.9895105,20.4155486,28.1156806,1166,2
261.3400847,adaptive_split_child_9,0.386764365884,0.3259809019,0.157158904349,2,9,"[0.215992,0.246848]",inventory_route_gini_relaxation,2,584,0.386764365884,0,233.5510911,148.3798076,212.7784418,20.4155486,28.1156806,1166,2
286.8023467,adaptive_split_child_10,0.386764365884,0.34001101574,0.120883292949,1,4,"[0.246848,0.30856]",inventory_route_gini_relaxation,1,584,0.386764365884,0,233.5510911,148.3798076,238.2406589,20.4155486,28.1156806,1166,2
305.5268611,adaptive_split_child_11,0.386764365884,0.33766689143,0.126944152007,2,11,"[0.23142,0.246848]",inventory_route_gini_relaxation,2,584,0.386764365884,0,233.5510911,148.3798076,256.9651285,20.4155486,28.1156806,1166,2
305.527616,route_pool_before_final_summary,0.386764365884,0.33766689143,0.126944152007,2,11,"[0.23142,0.246848]",inventory_route_gini_relaxation,2,584,0.386764365884,0,233.5510911,148.3798076,256.9651285,20.4155486,28.1156806,1166,2
305.5277589,final_summary,0.386764365884,0.33766689143,0.126944152007,2,11,"[0.23142,0.246848]",inventory_route_gini_relaxation,2,584,0.386764365884,0,233.5510911,148.3798076,256.9651285,20.4155486,28.1156806,1166,2
