elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0001854,initial_empty_incumbent,0.49,0,1,0,-1,"","seed_initial",0,0,0,0,0.0001854,0.0001854,0,0,0,0,0
0.0003595,initial_after_seed,0.49,0,1,4,0,"[0,0.1225]",gamma_floor,0,0,0,0,0.0003595,0.0003595,0,0,0,0,0
0.1540675,interval_relaxation_0,0.49,0,1,4,0,"[0,0.1225]",gamma_floor,0,0,0,0,0.0003595,0.0003595,0.1535047,0,0,0,0
7.0792,interval_tree_0,0.135,0,1,2,0,"[0,0.1225]",gamma_floor,0,99,0.135,0,0.0003595,7.0792,0.1535047,6.8998826,0.0129465,473,31
7.0792985,route_pool_after_candidate_0,0,0,0,0,-1,"",,0,100,0,0,0.0003595,7.0792985,0.1535047,6.8998826,0.0129465,473,31
7.0795761,route_pool_before_final_summary,0,0,0,0,-1,"",,0,100,0,0,0.0003595,7.0792985,0.1535047,6.8998826,0.0129465,473,31
7.0796084,final_summary,0,0,0,0,-1,"",incumbent_cutoff,0,100,0,0,0.0003595,7.0792985,0.1535047,6.8998826,0.0129465,473,31
