elapsed_seconds,event,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0001933,initial_empty_incumbent,0.493696053863,0,1,0,-1,"","seed_initial",0,0,0,0,0.0001933,0.0001933,0,0,0,0,0
0.0003471,initial_after_seed,0.493696053863,0.00515451203429,0.98955934123,8,0,"[0,0.061712]",cheap_projection_bound,0,0,0,0,0.0003471,0.0003471,0,0,0,0,0
30.1387848,interval_relaxation_0,0.493696053863,0.06615039959,0.866009867666,7,1,"[0.061712,0.123424]",cheap_projection_bound,0,0,0,0,30.1387848,0.0003471,30.1381915,0,0,0,0
60.1650534,interval_relaxation_1,0.493696053863,0.127862406323,0.741009867666,6,2,"[0.123424,0.185136]",cheap_projection_bound,0,0,0,0,60.1650534,0.0003471,60.1644173,0,0,0,0
89.7662201,interval_relaxation_2,0.493696053863,0.189574413056,0.616009867666,5,3,"[0.185136,0.246848]",cheap_projection_bound,0,0,0,0,89.7662201,0.0003471,89.7655436,0,0,0,0
126.7266598,interval_relaxation_3,0.493696053863,0.251286419788,0.491009867666,5,4,"[0.246848,0.30856]",cheap_projection_bound,0,0,0,0,126.7266598,0.0003471,126.7259442,0,0,0,0
148.3094192,interval_tree_3,0.386764365884,0.251286419788,0.350285491751,4,4,"[0.246848,0.30856]",cheap_projection_bound,0,584,0.386764365884,0,126.7266598,148.3094192,126.7259442,13.3309904,8.2376666,583,1
166.1803192,interval_relaxation_4,0.386764365884,0.29391289368,0.240072458566,4,3,"[0.185136,0.246848]",inventory_route_gini_relaxation,1,584,0.386764365884,0,166.1803192,148.3094192,144.5912245,13.3309904,8.2376666,583,1
193.1425217,interval_tree_4,0.386764365884,0.29391289368,0.240072458566,4,3,"[0.185136,0.246848]",inventory_route_gini_relaxation,1,584,0.386764365884,0,166.1803192,148.3094192,144.5912245,20.4701794,28.0465517,1166,2
193.1428889,route_pool_after_candidate_4,0.386764365884,0.29391289368,0.240072458566,4,3,"[0.185136,0.246848]",inventory_route_gini_relaxation,2,584,0.386764365884,0,166.1803192,148.3094192,144.5912245,20.4701794,28.0465517,1166,2
202.2623586,interval_relaxation_5,0.386764365884,0.29391289368,0.240072458566,3,3,"[0.185136,0.246848]",inventory_route_gini_relaxation,2,584,0.386764365884,0,166.1803192,148.3094192,153.7016298,20.4701794,28.0465517,1166,2
202.7601141,interval_relaxation_6,0.386764365884,0.29391289368,0.240072458566,2,3,"[0.185136,0.246848]",inventory_route_gini_relaxation,2,584,0.386764365884,0,166.1803192,148.3094192,154.1993174,20.4701794,28.0465517,1166,2
233.5240947,adaptive_split_child_8,0.386764365884,0.34001101574,0.120883292949,1,4,"[0.246848,0.30856]",inventory_route_gini_relaxation,1,584,0.386764365884,0,233.5240947,148.3094192,184.9632087,20.4701794,28.0465517,1166,2
261.3844947,adaptive_split_child_9,0.386764365884,0.3259809019,0.157158904349,2,9,"[0.215992,0.246848]",inventory_route_gini_relaxation,2,584,0.386764365884,0,233.5240947,148.3094192,212.8235676,20.4701794,28.0465517,1166,2
286.9831837,adaptive_split_child_10,0.386764365884,0.34001101574,0.120883292949,1,4,"[0.246848,0.30856]",inventory_route_gini_relaxation,1,584,0.386764365884,0,233.5240947,148.3094192,238.4222029,20.4701794,28.0465517,1166,2
305.7331753,adaptive_split_child_11,0.386764365884,0.33745447106,0.12749337626,2,11,"[0.23142,0.246848]",inventory_route_gini_relaxation,2,584,0.386764365884,0,233.5240947,148.3094192,257.1721459,20.4701794,28.0465517,1166,2
305.7335706,route_pool_before_final_summary,0.386764365884,0.33745447106,0.12749337626,2,11,"[0.23142,0.246848]",inventory_route_gini_relaxation,2,584,0.386764365884,0,233.5240947,148.3094192,257.1721459,20.4701794,28.0465517,1166,2
305.733642,final_summary,0.386764365884,0.33745447106,0.12749337626,2,11,"[0.23142,0.246848]",inventory_route_gini_relaxation,2,584,0.386764365884,0,233.5240947,148.3094192,257.1721459,20.4701794,28.0465517,1166,2
