instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round33_v10_moderate_M3_Q30_seed2031960658.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,0.538175,0.42049,0.784563,3,5,23,14,9,"3588.83|574.944|0",true,6.83e-05,true,
round33_v10_moderate_M3_Q30_seed2031960658.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,0.597387,0.474674,0.818085,3,3,22,19,3,"3558.36|0|0",true,0.000115,false,
round33_v10_moderate_M3_Q30_seed2031960658.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,0.538175,0.42049,0.784563,3,5,23,14,9,"3588.83|574.944|0",true,0.0001676,false,
