sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",19.9991044,14.999104299999999,"absolute process deadline origin"
1,0.0010962000000000001,"instance_parsing_start","start",19.998903899999998,14.998903800000001,"E:\codes\ExactEBRP\reference\regen_candidate_V12_M1_average.txt"
2,0.0019497,"instance_parsing_complete","complete",19.9980504,14.9980504,"instance=regen_candidate_V12_M1_average.txt"
3,0.0022469999999999999,"initial_model_data_preprocessing_complete","complete",19.997753100000001,14.997752999999999,"instance data initialized; empty-route incumbent independently verified"
4,0.0026624999999999999,"hga_start","start",19.997337600000002,14.9973375,"label=primary_hga;native_generation_stagnation_hga"
5,6.4203482999999997,"hga_generation_loop_complete","complete",13.5796519,8.5796516999999994,"label=primary_hga;generations=2374;no_improve=2000"
6,6.4231213,"hga_best_solution_extraction_start","start",13.576878900000001,8.5768787,"label=primary_hga"
7,6.4232765000000001,"hga_best_solution_extraction_complete","complete",13.5767238,8.5767236000000011,"label=primary_hga"
8,6.4235987999999997,"hga_route_decoding_start","start",13.576401499999999,8.5764013000000006,"label=primary_hga"
9,6.4242806999999997,"hga_route_decoding_complete","complete",13.575719400000001,8.5757192999999994,"label=primary_hga"
10,6.4244031000000001,"independent_hga_verification_start","start",13.575597,8.5755969000000007,"label=primary_hga"
11,6.4244946000000001,"independent_hga_verification_complete","complete",13.575505400000001,8.5755054000000008,"label=primary_hga;feasible=true"
12,6.4275444000000004,"improving_gini_range_construction_complete","complete",13.5724558,8.572455699999999,"lower=0.000000;upper=0.357201;complete=true"
13,6.4276602,"exact_phase_start","start",13.572339899999999,8.5723398,"arm=round31-nonblocking-native-bound"
14,6.4277518999999996,"connectivity_flow_preparation_complete","complete",13.572248099999999,8.5722480999999995,"variant=round20-current"
15,6.4770477,"gurobi_environment_creation","complete",13.522952499999999,8.5229523,"fixed_interval_backend"
16,6.4772628000000001,"external_backend_creation","complete",13.522737299999999,8.5227372999999993,"backend=gurobi;arm=C6-CANDIDATE"
17,6.4776813999999998,"external_artifact_directory_creation","complete",13.5223187,8.5223186999999996,"E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\development\V12_M1__c6_candidate__20s\external"
18,6.4784591000000002,"first_tree_ledger_opened","complete",13.521540999999999,8.5215408999999998,"E:\codes\ExactEBRP\results\gf_nonblocking_gurobi_c6_round31\development\V12_M1__c6_candidate__20s\external\paper_tree_events.csv"
19,6.4785862999999999,"first_external_tree_event","start",13.5214137,8.5214137000000001,"scheduler_select_next"
20,6.4786830999999996,"root_canonical_model_construction_start","start",13.521317,8.5213169000000004,"leaf=L0"
21,6.4787590000000002,"first_interval_model_build","start",13.521241,8.5212409999999998,"leaf=L0"
22,6.5599021999999998,"static_row_factory_preparation_complete","complete",13.440097999999999,8.4400978999999996,"canonical strengthened interval row factory"
23,6.5600274000000001,"root_canonical_model_construction_complete","complete",13.4399727,8.4399726000000008,"leaf=L0"
24,6.5601194999999999,"first_interval_model_build_complete","complete",13.439880500000001,8.439880500000001,"leaf=L0"
25,6.5602001999999997,"first_lp_optimize_launch","start",13.439799900000001,8.4397997999999994,"leaf=L0"
26,15.026927799999999,"final_result_serialization_start","start",4.9730725000000007,-0.02692779999999928,""
27,15.0278508,"final_result_serialization_complete","complete",4.9721492999999999,-0.027850700000000117,""
28,15.0279352,"process_exit","complete",4.9720648999999995,-0.027935199999999938,"rc=0"
