leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,iterations,telemetry_seconds
R,"",0,0,0.19563620654901237,1,1,0,1,0.098725870836317828,"OPTIMAL",1.098738266172415,4612,0.55876420000000004
R.0,"R",1,0,0.097818103274506185,1,1,0,1,0.10365677986128378,"OPTIMAL",1.2786827870911988,4502,1.1463426999999999
R.1,"R",1,0.097818103274506185,0.19563620654901237,1,1,0,1,0.16793102793366332,"OPTIMAL",1.0394759671684786,4384,1.6592009000000001
R.0.0,"R.0",2,0,0.048909051637253093,1,1,0,1,0.11390810778313859,"OPTIMAL",1.6603141586088794,5447,2.3671150999999999
R.0.1,"R.0",2,0.048909051637253093,0.097818103274506185,1,1,0,1,0.13602141227306505,"OPTIMAL",1.005119321443722,4032,2.8704108000000002
R.0.0.0,"R.0.0",3,0,0.024454525818626546,1,1,0,1,0.12718072622373938,"OPTIMAL",0.4970549554933153,2242,3.2112835999999998
R.0.0.1,"R.0.0",3,0.024454525818626546,0.048909051637253093,1,1,0,1,0.12795074422382444,"OPTIMAL",1.7106128131939708,5313,3.9477281999999998
R.0.0.0.0,"R.0.0.0",4,0,0.012227262909313273,1,1,0,1,0.14629997828286342,"OPTIMAL",0.58095141036280362,2321,4.3072467000000003
R.0.0.0.1,"R.0.0.0",4,0.012227262909313273,0.024454525818626546,1,1,0,1,0.13356551251543708,"OPTIMAL",0.48802671398722758,2239,4.6384705000000004
R.0.0.1.0,"R.0.0.1",4,0.024454525818626546,0.036681788727939819,1,1,0,1,0.13315081183075003,"OPTIMAL",0.91285945948957947,3602,5.1212352000000001
R.0.0.1.1,"R.0.0.1",4,0.036681788727939819,0.048909051637253093,1,1,0,1,0.13497394130883036,"OPTIMAL",1.432656228469138,4837,5.7658892000000002
R.0.0.1.0.0,"R.0.0.1.0",5,0.024454525818626546,0.030568157273283183,1,1,0,1,0.13624048312373421,"OPTIMAL",0.69221559662453958,2876,6.1607748000000004
R.0.0.1.0.1,"R.0.0.1.0",5,0.030568157273283183,0.036681788727939819,1,1,0,1,0.13651461427267089,"OPTIMAL",0.70929366316712505,3089,6.5700367000000002
R.0.0.0.1.0,"R.0.0.0.1",5,0.012227262909313273,0.01834089436396991,1,1,0,1,0.14103417046926175,"OPTIMAL",0.47609021768399934,2232,6.9081804
R.0.0.0.1.1,"R.0.0.0.1",5,0.01834089436396991,0.024454525818626546,1,1,0,1,0.13676511114282683,"OPTIMAL",0.53722322777881826,2465,7.2580467999999998
R.0.0.1.1.0,"R.0.0.1.1",5,0.036681788727939819,0.042795420182596453,1,1,0,1,0.13726909569495274,"OPTIMAL",1.2368862701442673,4298,7.8152236999999998
R.0.0.1.1.1,"R.0.0.1.1",5,0.042795420182596453,0.048909051637253093,1,1,0,1,0.13847691016803068,"OPTIMAL",1.249019601722331,4470,8.3825432000000006
R.0.1.0,"R.0.1",3,0.048909051637253093,0.073363577455879639,1,1,0,1,0.13829658349168333,"OPTIMAL",1.0279402976656138,4074,8.8922156000000001
R.0.1.1,"R.0.1",3,0.073363577455879639,0.097818103274506185,1,1,0,1,0.15224934499153531,"OPTIMAL",1.079809633383825,4389,9.4124403000000001
R.0.0.1.0.0.1,"R.0.0.1.0.0",6,0.027511341545954866,0.030568157273283183,1,1,0,1,0.13784318724516584,"OPTIMAL",0.5437734483932799,2469,9.7636924999999994
R.0.0.1.0.0.0,"R.0.0.1.0.0",6,0.024454525818626546,0.027511341545954866,1,1,0,1,0.13811331761649226,"OPTIMAL",0.48807691282282539,2146,10.0989161
R.0.0.1.0.1.0,"R.0.0.1.0.1",6,0.030568157273283183,0.033624973000611499,1,1,0,1,0.13802235169291716,"OPTIMAL",0.54779113521554434,2710,10.4489544
R.0.0.1.0.1.1,"R.0.0.1.0.1",6,0.033624973000611499,0.036681788727939819,1,1,0,1,0.13819724901274916,"OPTIMAL",0.65264603493318418,3042,10.840318999999999
R.0.0.0.1.1.0,"R.0.0.0.1.1",6,0.01834089436396991,0.021397710091298226,1,1,0,1,0.13860369647719725,"OPTIMAL",0.57855015813605515,2625,11.2017328
R.0.0.0.1.1.1,"R.0.0.0.1.1",6,0.021397710091298226,0.024454525818626546,1,1,0,1,0.13836622590440059,"OPTIMAL",0.4949844704833668,2202,11.5330721
R.0.0.1.1.0.1,"R.0.0.1.1.0",6,0.039738604455268139,0.042795420182596453,1,1,0,1,0.13902547698211068,"OPTIMAL",1.1569305470403872,4124,12.0684804
