leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,presolve_observed,root_relaxation_observed,model_sha256,row_signature,native_log
R.0.0.1.1,LP,"OPTIMAL",0,6.99654,0.466,1.43266,0,4837,0,0.0297339,1,0,aa32db82cfa98633aaa12e3ce3b8c6ccd91c5288fa96a3a4e4b7c24c72141828,aa32db82cfa98633aaa12e3ce3b8c6ccd91c5288fa96a3a4e4b7c24c72141828,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.1.1_lp.gurobi.log"
R.0.0.1.0.0,LP,"OPTIMAL",0,6.36467,0.23,0.692216,0,2876,0,0.0297339,1,0,b501f2b18dfd33cc2343800a7c59ad215da7f7dfe81ba43640f33230d10693fd,b501f2b18dfd33cc2343800a7c59ad215da7f7dfe81ba43640f33230d10693fd,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.1.0.0_lp.gurobi.log"
R.0.0.1.0.1,LP,"OPTIMAL",0,5.96966,0.242,0.709294,0,3089,0,0.0297339,1,0,9d83972f48e9371639617655fa0a4d66e728f8ae6cffd689affe70bf63438563,9d83972f48e9371639617655fa0a4d66e728f8ae6cffd689affe70bf63438563,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.1.0.1_lp.gurobi.log"
R.0.0.0.1.0,LP,"OPTIMAL",0,5.56137,0.167,0.47609,0,2232,0,0.0297339,1,0,9a83ee0b25250d54be5324387861c55e41add7da5a69769f3f78432ec64edb15,9a83ee0b25250d54be5324387861c55e41add7da5a69769f3f78432ec64edb15,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.0.1.0_lp.gurobi.log"
R.0.0.0.1.1,LP,"OPTIMAL",0,5.22358,0.185,0.537223,0,2465,0,0.0297339,1,0,58cb3726d47530bf94a94e544850d0a960029f90537c32a94927f79fa0753eea,58cb3726d47530bf94a94e544850d0a960029f90537c32a94927f79fa0753eea,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.0.1.1_lp.gurobi.log"
R.0.0.1.1.0,LP,"OPTIMAL",0,4.87544,0.391,1.23689,0,4298,0,0.0297339,1,0,57c553ffe77a4577f347c351090f7593551bc6476ae95d3421215616632a0dd0,57c553ffe77a4577f347c351090f7593551bc6476ae95d3421215616632a0dd0,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.1.1.0_lp.gurobi.log"
R.0.0.1.1.1,LP,"OPTIMAL",0,4.31813,0.402,1.24902,0,4470,0,0.0297339,1,0,41643c003498202c493e273baf773e189bad12ee236fc890261a0ecda745bcdc,41643c003498202c493e273baf773e189bad12ee236fc890261a0ecda745bcdc,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.1.1.1_lp.gurobi.log"
R.0.1.0,LP,"OPTIMAL",0,3.75009,0.344,1.02794,0,4074,0,0.0297339,1,0,ac500330cf660672b542e3959ffaeed1ad29ded434de2e438a5cead9ea8a4acf,ac500330cf660672b542e3959ffaeed1ad29ded434de2e438a5cead9ea8a4acf,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.1.0_lp.gurobi.log"
R.0.1.1,LP,"OPTIMAL",0,3.24019,0.355,1.07981,0,4389,0,0.0297339,1,0,47ff1570ee5cb12f39c1aded172a146b86ee324c97b401b870bde1639a5579f6,47ff1570ee5cb12f39c1aded172a146b86ee324c97b401b870bde1639a5579f6,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.1.1_lp.gurobi.log"
R.0.0.1.0.0.1,LP,"OPTIMAL",0,2.71893,0.185,0.543773,0,2469,0,0.0297339,1,0,70825fadfe2f6807784c4eacc0d5a7541c4aee8cb76e25092de5b2bf3d47ab43,70825fadfe2f6807784c4eacc0d5a7541c4aee8cb76e25092de5b2bf3d47ab43,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.1.0.0.1_lp.gurobi.log"
R.0.0.1.0.0.0,LP,"OPTIMAL",0,2.36532,0.169,0.488077,0,2146,0,0.0297339,1,0,3e9d3cae83c1f7151a8c6dc090aef2e4db057740f89e0728cdfaa0c8ac774200,3e9d3cae83c1f7151a8c6dc090aef2e4db057740f89e0728cdfaa0c8ac774200,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.1.0.0.0_lp.gurobi.log"
R.0.0.1.0.1.0,LP,"OPTIMAL",0,2.03408,0.185,0.547791,0,2710,0,0.0297339,1,0,fc0eaceb2bf7ecd3edb02d47648eefd74c80abcd56623c902efff54adf2244a4,fc0eaceb2bf7ecd3edb02d47648eefd74c80abcd56623c902efff54adf2244a4,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.1.0.1.0_lp.gurobi.log"
R.0.0.1.0.1.1,LP,"OPTIMAL",0,1.68357,0.224,0.652646,0,3042,0,0.0297339,1,0,74a12b03a07132b9eb6e950f88d89c90c0a4197359afc09e3b312d79140abf19,74a12b03a07132b9eb6e950f88d89c90c0a4197359afc09e3b312d79140abf19,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.1.0.1.1_lp.gurobi.log"
R.0.0.0.1.1.0,LP,"OPTIMAL",0,1.2906,0.197,0.57855,0,2625,0,0.0297339,1,0,670d2af0e6116e1eb42a390bace8cbe2f324deddfab309aeafdea636db0a02b3,670d2af0e6116e1eb42a390bace8cbe2f324deddfab309aeafdea636db0a02b3,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.0.1.1.0_lp.gurobi.log"
R.0.0.0.1.1.1,LP,"OPTIMAL",0,0.931766,0.167,0.494984,0,2202,0,0.0297339,1,0,bf68491c441eb2d0f62ed50b53ae317d4fc8381b4f1e99d87968f0f4860ec327,bf68491c441eb2d0f62ed50b53ae317d4fc8381b4f1e99d87968f0f4860ec327,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.0.1.1.1_lp.gurobi.log"
R.0.0.1.1.0.1,LP,"OPTIMAL",0,0.598084,0.371,1.15693,0,4124,0,0.0297339,1,0,c0f786326551e82ca08daec82de224f601745b13bc622bc2953df29db6ce2730,c0f786326551e82ca08daec82de224f601745b13bc622bc2953df29db6ce2730,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.1.1.0.1_lp.gurobi.log"
R.0.0.1.1.0.0,LP,"TIME_LIMIT",0,0.0652811,0.066,0.187313,0,905,0,0.0297339,1,0,f45209257cffb98c5acdbb8ebcfefe94817fe2827f6b2c6fc663b88b3afe14a0,f45209257cffb98c5acdbb8ebcfefe94817fe2827f6b2c6fc663b88b3afe14a0,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\development\moderate_seed3302__c3_replica__60s\external\native_logs\R.0.0.1.1.0.0_lp.gurobi.log"
