telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.0242417,initialize,R,0,0.195636
0.558772,lp_complete,R,0.0987259,0.195636
0.558801,atomic_split,R,0.0987259,0.195636
1.14635,lp_complete,R.0,0.0987259,0.195636
1.14637,atomic_split,R.0,0.0987259,0.195636
1.65921,lp_complete,R.1,0.103657,0.195636
1.65923,atomic_split,R.1,0.103657,0.195636
2.36712,lp_complete,R.0.0,0.103657,0.195636
2.36715,atomic_split,R.0.0,0.103657,0.195636
2.87042,lp_complete,R.0.1,0.113908,0.195636
2.87044,atomic_split,R.0.1,0.113908,0.195636
3.21129,lp_complete,R.0.0.0,0.113908,0.195636
3.21132,atomic_split,R.0.0.0,0.113908,0.195636
3.94774,lp_complete,R.0.0.1,0.127181,0.195636
3.94776,atomic_split,R.0.0.1,0.127181,0.195636
4.30725,lp_complete,R.0.0.0.0,0.127181,0.195636
4.30728,atomic_split,R.0.0.0.0,0.127181,0.195636
4.63848,lp_complete,R.0.0.0.1,0.127951,0.195636
4.63851,atomic_split,R.0.0.0.1,0.127951,0.195636
5.12124,lp_complete,R.0.0.1.0,0.127951,0.195636
5.12127,atomic_split,R.0.0.1.0,0.127951,0.195636
5.7659,lp_complete,R.0.0.1.1,0.133151,0.195636
5.76593,atomic_split,R.0.0.1.1,0.133151,0.195636
6.16078,lp_complete,R.0.0.1.0.0,0.133151,0.195636
6.16081,atomic_split,R.0.0.1.0.0,0.133151,0.195636
6.57004,lp_complete,R.0.0.1.0.1,0.133566,0.195636
6.57007,atomic_split,R.0.0.1.0.1,0.133566,0.195636
6.90819,lp_complete,R.0.0.0.1.0,0.133566,0.195636
6.90822,atomic_split,R.0.0.0.1.0,0.133566,0.195636
7.25805,lp_complete,R.0.0.0.1.1,0.134974,0.195636
7.25808,atomic_split,R.0.0.0.1.1,0.134974,0.195636
7.81523,lp_complete,R.0.0.1.1.0,0.134974,0.195636
7.81526,atomic_split,R.0.0.1.1.0,0.134974,0.195636
8.38255,lp_complete,R.0.0.1.1.1,0.136021,0.195636
8.38258,atomic_split,R.0.0.1.1.1,0.136021,0.195636
8.89222,lp_complete,R.0.1.0,0.136021,0.195636
8.89225,atomic_split,R.0.1.0,0.136021,0.195636
9.41247,lp_complete,R.0.1.1,0.13624,0.195636
9.4128,atomic_split,R.0.1.1,0.13624,0.195636
9.7637,lp_complete,R.0.0.1.0.0.1,0.13624,0.195636
9.76373,atomic_split,R.0.0.1.0.0.1,0.13624,0.195636
10.0989,lp_complete,R.0.0.1.0.0.0,0.136515,0.195636
10.099,atomic_split,R.0.0.1.0.0.0,0.136515,0.195636
10.449,lp_complete,R.0.0.1.0.1.0,0.136515,0.195636
10.4492,atomic_split,R.0.0.1.0.1.0,0.136515,0.195636
10.8403,lp_complete,R.0.0.1.0.1.1,0.136765,0.195636
10.8404,atomic_split,R.0.0.1.0.1.1,0.136765,0.195636
11.2017,lp_complete,R.0.0.0.1.1.0,0.136765,0.195636
11.2018,atomic_split,R.0.0.0.1.1.0,0.136765,0.195636
11.5331,lp_complete,R.0.0.0.1.1.1,0.137269,0.195636
11.5331,atomic_split,R.0.0.0.1.1.1,0.137269,0.195636
12.0685,lp_complete,R.0.0.1.1.0.1,0.137269,0.195636
12.0687,atomic_split,R.0.0.1.1.0.1,0.137269,0.195636
