parent_id,parent_bound,child_id,child_inherited_bound,inheritance_valid,source
R.0.0.1,0.00606786,R.0.0.1.0,0.00606786,true,"inherited_complete_parent_lp_bound"
R.0.0.1,0.00606786,R.0.0.1.1,0.00606786,true,"inherited_complete_parent_lp_bound"
R.0.1,0.0121357,R.0.1.0,0.0121357,true,"inherited_complete_parent_lp_bound"
R.0.1,0.0121357,R.0.1.1,0.0121357,true,"inherited_complete_parent_lp_bound"
R.1,0.0242714,R.1.0,0.0242714,true,"inherited_complete_parent_lp_bound"
R.1,0.0242714,R.1.1,0.0242714,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.0.1.0,0.000379241,R.0.0.0.0.0.0.1.0.0,0.000379241,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.0.1.0,0.000379241,R.0.0.0.0.0.0.1.0.1,0.000379241,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.0.1.1,0.000568862,R.0.0.0.0.0.0.1.1.0,0.000568862,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.0.1.1,0.000568862,R.0.0.0.0.0.0.1.1.1,0.000568862,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.1.0,0.000758482,R.0.0.0.0.0.1.0.0,0.000758482,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.1.0,0.000758482,R.0.0.0.0.0.1.0.1,0.000758482,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.1.0.0,0.000758482,R.0.0.0.0.0.1.0.0.0,0.000758482,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.1.0.0,0.000758482,R.0.0.0.0.0.1.0.0.1,0.000758482,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.1.0.1,0.000948103,R.0.0.0.0.0.1.0.1.0,0.000948103,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.1.0.1,0.000948103,R.0.0.0.0.0.1.0.1.1,0.000948103,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.1.1,0.00113772,R.0.0.0.0.0.1.1.0,0.00113772,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.1.1,0.00113772,R.0.0.0.0.0.1.1.1,0.00113772,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.1.1.0,0.00113772,R.0.0.0.0.0.1.1.0.0,0.00113772,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.1.1.0,0.00113772,R.0.0.0.0.0.1.1.0.1,0.00113772,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.1.1.1,0.00132734,R.0.0.0.0.0.1.1.1.0,0.00132734,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.0.1.1.1,0.00132734,R.0.0.0.0.0.1.1.1.1,0.00132734,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0,0.00151696,R.0.0.0.0.1.0.0,0.00151696,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0,0.00151696,R.0.0.0.0.1.0.1,0.00151696,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.0,0.00151696,R.0.0.0.0.1.0.0.0,0.00151696,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.0,0.00151696,R.0.0.0.0.1.0.0.1,0.00151696,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.0.1,0.00170658,R.0.0.0.0.1.0.0.1.0,0.00170658,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.0.1,0.00170658,R.0.0.0.0.1.0.0.1.1,0.00170658,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.0.0,0.00151696,R.0.0.0.0.1.0.0.0.0,0.00151696,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.0.0,0.00151696,R.0.0.0.0.1.0.0.0.1,0.00151696,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1,0.00189621,R.0.0.0.0.1.0.1.0,0.00189621,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1,0.00189621,R.0.0.0.0.1.0.1.1,0.00189621,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1,0.00227545,R.0.0.0.0.1.1.0,0.00227545,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1,0.00227545,R.0.0.0.0.1.1.1,0.00227545,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.0,0.00189621,R.0.0.0.0.1.0.1.0.0,0.00189621,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.0,0.00189621,R.0.0.0.0.1.0.1.0.1,0.00189621,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.1,0.00208583,R.0.0.0.0.1.0.1.1.0,0.00208583,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1.1,0.00208583,R.0.0.0.0.1.0.1.1.1,0.00208583,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.0,0.00227545,R.0.0.0.0.1.1.0.0,0.00227545,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.0,0.00227545,R.0.0.0.0.1.1.0.1,0.00227545,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.0.1,0.00246507,R.0.0.0.0.1.1.0.1.0,0.00246507,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.0.1,0.00246507,R.0.0.0.0.1.1.0.1.1,0.00246507,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.0.0,0.00227545,R.0.0.0.0.1.1.0.0.0,0.00227545,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.0.0,0.00227545,R.0.0.0.0.1.1.0.0.1,0.00227545,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.1,0.00265469,R.0.0.0.0.1.1.1.0,0.00265469,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.1,0.00265469,R.0.0.0.0.1.1.1.1,0.00265469,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.1.0,0.00265469,R.0.0.0.0.1.1.1.0.0,0.00265469,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.1.0,0.00265469,R.0.0.0.0.1.1.1.0.1,0.00265469,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.1.1,0.00284431,R.0.0.0.0.1.1.1.1.0,0.00284431,true,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.1.1.1,0.00284431,R.0.0.0.0.1.1.1.1.1,0.00284431,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0,0.00303393,R.0.0.0.1.0.0,0.00303393,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0,0.00303393,R.0.0.0.1.0.1,0.00303393,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.0,0.00303393,R.0.0.0.1.0.0.0,0.00303393,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.0,0.00303393,R.0.0.0.1.0.0.1,0.00303393,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.0.1,0.00341317,R.0.0.0.1.0.0.1.0,0.00341317,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.0.1,0.00341317,R.0.0.0.1.0.0.1.1,0.00341317,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.0.0,0.00303393,R.0.0.0.1.0.0.0.0,0.00303393,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.0.0,0.00303393,R.0.0.0.1.0.0.0.1,0.00303393,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.0.0.0,0.00303393,R.0.0.0.1.0.0.0.0.0,0.00303393,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.0.0.0,0.00303393,R.0.0.0.1.0.0.0.0.1,0.00303393,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.0.0.1,0.00322355,R.0.0.0.1.0.0.0.1.0,0.00322355,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.0.0.1,0.00322355,R.0.0.0.1.0.0.0.1.1,0.00322355,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1,0.00379241,R.0.0.0.1.0.1.0,0.00379241,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1,0.00379241,R.0.0.0.1.0.1.1,0.00379241,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1,0.00455089,R.0.0.0.1.1.0,0.00455089,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1,0.00455089,R.0.0.0.1.1.1,0.00455089,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.0.1.0,0.00341317,R.0.0.0.1.0.0.1.0.0,0.00341317,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.0.1.0,0.00341317,R.0.0.0.1.0.0.1.0.1,0.00341317,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.0.1.1,0.00360279,R.0.0.0.1.0.0.1.1.0,0.00360279,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.0.1.1,0.00360279,R.0.0.0.1.0.0.1.1.1,0.00360279,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.0,0.00379241,R.0.0.0.1.0.1.0.0,0.00379241,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.0,0.00379241,R.0.0.0.1.0.1.0.1,0.00379241,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.0.1,0.00398203,R.0.0.0.1.0.1.0.1.0,0.00398203,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.0.1,0.00398203,R.0.0.0.1.0.1.0.1.1,0.00398203,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.0.0,0.00379241,R.0.0.0.1.0.1.0.0.0,0.00379241,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.0.0,0.00379241,R.0.0.0.1.0.1.0.0.1,0.00379241,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.1,0.00417165,R.0.0.0.1.0.1.1.0,0.00417165,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.1,0.00417165,R.0.0.0.1.0.1.1.1,0.00417165,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.1.0,0.00417165,R.0.0.0.1.0.1.1.0.0,0.00417165,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.1.0,0.00417165,R.0.0.0.1.0.1.1.0.1,0.00417165,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.1.1,0.00436127,R.0.0.0.1.0.1.1.1.0,0.00436127,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.0.1.1.1,0.00436127,R.0.0.0.1.0.1.1.1.1,0.00436127,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0,0.00455089,R.0.0.0.1.1.0.0,0.00455089,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0,0.00455089,R.0.0.0.1.1.0.1,0.00455089,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.1,0.00493013,R.0.0.0.1.1.0.1.0,0.00493013,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.1,0.00493013,R.0.0.0.1.1.0.1.1,0.00493013,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.0,0.00455089,R.0.0.0.1.1.0.0.0,0.00455089,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.0,0.00455089,R.0.0.0.1.1.0.0.1,0.00455089,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.0.1,0.00474051,R.0.0.0.1.1.0.0.1.0,0.00474051,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.0.1,0.00474051,R.0.0.0.1.1.0.0.1.1,0.00474051,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.0.0,0.00455089,R.0.0.0.1.1.0.0.0.0,0.00455089,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.0.0,0.00455089,R.0.0.0.1.1.0.0.0.1,0.00455089,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1,0.00530938,R.0.0.0.1.1.1.0,0.00530938,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1,0.00530938,R.0.0.0.1.1.1.1,0.00530938,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.1.0,0.00493013,R.0.0.0.1.1.0.1.0.0,0.00493013,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.1.0,0.00493013,R.0.0.0.1.1.0.1.0.1,0.00493013,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.1.1,0.00511975,R.0.0.0.1.1.0.1.1.0,0.00511975,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.0.1.1,0.00511975,R.0.0.0.1.1.0.1.1.1,0.00511975,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1.0,0.00530938,R.0.0.0.1.1.1.0.0,0.00530938,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1.0,0.00530938,R.0.0.0.1.1.1.0.1,0.00530938,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1.0.0,0.00530938,R.0.0.0.1.1.1.0.0.0,0.00530938,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1.0.0,0.00530938,R.0.0.0.1.1.1.0.0.1,0.00530938,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1.0.1,0.005499,R.0.0.0.1.1.1.0.1.0,0.005499,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1.0.1,0.005499,R.0.0.0.1.1.1.0.1.1,0.005499,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1.1,0.00568862,R.0.0.0.1.1.1.1.0,0.00568862,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1.1,0.00568862,R.0.0.0.1.1.1.1.1,0.00568862,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1.1.1,0.00587824,R.0.0.0.1.1.1.1.1.0,0.00587824,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1.1.1,0.00587824,R.0.0.0.1.1.1.1.1.1,0.00587824,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1.1.0,0.00568862,R.0.0.0.1.1.1.1.0.0,0.00568862,true,"inherited_complete_parent_lp_bound"
R.0.0.0.1.1.1.1.0,0.00568862,R.0.0.0.1.1.1.1.0.1,0.00568862,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0,0.00606786,R.0.0.1.0.0,0.00606786,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0,0.00606786,R.0.0.1.0.1,0.00606786,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0,0.00606786,R.0.0.1.0.0.0,0.00606786,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0,0.00606786,R.0.0.1.0.0.1,0.00606786,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.1,0.00682634,R.0.0.1.0.0.1.0,0.00682634,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.1,0.00682634,R.0.0.1.0.0.1.1,0.00682634,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0,0.00606786,R.0.0.1.0.0.0.0,0.00606786,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0,0.00606786,R.0.0.1.0.0.0.1,0.00606786,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.0,0.00606786,R.0.0.1.0.0.0.0.0,0.00606786,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.0,0.00606786,R.0.0.1.0.0.0.0.1,0.00606786,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.0.0,0.00606786,R.0.0.1.0.0.0.0.0.0,0.00606786,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.0.0,0.00606786,R.0.0.1.0.0.0.0.0.1,0.00606786,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.0.1,0.00625748,R.0.0.1.0.0.0.0.1.0,0.00625748,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.0.1,0.00625748,R.0.0.1.0.0.0.0.1.1,0.00625748,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.1,0.0064471,R.0.0.1.0.0.0.1.0,0.0064471,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.1,0.0064471,R.0.0.1.0.0.0.1.1,0.0064471,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.1,0.00758482,R.0.0.1.0.1.0,0.00758482,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.1,0.00758482,R.0.0.1.0.1.1,0.00758482,true,"inherited_complete_parent_lp_bound"
R.0.0.1.1,0.00910179,R.0.0.1.1.0,0.00910179,true,"inherited_complete_parent_lp_bound"
R.0.0.1.1,0.00910179,R.0.0.1.1.1,0.00910179,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.1.1,0.00663672,R.0.0.1.0.0.0.1.1.0,0.00663672,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.1.1,0.00663672,R.0.0.1.0.0.0.1.1.1,0.00663672,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.1.0,0.0064471,R.0.0.1.0.0.0.1.0.0,0.0064471,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.0.1.0,0.0064471,R.0.0.1.0.0.0.1.0.1,0.0064471,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.1.0,0.00682634,R.0.0.1.0.0.1.0.0,0.00682634,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.1.0,0.00682634,R.0.0.1.0.0.1.0.1,0.00682634,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.1.0.0,0.00682634,R.0.0.1.0.0.1.0.0.0,0.00682634,true,"inherited_complete_parent_lp_bound"
R.0.0.1.0.0.1.0.0,0.00682634,R.0.0.1.0.0.1.0.0.1,0.00682634,true,"inherited_complete_parent_lp_bound"
