leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,presolve_observed,root_relaxation_observed,model_sha256,row_signature,native_log
R,LP,"OPTIMAL",0,258.222,0.0869999,0.223638,0,1261,0,0.0288139,1,0,a559250293b661a4fcbc7c4021d6531380da793474eb94ec626f988e3e6ff2e4,a559250293b661a4fcbc7c4021d6531380da793474eb94ec626f988e3e6ff2e4,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed4302__c3_replica__300s\external\native_logs\R_lp.gurobi.log"
R.0,LP,"OPTIMAL",0,257.971,0.102,0.297492,0,1415,0,0.0289984,1,0,83d2922704470fc31a71722a86689bb60b07b0c27a6b3a2640c4a2e2a295124c,83d2922704470fc31a71722a86689bb60b07b0c27a6b3a2640c4a2e2a295124c,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed4302__c3_replica__300s\external\native_logs\R.0_lp.gurobi.log"
R.0.0,LP,"OPTIMAL",0,257.705,0.111,0.324985,0,1548,0,0.0289984,1,0,97680c542541ae2cac27143b8474cc87953c675269e566d696007ac0f24ef1d7,97680c542541ae2cac27143b8474cc87953c675269e566d696007ac0f24ef1d7,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed4302__c3_replica__300s\external\native_logs\R.0.0_lp.gurobi.log"
R.0.0.0,LP,"OPTIMAL",0,257.429,0.11,0.294702,0,1395,0,0.0289984,1,0,e17cfb3dae6e60b2461105042a0143ebcb50d1e649300e13ac864c9dc77d046c,e17cfb3dae6e60b2461105042a0143ebcb50d1e649300e13ac864c9dc77d046c,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed4302__c3_replica__300s\external\native_logs\R.0.0.0_lp.gurobi.log"
R.0.0.0.0,LP,"OPTIMAL",0,257.153,0.092,0.246846,0,1065,0,0.0289984,1,0,2b5956184c041ab118f8bfa76ac805bbdef5e6bb19d07f7cbf3a7b992eb0ba30,2b5956184c041ab118f8bfa76ac805bbdef5e6bb19d07f7cbf3a7b992eb0ba30,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed4302__c3_replica__300s\external\native_logs\R.0.0.0.0_lp.gurobi.log"
R.0.0.0.0.0,LP,"OPTIMAL",0,256.897,0.105,0.292483,0,1398,0,0.0289984,1,0,3d89bc399b3d8382312475f1052eb32434a6efa81778cd470701dca0f3511cfa,3d89bc399b3d8382312475f1052eb32434a6efa81778cd470701dca0f3511cfa,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed4302__c3_replica__300s\external\native_logs\R.0.0.0.0.0_lp.gurobi.log"
R.0.0.0.0.0.0,LP,"OPTIMAL",0,256.628,0.092,0.257524,0,1305,0,0.0289984,1,0,e9de63638e32e81f25a1430cb6187da11ae795a81fc93c8248d3d2f4d9254fd8,e9de63638e32e81f25a1430cb6187da11ae795a81fc93c8248d3d2f4d9254fd8,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed4302__c3_replica__300s\external\native_logs\R.0.0.0.0.0.0_lp.gurobi.log"
R.0.0.0.0.0.0.0,LP,"OPTIMAL",0,256.373,0.113,0.30926,0,1492,0,0.0289984,1,0,15845698cc926fbcdd1b0603a0b74b8aeb68c6d62f86e1d9838c9d8d7dc1dd2f,15845698cc926fbcdd1b0603a0b74b8aeb68c6d62f86e1d9838c9d8d7dc1dd2f,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed4302__c3_replica__300s\external\native_logs\R.0.0.0.0.0.0.0_lp.gurobi.log"
R.0.0.0.0.0.0.0.0,LP,"OPTIMAL",0,256.097,0.0999999,0.273856,0,1252,0,0.0289984,1,0,ff5de35bdd46101e976d8d5b18b52ef638fb66ca2545ad451f74381a555ff78b,ff5de35bdd46101e976d8d5b18b52ef638fb66ca2545ad451f74381a555ff78b,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed4302__c3_replica__300s\external\native_logs\R.0.0.0.0.0.0.0.0_lp.gurobi.log"
R.0.0.0.0.0.0.0.0.0,LP,"OPTIMAL",0,255.832,0.098,0.259372,0,1272,0,0.0289984,1,0,0e3ff976a91baadb9b1fd22406927a976af31a53c57128720c03df4bf937e224,0e3ff976a91baadb9b1fd22406927a976af31a53c57128720c03df4bf937e224,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed4302__c3_replica__300s\external\native_logs\R.0.0.0.0.0.0.0.0.0_lp.gurobi.log"
R.0.0.0.0.0.0.0.0.0,MIP,"INFEASIBLE",0,255.7,0.437,0.723619,1,2517,0,0.0289984,1,1,0e3ff976a91baadb9b1fd22406927a976af31a53c57128720c03df4bf937e224,0e3ff976a91baadb9b1fd22406927a976af31a53c57128720c03df4bf937e224,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed4302__c3_replica__300s\external\native_logs\R.0.0.0.0.0.0.0.0.0_terminal_mip.gurobi.log"
R.0.0.0.0.0.0.0.0.1,LP,"OPTIMAL",0,255.095,0.104,0.277791,0,1317,0,0.0289984,1,0,7864cfe95795a4eb6634d2ba723bb39a81fe50d31718e00cfe2dba8f11cd9f15,7864cfe95795a4eb6634d2ba723bb39a81fe50d31718e00cfe2dba8f11cd9f15,"E:\codes\ExactEBRP\results\gf_cplex_equivalent_gurobi_replica_round28\runs\stage2__moderate_seed4302__c3_replica__300s\external\native_logs\R.0.0.0.0.0.0.0.0.1_lp.gurobi.log"
