elapsed_seconds,event,algorithm_preset,column_tracks,rmp_column_space,relaxed_columns_in_rmp,pricing_engine,large_instance_mode,station_set_backend,incumbent_UB,global_LB,gap,unresolved_intervals,global_min_lb_interval_id,global_min_lb_interval_range,global_min_lb_source,open_nodes,route_pool_columns_after_dominance,route_pool_best_incumbent,focused_intensification_passes,last_LB_improvement_time,last_UB_improvement_time,bound_time_seconds,master_time_seconds,pricing_time_seconds,columns,nodes
0.0002575,initial_empty_incumbent,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,1.35527730796,0,1,0,-1,"","seed_initial",0,0,0,0,0.0002575,0.0002575,0,0,0,0,0
20.0125893,initial_after_seed,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0,1,4,0,"[0,0.0489091]",gamma_floor,0,3,0.195636206549,0,20.0125893,20.0125893,0,0,0,0,0
51.9557332,interval_relaxation_0,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0,1,4,0,"[0,0.0489091]",gamma_floor,0,3,0.195636206549,0,20.0125893,20.0125893,31.9429269,0,0,0,0
82.4709717,interval_relaxation_1,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0,1,4,0,"[0,0.0489091]",gamma_floor,1,3,0.195636206549,0,20.0125893,20.0125893,62.4581056,0,0,0,0
111.9398386,interval_relaxation_2,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0,1,4,0,"[0,0.0489091]",gamma_floor,2,3,0.195636206549,0,20.0125893,20.0125893,91.9268808,0,0,0,0
121.5484933,interval_relaxation_3,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0,1,3,0,"[0,0.0489091]",gamma_floor,3,3,0.195636206549,0,20.0125893,20.0125893,101.5354389,0,0,0,0
135.2017385,adaptive_split_child_4,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0.0489090516373,0.75,2,1,"[0.0489091,0.0978181]",gamma_floor,2,3,0.195636206549,0,135.2017385,20.0125893,115.1885824,0,0,0,0
165.8442532,adaptive_split_child_5,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0.0244545258186,0.875,3,5,"[0.0244545,0.0489091]",gamma_floor,3,3,0.195636206549,0,135.2017385,20.0125893,145.831021,0,0,0,0
196.5632118,adaptive_split_child_6,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0.0244545258186,0.875,3,6,"[0.0244545,0.0366818]",gamma_floor,3,3,0.195636206549,0,135.2017385,20.0125893,176.5499092,0,0,0,0
227.0179696,adaptive_split_child_7,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0.0244545258186,0.875,4,6,"[0.0244545,0.0366818]",gamma_floor,4,3,0.195636206549,0,135.2017385,20.0125893,207.004589,0,0,0,0
242.3145,adaptive_split_child_8,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0.0366817887279,0.8125,3,7,"[0.0366818,0.0489091]",gamma_floor,3,3,0.195636206549,0,135.2017385,20.0125893,222.301008,0,0,0,0
272.9215244,adaptive_split_child_9,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0.0305681572733,0.84375,4,9,"[0.0305682,0.0366818]",gamma_floor,4,3,0.195636206549,0,135.2017385,20.0125893,252.9079694,0,0,0,0
298.9236486,adaptive_split_child_10,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0.0305681572733,0.84375,4,10,"[0.0305682,0.033625]",gamma_floor,4,3,0.195636206549,0,135.2017385,20.0125893,278.9100302,0,0,0,0
309.3439871,adaptive_split_child_11,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0.0305681572733,0.84375,5,10,"[0.0305682,0.033625]",gamma_floor,5,3,0.195636206549,0,135.2017385,20.0125893,289.3303139,0,0,0,0
309.3440682,route_pool_before_final_summary,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0.0305681572733,0.84375,5,10,"[0.0305682,0.033625]",gamma_floor,5,3,0.195636206549,0,135.2017385,20.0125893,289.3303139,0,0,0,0
309.3441229,final_summary,paper-gf-compact-bc,elementary-only,elementary,false,exact-label,off,uint64,0.195636206549,0.0305681572733,0.84375,5,10,"[0.0305682,0.033625]",gamma_floor,5,3,0.195636206549,0,135.2017385,20.0125893,289.3303139,0,0,0,0
