round_id,instance_id,difficulty_stratum,V,M,Q,light_startup_objective,full_startup_objective,startup_objective_equal,light_hga_seconds,full_hga_seconds,hga_seconds_saved_by_light,light_startup_to_exact_seconds,full_startup_to_exact_seconds,light_exact_phase_seconds,full_exact_phase_seconds,light_total_seconds,full_total_seconds,total_seconds_saved_by_light,light_final_objective,full_final_objective,final_objective_equal,light_strict_certificate,full_strict_certificate,light_initial_interval_sha256,full_initial_interval_sha256,initial_interval_identical,light_initial_lp_sha256,full_initial_lp_sha256,initial_lp_identical,light_controlling_sha256,full_controlling_sha256,controlling_identical,light_target_sha256,full_target_sha256,target_identical,light_split_sha256,full_split_sha256,split_identical,light_closure_sha256,full_closure_sha256,closure_identical,light_downstream_sha256,full_downstream_sha256,downstream_identical,same_ub_downstream_structurally_identical
39,round39_small_easy_V8_M1_Q30_slot01_seed432322553,small-easy,8,1,30,0.02306393542412984,0.02306393542412984,True,1.3401071,2.4039221,1.063815,1.3435567,2.4071025,0.6425560000000001,0.5788367999999999,1.9861127,2.9859393,0.9998266,0.02306393542412984,0.02306393542412984,True,True,True,3c5583ebb544b730f2f14498cb4a21c78e9b820134a9d2daa6e78f48b174b1ca,3c5583ebb544b730f2f14498cb4a21c78e9b820134a9d2daa6e78f48b174b1ca,True,4ad2eaf1da51c1cdca65a8febddc7a05acc4d81aa029fc4d3342dc25349a14c2,4ad2eaf1da51c1cdca65a8febddc7a05acc4d81aa029fc4d3342dc25349a14c2,True,de02cffee782cf6eaedd47a146fb825943f69a606ecce67f6e284e0982604294,de02cffee782cf6eaedd47a146fb825943f69a606ecce67f6e284e0982604294,True,538befaf93ad2b48121950ad455fc791bedbd7445318e0838be0958dc7a51fd4,538befaf93ad2b48121950ad455fc791bedbd7445318e0838be0958dc7a51fd4,True,2a659e687cdd2c18143056b0f19615850a84a8fd6161aa233d41827144e8c66d,2a659e687cdd2c18143056b0f19615850a84a8fd6161aa233d41827144e8c66d,True,4645b44573d5eaf6fadac351173002dcc5f8a69296d4830d3ef2122b8ae60341,4645b44573d5eaf6fadac351173002dcc5f8a69296d4830d3ef2122b8ae60341,True,968d80f71cff22c7e06597f1cf2e24fe517512ea783b68f6b9d7f17c1caff569,968d80f71cff22c7e06597f1cf2e24fe517512ea783b68f6b9d7f17c1caff569,True,True
39,round39_small_medium_V10_M1_Q20_slot04_seed1035775879,small-medium,10,1,20,0.3169771781062932,0.3169771781062932,True,0.6088811,0.8018204,0.19293930000000004,0.6122019,0.805083,3.3418125,3.2203692000000004,3.9540144,4.0254522,0.0714378,0.2970865801467679,0.2970865801467679,True,True,True,45f6a20a61e1384669c9555e1b08d5f9fb8f9810e8204501e65e08e1806a79fb,45f6a20a61e1384669c9555e1b08d5f9fb8f9810e8204501e65e08e1806a79fb,True,2aa78c19f564802374b1c22d5c9b2edb99b014ae9e6a7b2ae773679694d17086,2aa78c19f564802374b1c22d5c9b2edb99b014ae9e6a7b2ae773679694d17086,True,deb7a58460efe436e361723a1713bbebbb1e4d41f4a48693e6b03343afa2f641,deb7a58460efe436e361723a1713bbebbb1e4d41f4a48693e6b03343afa2f641,True,366879a8b1861b34df104d1de091c89454288cfcf4b771dc462da96d6f004132,366879a8b1861b34df104d1de091c89454288cfcf4b771dc462da96d6f004132,True,5ef6171a30526246057b9d2ad9a6ec2caabaa3a2bdaaac157e5a6d93f45c9778,5ef6171a30526246057b9d2ad9a6ec2caabaa3a2bdaaac157e5a6d93f45c9778,True,7b97af37f390f8b1c6a605b5d5bba7d870e99acf1f5cb8fcc9eedc8eb78aa308,7b97af37f390f8b1c6a605b5d5bba7d870e99acf1f5cb8fcc9eedc8eb78aa308,True,c97a7933ee891eee6a61e09a7f9fd7fb963402757375b39b226eaf30712e3bd1,c97a7933ee891eee6a61e09a7f9fd7fb963402757375b39b226eaf30712e3bd1,True,True
39,round39_small_hard_V12_M3_Q30_slot08_seed1288546114,small-hard,12,3,30,0.506422789224163,0.506422789224163,True,1.1463654,1.949442,0.8030765999999998,1.1504266,1.9539534,74.51895189999999,74.84503959999999,75.6693785,76.798993,1.1296145000000024,0.506343307565206,0.506343307565206,True,True,True,b365f4f5396a55d20bd0de3d90486828b7a0090eace27bd7aa3cda98ba3ea876,b365f4f5396a55d20bd0de3d90486828b7a0090eace27bd7aa3cda98ba3ea876,True,db10da5f4dff31647db32cbd6262a39f3ac4a573dbe04812d3c1f20cb2856493,db10da5f4dff31647db32cbd6262a39f3ac4a573dbe04812d3c1f20cb2856493,True,08140e115ccfae9c9b297b704f613bc09af7bff3ef5389404f7c989741d31a45,08140e115ccfae9c9b297b704f613bc09af7bff3ef5389404f7c989741d31a45,True,c8e41534ea69e79be8404b7a2c3105597dc0c83440f19c74a8b4600b8929fc83,c8e41534ea69e79be8404b7a2c3105597dc0c83440f19c74a8b4600b8929fc83,True,99b34cace7f07bd9f184151838329d5850fe07867e3498a62d5a232519d2a74f,99b34cace7f07bd9f184151838329d5850fe07867e3498a62d5a232519d2a74f,True,cde3bdf7d06d893fdf1839796604e385b4bd4cf43c81c0388b69a4720a9d06dd,cde3bdf7d06d893fdf1839796604e385b4bd4cf43c81c0388b69a4720a9d06dd,True,273316103196ac0ba94894fd38f6573afae920fd75c01b7881dc47dacf97f9b1,273316103196ac0ba94894fd38f6573afae920fd75c01b7881dc47dacf97f9b1,True,True
