stratum_slot,intended_stratum,attempt,seed,V,M,Q,derivation_material,derivation_sha256,T,capacity_min,capacity_max,capacity_mean,total_initial,total_target,active_station_count,active_fraction,surplus_count,deficit_count,neutral_count,sign_balance,total_surplus,total_deficit,imbalance_l1,imbalance_mean_active,imbalance_max,imbalance_cv,imbalance_hhi,fleet_capacity,fleet_capacity_pressure,handling_lower_bound_seconds,active_support_mst_seconds,support_duration_pressure,max_single_station_tightness,plausible_ordered_pair_count,plausible_ordered_pair_density,full_service_pair_density,mean_depot_distance_seconds,max_depot_distance_seconds,station_distance_cv,initial_gini,initial_penalty,initial_objective_lambda_0_15,difficulty_score,difficulty_stratum,structurally_nontrivial,structural_rejection_reasons,candidate_sha256,rejection_reasons,rejected_before_official_solver_comparison
small-medium-07,small-medium,0,1308291053,12,1,30,1459308492a5eceed523dee53b5f9d79141b5242|round39-small-hard-light-qualification|small-medium|slot7|V12|M1|Q30|attempt0,b4a1d5c4fb7398ce5dd100ea504ad9754fcccc4fb1290d41b193e3c51ec5dab8,2850.0,20,46,32.083333333333336,200,203,10,0.8333333333333334,5,5,2,1.0,37,40,77,7.7,9,0.15421223489659633,0.1023781413391803,30,2.566666666666667,4620.0,1812.5213388888474,2.2570250311890696,0.5335143340340369,90,1.0,1.0,430.0596491744229,610.2579259985026,0.49563251286912957,0.3102235347044232,3.6191625297349708,0.8530979141646688,82.6513301372707,small-hard,True,,32183f27b7b884076b2d58db7f226f95d66ce24a5786bb77867cc478ca621f60,score_label_small-hard_not_small-medium,True
small-medium-07,small-medium,1,227078267,12,1,30,1459308492a5eceed523dee53b5f9d79141b5242|round39-small-hard-light-qualification|small-medium|slot7|V12|M1|Q30|attempt1,0757afb7f02a319a3db0692700ee596aa1bc29c2ace3b671c317068fe863b07c,2850.0,20,50,35.916666666666664,221,223,10,0.8333333333333334,5,5,2,1.0,36,38,74,7.4,9,0.16216216216216214,0.10262965668371075,30,2.466666666666667,4440.0,1685.6773251779748,2.149360464974728,0.5259642895926782,90,1.0,1.0,422.65267651424705,501.858781083102,0.5161031171480113,0.22271246795393806,2.795494350425205,0.6420366205177188,82.40093324957878,small-hard,True,,38ec3f6b65be2417897689bfdbdd5188f542daaa78a855b742bb331048b6a7e4,score_label_small-hard_not_small-medium,True
small-medium-08,small-medium,0,670668908,12,3,30,1459308492a5eceed523dee53b5f9d79141b5242|round39-small-hard-light-qualification|small-medium|slot8|V12|M3|Q30|attempt0,ce69e3116e520c1968c7b609cbacd88f605423fa5a91d41ab8962cfe6737db17,2850.0,21,50,37.5,246,249,10,0.8333333333333334,5,5,2,1.0,32,35,67,6.7,9,0.20080035891154793,0.10403207841390064,90,0.7444444444444445,4020.0,1605.6838612642039,0.6579747206156964,0.46773747766110496,90,1.0,1.0,360.6877393553973,449.4073039552022,0.4676063043997698,0.19805121464235223,2.190081374685231,0.5265634208451369,81.03312906022609,small-hard,True,,b4fd88b9c4625206007f42068767ffe6824a56bab8bc28ac741b35a6e65de744,score_label_small-hard_not_small-medium,True
