schema,round_id,stage,run_id,serial_order,instance_id,instance_path,instance_sha256,V,M,Q,T,difficulty_stratum,arm,startup_variant,solver,solver_version,threads,process_cap_seconds,watchdog_seconds,solver_source_commit,executable_sha256,official_matrix_sha256,instance_model_fingerprint,primary_timing_field,command,license_environment,algorithmic_solve_state_resumed,completed,runner_started_unix_seconds,runner_finished_unix_seconds,runner_wall_seconds,return_code,emergency_timeout,result_json_parse_verified_after_process_exit,missing_required_artifacts,status,objective,valid_lower_bound,verified_upper_bound,gap,strict_certified_original_problem,strict_certificate_class,strict_certificate_rejection_reason,process_entry_time_seconds,reported_startup_variant,strict_convergence_gate_passed,artifact_count,artifact_manifest_sha256,result_sha256,completion_marker_atomic,completed_at_unix_seconds
round39-run-v1,39,primary,primary__round39_small_easy_V8_M1_Q30_slot01_seed432322553__p_grb,1,round39_small_easy_V8_M1_Q30_slot01_seed432322553,reference/qualification_round39/small-easy/round39_small_easy_V8_M1_Q30_slot01_seed432322553.txt,5a944ace5710c686ea8f8ae4abb412324b48c2042cfade1470034f2e0fdc9c59,8,1,30,3600.0,small-easy,P-GRB,not_applicable,Gurobi,13.0.2,1,21600,21780,1459308492a5eceed523dee53b5f9d79141b5242,3e88bdce8fd860b00d1bc1756dae12a0966be9e9c29a69b02d1fb0bb9630b6d2,a020e73a4b4dd986ecc8532486f0171f7eba343ca67297de886c1476d4517500,-1860159962,final_process_wall_time_seconds,"['E:\\codes\\ExactEBRP\\build_round39\\official\\gurobi\\ExactEBRP.exe', '--input', 'E:\\codes\\ExactEBRP\\reference\\qualification_round39\\small-easy\\round39_small_easy_V8_M1_Q30_slot01_seed432322553.txt', '--method', 'gurobi', '--lambda', '0.15', '--T', '3600.0', '--time-limit', '21600.0', '--process-wall-time-limit', '21600.0', '--process-shutdown-margin', '20', '--process-phase-ledger', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M1_Q30_slot01_seed432322553__p_grb\\process_phases.csv', '--threads', '1', '--mip-threads', '1', '--cplex-threads', '1', '--compact-bc-threads', '1', '--gurobi-home', 'D:/gurobi1302/win64', '--gurobi-seed', '0', '--gurobi-presolve', '-1', '--gurobi-model-export', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M1_Q30_slot01_seed432322553__p_grb\\canonical.lp', '--gurobi-progress', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M1_Q30_slot01_seed432322553__p_grb\\progress.csv', '--round24-executable-sha256', '3e88bdce8fd860b00d1bc1756dae12a0966be9e9c29a69b02d1fb0bb9630b6d2', '--round24-manifest-executable-sha256', '3e88bdce8fd860b00d1bc1756dae12a0966be9e9c29a69b02d1fb0bb9630b6d2', '--round24-expected-gurobi-model-fingerprint', '-1860159962', '--log', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M1_Q30_slot01_seed432322553__p_grb\\native.log', '--out', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M1_Q30_slot01_seed432322553__p_grb\\result.json', '--plain-baseline']",inherited_by_solver_child_not_serialized,False,True,1786641358.943491,1786641359.3237035,0.375,0,False,True,[],optimal,0.02306393542412984,0.02306393542412981,0.02306393542412984,1.3538462536152627e-15,True,engineering_exact_original_problem_optimal,none,0.3471442,,True,8,85a582146695d1084a123e3a008db5d7b2485bb2d6cc4ab44281ea94ff697665,9dc114491c23af3746b4de2786fd40fd6a6021d3243197b6c2cfa40791eaf505,True,1786641359.353839
round39-run-v1,39,primary,primary__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_light_1000,2,round39_small_easy_V8_M1_Q30_slot01_seed432322553,reference/qualification_round39/small-easy/round39_small_easy_V8_M1_Q30_slot01_seed432322553.txt,5a944ace5710c686ea8f8ae4abb412324b48c2042cfade1470034f2e0fdc9c59,8,1,30,3600.0,small-easy,C6-HGA-LIGHT-1000,hga-light-1000,Gurobi,13.0.2,1,21600,21780,1459308492a5eceed523dee53b5f9d79141b5242,3e88bdce8fd860b00d1bc1756dae12a0966be9e9c29a69b02d1fb0bb9630b6d2,a020e73a4b4dd986ecc8532486f0171f7eba343ca67297de886c1476d4517500,-1860159962,final_process_wall_time_seconds,"['E:\\codes\\ExactEBRP\\build_round39\\official\\gurobi\\ExactEBRP.exe', '--input', 'E:\\codes\\ExactEBRP\\reference\\qualification_round39\\small-easy\\round39_small_easy_V8_M1_Q30_slot01_seed432322553.txt', '--method', 'gcap-frontier', '--algorithm-preset', 'paper-gf-tailored-bc', '--lambda', '0.15', '--T', '3600.0', '--time-limit', '21168.0', '--process-wall-time-limit', '21600.0', '--threads', '1', '--mip-threads', '1', '--cplex-threads', '1', '--compact-bc-threads', '1', '--primal-heuristic', 'hga-tgbc', '--primal-heuristic-seed', '20260626', '--primal-heuristic-stop', 'generation-stagnation', '--primal-heuristic-no-improve-generations', '1000', '--primal-heuristic-generation-log', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_light_1000\\hga_generations.csv', '--frontier-intervals', '4', '--frontier-adaptive-split', 'true', '--frontier-adaptive-max-depth', '8', '--frontier-adaptive-min-width', '0.0001', '--frontier-adaptive-split-factor', '2', '--tailored-bc-enabled', 'true', '--tailored-bc-mode', 'static', '--tailored-bc-callback-cut-profile', 'off', '--compact-bc-root-cut-rounds', '0', '--compact-bc-dynamic-cut-families', 'none', '--compact-bc-cut-profile', 'balanced', '--compact-bc-low-gini-strengthening', 'safe', '--compact-bc-denominator-bound-mode', 'tight', '--compact-bc-objective-estimator-mode', 'adaptive', '--compact-bc-domain-propagation-mode', 'iterative', '--compact-bc-domain-propagation-rounds', '2', '--compact-bc-variable-s-centering', 'true', '--compact-bc-sp-product-estimator', 'paper-safe', '--compact-bc-sp-product-bounds', 'tight', '--compact-bc-s-range-refinement', 'off', '--tailored-bc-branching-priority', 'off', '--tailored-bc-gini-branching', 'off', '--tailored-bc-gini-subset-envelope', 'false', '--tailored-bc-low-gini-l1-centering', 'false', '--tailored-bc-local-centering', 'false', '--tailored-bc-subset-cross-h-centering', 'false', '--tailored-bc-local-q-centering', 'false', '--tailored-bc-subset-inventory-imbalance', 'false', '--tailored-bc-transfer-cutset', 'false', '--tailored-bc-gs-product-coupling', 'false', '--tailored-bc-disaggregated-sp-estimator', 'false', '--tailored-bc-bucket-ratio-domain-tightening', 'false', '--tailored-bc-bucket-subset-ratio-domain', 'false', '--tailored-bc-bucket-integer-inventory-domain', 'false', '--tailored-bc-bucket-required-movement', 'false', '--tailored-bc-bucket-required-visit', 'false', '--tailored-bc-s-bucket-ledger', 'off', '--global-gini-tree-presolve', 'off', '--global-gini-tree-search', 'traditional', '--global-gini-tree-child-estimate', 'parent-copy', '--global-gini-tree-row-attachment', 'full-inherited-pack', '--global-gini-tree-row-timing', 'deferred', '--global-gini-tree-native-mip-start', 'false', '--global-gini-tree-root-connectivity-flow', 'true', '--global-gini-tree-root-connectivity-flow-variant', 'round20-current', '--progress-log', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_light_1000\\progress.csv', '--progress-interval-seconds', '5', '--exact-phase-local-redecode-repair', 'false', '--process-shutdown-margin', '20', '--process-phase-ledger', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_light_1000\\process_phases.csv', '--round34-c6-startup-variant', 'hga-light-1000', '--heuristic-candidates-csv', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_light_1000\\heuristic_candidates.csv', '--frontier-execution-mode', 'external-gini-tree', '--external-gini-scheduling', 'round31-nonblocking-native-bound', '--external-gini-artifact-dir', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_light_1000\\external', '--external-gini-backend', 'gurobi', '--external-gini-lifecycle', 'round31-open-native-bounded', '--external-gini-warm-start', 'false', '--gurobi-home', 'D:/gurobi1302/win64', '--gurobi-seed', '0', '--gurobi-presolve', '-1', '--round24-expected-gurobi-model-fingerprint', '-1860159962', '--log', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_light_1000\\native.log', '--out', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M1_Q30_slot01_seed432322553__c6_hga_light_1000\\result.json']",inherited_by_solver_child_not_serialized,False,True,1786641359.3718112,1786641361.390644,2.014999999999418,0,False,True,[],optimal,0.02306393542412984,0.02306393542412984,0.02306393542412984,0.0,True,engineering_exact_original_problem_optimal,none,1.9861127,hga-light-1000,True,39,ba3785f53d168a06716834b9660a54b403d9a0b2c2370e9d52800315b3567e2d,39eee1a0204dd81c96227ca45b84c2c5fd48a5fc15aa30c034336fc0f199f61f,True,1786641361.4406538
round39-run-v1,39,primary,primary__round39_small_easy_V8_M2_Q20_slot02_seed944712007__p_grb,3,round39_small_easy_V8_M2_Q20_slot02_seed944712007,reference/qualification_round39/small-easy/round39_small_easy_V8_M2_Q20_slot02_seed944712007.txt,0d989e34e63d682718ce2d073f84eff141e9321936e9bceb87fb8bb061559b17,8,2,20,3600.0,small-easy,P-GRB,not_applicable,Gurobi,13.0.2,1,21600,21780,1459308492a5eceed523dee53b5f9d79141b5242,3e88bdce8fd860b00d1bc1756dae12a0966be9e9c29a69b02d1fb0bb9630b6d2,a020e73a4b4dd986ecc8532486f0171f7eba343ca67297de886c1476d4517500,-389060105,final_process_wall_time_seconds,"['E:\\codes\\ExactEBRP\\build_round39\\official\\gurobi\\ExactEBRP.exe', '--input', 'E:\\codes\\ExactEBRP\\reference\\qualification_round39\\small-easy\\round39_small_easy_V8_M2_Q20_slot02_seed944712007.txt', '--method', 'gurobi', '--lambda', '0.15', '--T', '3600.0', '--time-limit', '21600.0', '--process-wall-time-limit', '21600.0', '--process-shutdown-margin', '20', '--process-phase-ledger', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q20_slot02_seed944712007__p_grb\\process_phases.csv', '--threads', '1', '--mip-threads', '1', '--cplex-threads', '1', '--compact-bc-threads', '1', '--gurobi-home', 'D:/gurobi1302/win64', '--gurobi-seed', '0', '--gurobi-presolve', '-1', '--gurobi-model-export', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q20_slot02_seed944712007__p_grb\\canonical.lp', '--gurobi-progress', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q20_slot02_seed944712007__p_grb\\progress.csv', '--round24-executable-sha256', '3e88bdce8fd860b00d1bc1756dae12a0966be9e9c29a69b02d1fb0bb9630b6d2', '--round24-manifest-executable-sha256', '3e88bdce8fd860b00d1bc1756dae12a0966be9e9c29a69b02d1fb0bb9630b6d2', '--round24-expected-gurobi-model-fingerprint', '-389060105', '--log', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q20_slot02_seed944712007__p_grb\\native.log', '--out', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q20_slot02_seed944712007__p_grb\\result.json', '--plain-baseline']",inherited_by_solver_child_not_serialized,False,True,1786641361.469838,1786641361.922083,0.4530000000013388,0,False,True,[],optimal,0.024406570011031435,0.024406570011031442,0.024406570011031435,0.0,True,engineering_exact_original_problem_optimal,none,0.4219987,,True,8,4b531e20c52543e2f85c49a56bf4f04be7ca96595e43054b900f1f541d64fe0d,f768b03aa4c9c23bb369197217a21a4afe39e7eab41bb39ddbbe24af7fd42357,True,1786641361.9509788
round39-run-v1,39,primary,primary__round39_small_easy_V8_M2_Q20_slot02_seed944712007__c6_hga_light_1000,4,round39_small_easy_V8_M2_Q20_slot02_seed944712007,reference/qualification_round39/small-easy/round39_small_easy_V8_M2_Q20_slot02_seed944712007.txt,0d989e34e63d682718ce2d073f84eff141e9321936e9bceb87fb8bb061559b17,8,2,20,3600.0,small-easy,C6-HGA-LIGHT-1000,hga-light-1000,Gurobi,13.0.2,1,21600,21780,1459308492a5eceed523dee53b5f9d79141b5242,3e88bdce8fd860b00d1bc1756dae12a0966be9e9c29a69b02d1fb0bb9630b6d2,a020e73a4b4dd986ecc8532486f0171f7eba343ca67297de886c1476d4517500,-389060105,final_process_wall_time_seconds,"['E:\\codes\\ExactEBRP\\build_round39\\official\\gurobi\\ExactEBRP.exe', '--input', 'E:\\codes\\ExactEBRP\\reference\\qualification_round39\\small-easy\\round39_small_easy_V8_M2_Q20_slot02_seed944712007.txt', '--method', 'gcap-frontier', '--algorithm-preset', 'paper-gf-tailored-bc', '--lambda', '0.15', '--T', '3600.0', '--time-limit', '21168.0', '--process-wall-time-limit', '21600.0', '--threads', '1', '--mip-threads', '1', '--cplex-threads', '1', '--compact-bc-threads', '1', '--primal-heuristic', 'hga-tgbc', '--primal-heuristic-seed', '20260626', '--primal-heuristic-stop', 'generation-stagnation', '--primal-heuristic-no-improve-generations', '1000', '--primal-heuristic-generation-log', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q20_slot02_seed944712007__c6_hga_light_1000\\hga_generations.csv', '--frontier-intervals', '4', '--frontier-adaptive-split', 'true', '--frontier-adaptive-max-depth', '8', '--frontier-adaptive-min-width', '0.0001', '--frontier-adaptive-split-factor', '2', '--tailored-bc-enabled', 'true', '--tailored-bc-mode', 'static', '--tailored-bc-callback-cut-profile', 'off', '--compact-bc-root-cut-rounds', '0', '--compact-bc-dynamic-cut-families', 'none', '--compact-bc-cut-profile', 'balanced', '--compact-bc-low-gini-strengthening', 'safe', '--compact-bc-denominator-bound-mode', 'tight', '--compact-bc-objective-estimator-mode', 'adaptive', '--compact-bc-domain-propagation-mode', 'iterative', '--compact-bc-domain-propagation-rounds', '2', '--compact-bc-variable-s-centering', 'true', '--compact-bc-sp-product-estimator', 'paper-safe', '--compact-bc-sp-product-bounds', 'tight', '--compact-bc-s-range-refinement', 'off', '--tailored-bc-branching-priority', 'off', '--tailored-bc-gini-branching', 'off', '--tailored-bc-gini-subset-envelope', 'false', '--tailored-bc-low-gini-l1-centering', 'false', '--tailored-bc-local-centering', 'false', '--tailored-bc-subset-cross-h-centering', 'false', '--tailored-bc-local-q-centering', 'false', '--tailored-bc-subset-inventory-imbalance', 'false', '--tailored-bc-transfer-cutset', 'false', '--tailored-bc-gs-product-coupling', 'false', '--tailored-bc-disaggregated-sp-estimator', 'false', '--tailored-bc-bucket-ratio-domain-tightening', 'false', '--tailored-bc-bucket-subset-ratio-domain', 'false', '--tailored-bc-bucket-integer-inventory-domain', 'false', '--tailored-bc-bucket-required-movement', 'false', '--tailored-bc-bucket-required-visit', 'false', '--tailored-bc-s-bucket-ledger', 'off', '--global-gini-tree-presolve', 'off', '--global-gini-tree-search', 'traditional', '--global-gini-tree-child-estimate', 'parent-copy', '--global-gini-tree-row-attachment', 'full-inherited-pack', '--global-gini-tree-row-timing', 'deferred', '--global-gini-tree-native-mip-start', 'false', '--global-gini-tree-root-connectivity-flow', 'true', '--global-gini-tree-root-connectivity-flow-variant', 'round20-current', '--progress-log', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q20_slot02_seed944712007__c6_hga_light_1000\\progress.csv', '--progress-interval-seconds', '5', '--exact-phase-local-redecode-repair', 'false', '--process-shutdown-margin', '20', '--process-phase-ledger', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q20_slot02_seed944712007__c6_hga_light_1000\\process_phases.csv', '--round34-c6-startup-variant', 'hga-light-1000', '--heuristic-candidates-csv', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q20_slot02_seed944712007__c6_hga_light_1000\\heuristic_candidates.csv', '--frontier-execution-mode', 'external-gini-tree', '--external-gini-scheduling', 'round31-nonblocking-native-bound', '--external-gini-artifact-dir', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q20_slot02_seed944712007__c6_hga_light_1000\\external', '--external-gini-backend', 'gurobi', '--external-gini-lifecycle', 'round31-open-native-bounded', '--external-gini-warm-start', 'false', '--gurobi-home', 'D:/gurobi1302/win64', '--gurobi-seed', '0', '--gurobi-presolve', '-1', '--round24-expected-gurobi-model-fingerprint', '-389060105', '--log', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q20_slot02_seed944712007__c6_hga_light_1000\\native.log', '--out', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q20_slot02_seed944712007__c6_hga_light_1000\\result.json']",inherited_by_solver_child_not_serialized,False,True,1786641361.9700162,1786641364.3943298,2.436999999998079,0,False,True,[],optimal,0.024406570011031435,0.024406570011031435,0.024406570011031435,0.0,True,engineering_exact_original_problem_optimal,none,2.3900254,hga-light-1000,True,39,f9379157ed2e21fd970521e7f9fe3a73e42b260d7fbbb2ae64ba9a03d5124caf,5dce44283d4a4141b778946c6acce723b4289ebb9c08d6fec68bd5e8d1321a7e,True,1786641364.4452095
round39-run-v1,39,primary,primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__p_grb,5,round39_small_easy_V8_M2_Q30_slot03_seed1019524729,reference/qualification_round39/small-easy/round39_small_easy_V8_M2_Q30_slot03_seed1019524729.txt,fedf24f3a047b6bdf68c72f8569ee6dd353c138739f006844d621f7e31d9e9cf,8,2,30,3600.0,small-easy,P-GRB,not_applicable,Gurobi,13.0.2,1,21600,21780,1459308492a5eceed523dee53b5f9d79141b5242,3e88bdce8fd860b00d1bc1756dae12a0966be9e9c29a69b02d1fb0bb9630b6d2,a020e73a4b4dd986ecc8532486f0171f7eba343ca67297de886c1476d4517500,-1173593884,final_process_wall_time_seconds,"['E:\\codes\\ExactEBRP\\build_round39\\official\\gurobi\\ExactEBRP.exe', '--input', 'E:\\codes\\ExactEBRP\\reference\\qualification_round39\\small-easy\\round39_small_easy_V8_M2_Q30_slot03_seed1019524729.txt', '--method', 'gurobi', '--lambda', '0.15', '--T', '3600.0', '--time-limit', '21600.0', '--process-wall-time-limit', '21600.0', '--process-shutdown-margin', '20', '--process-phase-ledger', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__p_grb\\process_phases.csv', '--threads', '1', '--mip-threads', '1', '--cplex-threads', '1', '--compact-bc-threads', '1', '--gurobi-home', 'D:/gurobi1302/win64', '--gurobi-seed', '0', '--gurobi-presolve', '-1', '--gurobi-model-export', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__p_grb\\canonical.lp', '--gurobi-progress', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__p_grb\\progress.csv', '--round24-executable-sha256', '3e88bdce8fd860b00d1bc1756dae12a0966be9e9c29a69b02d1fb0bb9630b6d2', '--round24-manifest-executable-sha256', '3e88bdce8fd860b00d1bc1756dae12a0966be9e9c29a69b02d1fb0bb9630b6d2', '--round24-expected-gurobi-model-fingerprint', '-1173593884', '--log', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__p_grb\\native.log', '--out', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__p_grb\\result.json', '--plain-baseline']",inherited_by_solver_child_not_serialized,False,True,1786641364.4766212,1786641364.94719,0.46899999999732245,0,False,True,[],optimal,0.011571906354515056,0.011571906354515021,0.011571906354515056,2.9981636954743645e-15,True,engineering_exact_original_problem_optimal,none,0.4413744,,True,8,a11af32878a603254cc11378a2a6220ba67295d07371ac872fd95310eb1d43f8,6f760ff41bbfd3de2069cb5ae28b96066ec39eb80f4941d824d71bcaae2ff5a0,True,1786641364.976358
round39-run-v1,39,primary,primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000,6,round39_small_easy_V8_M2_Q30_slot03_seed1019524729,reference/qualification_round39/small-easy/round39_small_easy_V8_M2_Q30_slot03_seed1019524729.txt,fedf24f3a047b6bdf68c72f8569ee6dd353c138739f006844d621f7e31d9e9cf,8,2,30,3600.0,small-easy,C6-HGA-LIGHT-1000,hga-light-1000,Gurobi,13.0.2,1,21600,21780,1459308492a5eceed523dee53b5f9d79141b5242,3e88bdce8fd860b00d1bc1756dae12a0966be9e9c29a69b02d1fb0bb9630b6d2,a020e73a4b4dd986ecc8532486f0171f7eba343ca67297de886c1476d4517500,-1173593884,final_process_wall_time_seconds,"['E:\\codes\\ExactEBRP\\build_round39\\official\\gurobi\\ExactEBRP.exe', '--input', 'E:\\codes\\ExactEBRP\\reference\\qualification_round39\\small-easy\\round39_small_easy_V8_M2_Q30_slot03_seed1019524729.txt', '--method', 'gcap-frontier', '--algorithm-preset', 'paper-gf-tailored-bc', '--lambda', '0.15', '--T', '3600.0', '--time-limit', '21168.0', '--process-wall-time-limit', '21600.0', '--threads', '1', '--mip-threads', '1', '--cplex-threads', '1', '--compact-bc-threads', '1', '--primal-heuristic', 'hga-tgbc', '--primal-heuristic-seed', '20260626', '--primal-heuristic-stop', 'generation-stagnation', '--primal-heuristic-no-improve-generations', '1000', '--primal-heuristic-generation-log', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\\hga_generations.csv', '--frontier-intervals', '4', '--frontier-adaptive-split', 'true', '--frontier-adaptive-max-depth', '8', '--frontier-adaptive-min-width', '0.0001', '--frontier-adaptive-split-factor', '2', '--tailored-bc-enabled', 'true', '--tailored-bc-mode', 'static', '--tailored-bc-callback-cut-profile', 'off', '--compact-bc-root-cut-rounds', '0', '--compact-bc-dynamic-cut-families', 'none', '--compact-bc-cut-profile', 'balanced', '--compact-bc-low-gini-strengthening', 'safe', '--compact-bc-denominator-bound-mode', 'tight', '--compact-bc-objective-estimator-mode', 'adaptive', '--compact-bc-domain-propagation-mode', 'iterative', '--compact-bc-domain-propagation-rounds', '2', '--compact-bc-variable-s-centering', 'true', '--compact-bc-sp-product-estimator', 'paper-safe', '--compact-bc-sp-product-bounds', 'tight', '--compact-bc-s-range-refinement', 'off', '--tailored-bc-branching-priority', 'off', '--tailored-bc-gini-branching', 'off', '--tailored-bc-gini-subset-envelope', 'false', '--tailored-bc-low-gini-l1-centering', 'false', '--tailored-bc-local-centering', 'false', '--tailored-bc-subset-cross-h-centering', 'false', '--tailored-bc-local-q-centering', 'false', '--tailored-bc-subset-inventory-imbalance', 'false', '--tailored-bc-transfer-cutset', 'false', '--tailored-bc-gs-product-coupling', 'false', '--tailored-bc-disaggregated-sp-estimator', 'false', '--tailored-bc-bucket-ratio-domain-tightening', 'false', '--tailored-bc-bucket-subset-ratio-domain', 'false', '--tailored-bc-bucket-integer-inventory-domain', 'false', '--tailored-bc-bucket-required-movement', 'false', '--tailored-bc-bucket-required-visit', 'false', '--tailored-bc-s-bucket-ledger', 'off', '--global-gini-tree-presolve', 'off', '--global-gini-tree-search', 'traditional', '--global-gini-tree-child-estimate', 'parent-copy', '--global-gini-tree-row-attachment', 'full-inherited-pack', '--global-gini-tree-row-timing', 'deferred', '--global-gini-tree-native-mip-start', 'false', '--global-gini-tree-root-connectivity-flow', 'true', '--global-gini-tree-root-connectivity-flow-variant', 'round20-current', '--progress-log', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\\progress.csv', '--progress-interval-seconds', '5', '--exact-phase-local-redecode-repair', 'false', '--process-shutdown-margin', '20', '--process-phase-ledger', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\\process_phases.csv', '--round34-c6-startup-variant', 'hga-light-1000', '--heuristic-candidates-csv', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\\heuristic_candidates.csv', '--frontier-execution-mode', 'external-gini-tree', '--external-gini-scheduling', 'round31-nonblocking-native-bound', '--external-gini-artifact-dir', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\\external', '--external-gini-backend', 'gurobi', '--external-gini-lifecycle', 'round31-open-native-bounded', '--external-gini-warm-start', 'false', '--gurobi-home', 'D:/gurobi1302/win64', '--gurobi-seed', '0', '--gurobi-presolve', '-1', '--round24-expected-gurobi-model-fingerprint', '-1173593884', '--log', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\\native.log', '--out', 'E:\\codes\\ExactEBRP\\results\\gf_small_hard_light_round39\\runs\\primary__round39_small_easy_V8_M2_Q30_slot03_seed1019524729__c6_hga_light_1000\\result.json']",inherited_by_solver_child_not_serialized,False,True,1786641364.996093,1786641366.9005206,1.9059999999954016,0,False,True,[],optimal,0.011571906354515056,0.011571906354515056,0.011571906354515056,0.0,True,engineering_exact_original_problem_optimal,none,1.8708833,hga-light-1000,True,52,30d7537a4b8d6cb4e0cc260e6dc2e2993f8802712eb3a0404df5ee1b3aae0aa4,30c05cbee5142943e9ec26802d5382fc86da1de22b43d476dc039cfb5c7df45f,True,1786641366.970982
