instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
cb443_V50_regional_r1_shortage_M04_Q30.txt,20260626,1,hga-tgbc,decoded_descent_verified_seed,0.694563,0.233864,3.07133,4,33,144,127,17,"8518.7|16710|17896.5|13146.8",true,2.82915,true,
