leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.11013051633073626,1,1,0,1,0.19593116960920648,"OPTIMAL",1.0594748184753013,0.56005139999999998
L1,"",0,0.11013051633073626,0.22026103266147251,1,1,0,1,0.22083420304351087,"OPTIMAL",0.75299727941494599,0.98908010000000002
L2,"",0,0.22026103266147251,0.33039154899220879,1,1,0,1,0.32826001436347269,"OPTIMAL",0.5541584695984958,1.8498897999999999
L0.0,"L0",1,0,0.055065258165368128,1,0,1,0,0,"INFEASIBLE",0.76936410573072,2.9255620000000002
L0.1,"L0",1,0.055065258165368128,0.11013051633073626,1,1,0,1,0.21097316304127495,"OPTIMAL",1.0595489886479157,3.4668157000000002
L1.0,"L1",1,0.11013051633073626,0.1651957744961044,1,1,0,1,0.22083420304351084,"OPTIMAL",0.5899297202351016,5.2268610999999998
L1.1,"L1",1,0.1651957744961044,0.22026103266147251,1,1,0,1,0.27319475619810463,"OPTIMAL",0.61226796510087145,5.5957793000000002
L3,"",0,0.33039154899220879,0.44052206532294502,1,1,0,1,0.43839053069420902,"OPTIMAL",0.62128969031823333,1563.6619532
L2.0,"L2",1,0.22026103266147251,0.27532629082684068,1,1,0,1,0.32826001436347274,"OPTIMAL",0.59853827311376429,1564.0310473
L2.1,"L2",1,0.27532629082684068,0.33039154899220879,1,1,0,1,0.38332527252884091,"OPTIMAL",0.64494970722456257,1564.417042
