parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L0,0.230593,L0.0,0,1,L0.1,0.210973,0,0.210973,1e-07,"current_complete_child_infeasibility"
L1,0.255653,L1.0,0.220834,0,L1.1,0.273195,0,0.220834,1e-07,"current_child_gain_not_strict"
L2,0.330409,L2.0,0.32826,0,L2.1,0.383325,0,0.32826,1e-07,"current_child_gain_not_strict"
