telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.347973,lp_complete,L0,0,0.00481951,optimal,0.0032094,0.0192781,"complete_lp_relaxation"
0.966906,atomic_split,L0,0,0.00481951,replaced,0.00326366,0.0192781,"strict_child_lp_bound_improvement"
1.53162,atomic_split,L0.0,0,0.00240976,replaced,0.00347235,0.0192781,"strict_child_lp_bound_improvement"
1.96024,atomic_split,L0.0.0,0,0.00120488,replaced,0.00378615,0.0192781,"child_lp_infeasible"
2.55032,atomic_split,L0.0.0.1,0.000602439,0.00120488,replaced,0.00390203,0.0192781,"strict_child_lp_bound_improvement"
3.11907,atomic_split,L0.0.0.1.0,0.000602439,0.000903659,replaced,0.00394404,0.0192781,"strict_child_lp_bound_improvement"
3.69221,atomic_split,L0.0.0.1.1,0.000903659,0.00120488,replaced,0.00396061,0.0192781,"strict_child_lp_bound_improvement"
4.25513,atomic_split,L0.0.0.1.0.0,0.000602439,0.000753049,replaced,0.00398102,0.0192781,"strict_child_lp_bound_improvement"
4.85419,atomic_split,L0.0.0.1.0.1,0.000753049,0.000903659,replaced,0.00398962,0.0192781,"strict_child_lp_bound_improvement"
4.87386,terminal_mip_complete,L0.0.0.1.0.0.0,0.000602439,0.000677744,"INFEASIBLE",0.00400013,0.0192781,"native_terminal_mip_infeasible"
4.89304,terminal_mip_complete,L0.0.0.1.0.0.1,0.000677744,0.000753049,"INFEASIBLE",0.00400231,0.0192781,"native_terminal_mip_infeasible"
5.46015,atomic_split,L0.0.0.1.1.0,0.000903659,0.00105427,replaced,0.00401015,0.0192781,"strict_child_lp_bound_improvement"
5.47994,terminal_mip_complete,L0.0.0.1.0.1.0,0.000753049,0.000828354,"INFEASIBLE",0.0040205,0.0192781,"native_terminal_mip_infeasible"
5.50076,terminal_mip_complete,L0.0.0.1.0.1.1,0.000828354,0.000903659,"INFEASIBLE",0.00402289,0.0192781,"native_terminal_mip_infeasible"
6.09022,atomic_split,L0.0.0.1.1.1,0.00105427,0.00120488,replaced,0.00403174,0.0192781,"strict_child_lp_bound_improvement"
6.10965,terminal_mip_complete,L0.0.0.1.1.0.0,0.000903659,0.000978964,"INFEASIBLE",0.00404221,0.0192781,"native_terminal_mip_infeasible"
6.12919,terminal_mip_complete,L0.0.0.1.1.0.1,0.000978964,0.00105427,"INFEASIBLE",0.00405267,0.0192781,"native_terminal_mip_infeasible"
6.14917,terminal_mip_complete,L0.0.0.1.1.1.0,0.00105427,0.00112957,"INFEASIBLE",0.00406313,0.0192781,"native_terminal_mip_infeasible"
6.16995,terminal_mip_complete,L0.0.0.1.1.1.1,0.00112957,0.00120488,"INFEASIBLE",0.00406853,0.0192781,"native_terminal_mip_infeasible"
6.76419,atomic_split,L0.0.1,0.00120488,0.00240976,replaced,0.00407592,0.0192781,"strict_child_lp_bound_improvement"
7.37755,atomic_split,L0.0.1.0,0.00120488,0.00180732,replaced,0.00407963,0.0192781,"strict_child_lp_bound_improvement"
7.96549,atomic_split,L0.0.1.0.0,0.00120488,0.0015061,replaced,0.00408173,0.0192781,"strict_child_lp_bound_improvement"
8.56942,atomic_split,L0.0.1.0.0.0,0.00120488,0.00135549,replaced,0.00408399,0.0192781,"strict_child_lp_bound_improvement"
8.5903,terminal_mip_complete,L0.0.1.0.0.0.0,0.00120488,0.00128018,"INFEASIBLE",0.0041346,0.0192781,"native_terminal_mip_infeasible"
