parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L0.1.1.0.0,0.13841,L0.1.1.0.0.0,0.139122,0,L0.1.1.0.0.1,0.139289,0,0.139122,1e-07,"normalized_child_disjunction_gain_reaches_rho"
L0.1.1.1,0.138477,L0.1.1.1.0,0.139631,0,L0.1.1.1.1,0.140289,0,0.139631,1e-07,"normalized_child_disjunction_gain_reaches_rho"
L0.0.1.1.0,0.138604,L0.0.1.1.0.0,0.141062,0,L0.0.1.1.0.1,0.139402,0,0.139402,1e-07,"normalized_child_disjunction_gain_reaches_rho"
L0.1.0.0.1.1,0.138676,L0.1.0.0.1.1.0,0.139114,0,L0.1.0.0.1.1.1,0.139096,0,0.139096,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.0.1.0.0,0.138771,L0.1.0.1.0.0.0,0.139145,0,L0.1.0.1.0.0.1,0.139192,0,0.139145,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.0.0.1.0,0.138782,L0.1.0.0.1.0.0,0.139249,0,L0.1.0.0.1.0.1,0.139182,0,0.139182,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.0.1.0.1,0.138864,L0.1.0.1.0.1.0,0.139239,0,L0.1.0.1.0.1.1,0.139284,0,0.139239,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.0.0.0.1,0.138914,L0.1.0.0.0.1.0,0.13938,0,L0.1.0.0.0.1.1,0.139315,0,0.139315,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.0.1.1.0,0.138953,L0.1.0.1.1.0.0,0.139329,0,L0.1.0.1.1.0.1,0.139374,0,0.139329,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.1.0.1,0.139025,L0.1.1.0.1.0,0.139598,0,L0.1.1.0.1.1,0.139904,0,0.139598,1e-07,"normalized_child_disjunction_gain_reaches_rho"
L0.1.0.1.1.1,0.139039,L0.1.0.1.1.1.0,0.139417,0,L0.1.0.1.1.1.1,0.13946,0,0.139417,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.0.0.0.0,0.139043,L0.1.0.0.0.0.0,0.139506,0,L0.1.0.0.0.0.1,0.139443,0,0.139443,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.1.0.0.0,0.139122,L0.1.1.0.0.0.0,0.139501,0,L0.1.1.0.0.0.1,0.139542,0,0.139501,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.0.1.1.1.1,0.139167,L0.0.1.1.1.1.0,0.139628,0,L0.0.1.1.1.1.1,0.139567,0,0.139567,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.0.1.1.1.0,0.139287,L0.0.1.1.1.0.0,0.139745,0,L0.0.1.1.1.0.1,0.139687,0,0.139687,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.1.0.0.1,0.139289,L0.1.1.0.0.1.0,0.139583,0,L0.1.1.0.0.1.1,0.139728,0,0.139583,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.0.1.1.0.1,0.139402,L0.0.1.1.0.1.0,0.140392,0,L0.0.1.1.0.1.1,0.139803,0,0.139803,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.0.1.0.1.0,0.139407,L0.1.0.1.0.1.0.0,0.139427,0,L0.1.0.1.0.1.0.1,0.139449,0,0.139427,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.0.1.0.1.1,0.139407,L0.1.0.1.0.1.1.0,0.139473,0,L0.1.0.1.0.1.1.1,0.139496,0,0.139473,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.1.0.0.0.0,0.139516,L0.1.1.0.0.0.0.0,0.139692,0,L0.1.1.0.0.0.0.1,0.139713,0,0.139692,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.1.0.0.0.1,0.139542,L0.1.1.0.0.0.1.0,0.139734,0,L0.1.1.0.0.0.1.1,0.139754,0,0.139734,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.1.0.1.0,0.139598,L0.1.1.0.1.0.0,0.139883,0,L0.1.1.0.1.0.1,0.140037,0,0.139883,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.0.1.0.1.0.0,0.13961,L0.1.0.1.0.1.0.0.0,0.139521,0,L0.1.0.1.0.1.0.0.1,0.139533,0,0.139521,1e-07,"no_strict_child_disjunction_gain"
L0.1.0.1.0.1.0.1,0.13961,L0.1.0.1.0.1.0.1.0,0.139545,0,L0.1.0.1.0.1.0.1.1,0.139556,0,0.139545,1e-07,"no_strict_child_disjunction_gain"
L0.1.1.1.0,0.139631,L0.1.1.1.0.0,0.140206,0,L0.1.1.1.0.1,0.140507,0,0.140206,1e-07,"normalized_child_disjunction_gain_reaches_rho"
L0.1.0.1.0.1.1.0,0.139681,L0.1.0.1.0.1.1.0.0,0.139567,0,L0.1.0.1.0.1.1.0.1,0.139579,0,0.139567,1e-07,"no_strict_child_disjunction_gain"
L0.1.0.1.0.1.1.1,0.139681,L0.1.0.1.0.1.1.1.0,0.13959,0,L0.1.0.1.0.1.1.1.1,0.139602,0,0.13959,1e-07,"no_strict_child_disjunction_gain"
L0.1.0.1.1.0.0,0.139729,L0.1.0.1.1.0.0.0,0.139518,0,L0.1.0.1.1.0.0.1,0.139541,0,0.139518,1e-07,"no_strict_child_disjunction_gain"
L0.1.0.1.1.0.1,0.139729,L0.1.0.1.1.0.1.0,0.139562,0,L0.1.0.1.1.0.1.1,0.139585,0,0.139562,1e-07,"no_strict_child_disjunction_gain"
L1.0.0,0.139734,L1.0.0.0,0.140956,0,L1.0.0.1,0.143705,0,0.140956,1e-07,"normalized_child_disjunction_gain_reaches_rho"
L0.1.1.0.0.0.1.0,0.139786,L0.1.1.0.0.0.1.0.0,0.139829,0,L0.1.1.0.0.0.1.0.1,0.139839,0,0.139829,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.1.0.0.0.1.1,0.139786,L0.1.1.0.0.0.1.1.0,0.139849,0,L0.1.1.0.0.0.1.1.1,0.139859,0,0.139849,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
L0.1.1.0.0.1.0,0.139834,L0.1.1.0.0.1.0.0,0.139774,0,L0.1.1.0.0.1.0.1,0.139794,0,0.139774,1e-07,"no_strict_child_disjunction_gain"
L0.1.1.0.0.1.1,0.139834,L0.1.1.0.0.1.1.0,0.139871,0,L0.1.1.0.0.1.1.1,0.139949,0,0.139871,1e-07,"small_positive_disjunction_gain_requires_parent_native_target"
