telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.353819,lp_complete,L0,0,0.0905887,infeasible,0,0.362355,"complete_lp_relaxation"
0.755095,lp_complete,L1,0.0905887,0.181177,optimal,0.181177,0.362355,"complete_lp_relaxation"
1.53067,atomic_split,L1,0.0905887,0.181177,replaced,0.181177,0.362355,"normalized_child_disjunction_gain_reaches_rho"
1.89285,lp_complete,L2,0.181177,0.271766,optimal,0.208433,0.362355,"complete_lp_relaxation"
605.85,terminal_mip_complete,L2,0.181177,0.271766,"INFEASIBLE",0.208433,0.362355,"native_terminal_mip_infeasible"
606.584,atomic_split,L1.0,0.0905887,0.135883,replaced,0.213375,0.362355,"normalized_child_disjunction_gain_reaches_rho"
607.323,atomic_split,L1.0.0,0.0905887,0.113236,replaced,0.21899,0.362355,"complete_child_lp_infeasibility"
608.152,atomic_split,L1.0.0.1,0.101912,0.113236,replaced,0.22205,0.362355,"normalized_child_disjunction_gain_reaches_rho"
608.993,atomic_split,L1.0.0.1.1,0.107574,0.113236,replaced,0.223298,0.362355,"normalized_child_disjunction_gain_reaches_rho"
610.165,partial_native_bound_target_reached,L1.0.1,0.113236,0.135883,open,0.223573,0.362355,"backend_certified_parent_bound_requeued"
611.401,partial_native_bound_target_reached,L1.0.0.1.1.1,0.110405,0.113236,open,0.223678,0.362355,"backend_certified_parent_bound_requeued"
612.652,partial_native_bound_target_reached,L1.0.0.1.1.0,0.107574,0.110405,open,0.22677,0.362355,"backend_certified_parent_bound_requeued"
612.652,atomic_split,L1.0.0.1.1.1,0.110405,0.113236,replaced,0.22677,0.362355,"c5_parent_native_target_reached_delayed_split"
614.835,terminal_mip_complete,L1.0.0.1.1.1.0,0.110405,0.11182,"INFEASIBLE",0.22677,0.362355,"native_terminal_mip_infeasible"
616.877,terminal_mip_complete,L1.0.0.1.1.1.1,0.11182,0.113236,"INFEASIBLE",0.227213,0.362355,"native_terminal_mip_infeasible"
616.878,atomic_split,L1.0.1,0.113236,0.135883,replaced,0.227213,0.362355,"c5_parent_native_target_reached_delayed_split"
618.88,terminal_mip_complete,L1.0.1.0,0.113236,0.124559,"INFEASIBLE",0.232795,0.362355,"native_terminal_mip_infeasible"
620.606,terminal_mip_complete,L1.0.1.1,0.124559,0.135883,"INFEASIBLE",0.237478,0.362355,"native_terminal_mip_infeasible"
620.607,atomic_split,L1.0.0.1.1.0,0.107574,0.110405,replaced,0.237478,0.362355,"c5_parent_native_target_reached_delayed_split"
622.247,terminal_mip_complete,L1.0.0.1.1.0.0,0.107574,0.108989,"INFEASIBLE",0.237478,0.362355,"native_terminal_mip_infeasible"
623.879,terminal_mip_complete,L1.0.0.1.1.0.1,0.108989,0.110405,"INFEASIBLE",0.243882,0.362355,"native_terminal_mip_infeasible"
