run_id,leaf_id,gamma_L,gamma_U,parent_id,split_depth,child_index,parent_child_coverage_valid,parent_replaced,initial_bound,final_bound,lower_bound_sources,screening_time,exact_solver_time,time_while_controlling,time_while_noncontrolling,attempt_count,cumulative_allocated_time,first_attempt_time,last_attempt_time,final_status,closure_source,instance_hash,model_fingerprint,formulation_profile,latest_checkpoint_sequence,checkpoint_acceptance_status,checkpoint_rejection_reason
official__tight_T_seed3102__tailored_controlling_scheduler_static__300s,0,0,0.150176,root,0,-1,true,false,0.315748,0.501558,gamma_floor|cheap_projection_bound|solver_final_fixed_interval_bound,0,30.1676,30.1676,0,1,30,0.0042921,30.1783,open,,8e9a4ec7edfa3f8d,2b166bf362fa3ff5,round17_static_no_callback_paper_safe,0,not_seen,not_seen
official__tight_T_seed3102__tailored_controlling_scheduler_static__300s,1,0.150176,0.300352,root,0,-1,true,false,0.450176,0.533363,gamma_floor|cheap_projection_bound|solver_final_fixed_interval_bound,0,30.1928,30.1928,0,1,30,30.1783,60.3768,open,,8e9a4ec7edfa3f8d,688d8dcc2bed7fad,round17_static_no_callback_paper_safe,0,not_seen,not_seen
official__tight_T_seed3102__tailored_controlling_scheduler_static__300s,2,0.300352,0.450528,root,0,-1,true,false,0.600352,0.600352,gamma_floor|cheap_projection_bound,0,0,0,0,0,0,-1,-1,open,,8e9a4ec7edfa3f8d,pending_fixed_interval_export,round17_static_no_callback_paper_safe,0,not_seen,not_seen
official__tight_T_seed3102__tailored_controlling_scheduler_static__300s,3,0.450528,0.600704,root,0,-1,true,false,0.450528,0.450528,gamma_floor,0,160.141,160.141,0,924,76251.6,60.3768,226.123,open,,8e9a4ec7edfa3f8d,15f626ff7b623ca1,round17_static_no_callback_paper_safe,0,not_seen,not_seen
