run_id,event_sequence,elapsed_wall_seconds,global_LB,verified_UB,gap,controlling_set,event_source
official__V12_M2__tailored_controlling_scheduler_static__300s,0,64.9924,0.569949,0.718504,0.206756,3,solver_final_merge
official__V12_M2__tailored_controlling_scheduler_static__300s,1,65.6924,0.666387,0.718504,0.0725358,2,solver_final_merge
official__V12_M2__tailored_controlling_scheduler_static__300s,2,125.96,0.666387,0.718504,0.0725355,2,solver_final_merge
official__V12_M2__tailored_controlling_scheduler_static__300s,3,246.235,0.666387,0.718504,0.0725355,2,solver_final_merge
official__V12_M2__tailored_controlling_scheduler_static__300s,4,294.227,0.666387,0.718504,0.0725355,2,solver_final_merge
