interval_id,parent_id,depth,gamma_L,gamma_U,status,closed,split,children,time_limit_used,runtime_seconds,certificate_basis,solver_status
12,root,0,0.223250364505,0.234412882731,skipped_budget_exhausted,false,false,0,0,0,budget_exhausted,not_run
