interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,depth,parent_id,time_limit_used,budget_policy,model_type,bound_valid,bound_scope,can_merge_bound,gap_to_cutoff,bound_used_for_merge,closed_by_bound,gini_spread_cuts_added,required_movement_lb,required_movement_cuts_added,global_handling_capacity_lb,global_handling_capacity_cuts_added,transfer_subset_capacity_cuts_added,low_gini_ratio_band_domains_tightened,direct_gini_cap_rows,tight_mccormick_rows,inventory_conservation_rows,movement_reachability_domains,visit_inventory_linking_rows,objective_estimator_cutoff_rows,penalty_lb,support_duration_pair_cuts,support_duration_triple_cuts,transfer_compatibility_cuts,receiver_source_cover_cuts,variable_s_centering_rows,s_range_rows,sp_product_mccormick_rows,sp_product_estimator_rows,oracle_strengthening_families_enabled,json_path,lp_path,log_path
0,0,0.0122881381662,interval_closed,interval_exact_cutoff_mip_infeasible,integer infeasible,true,false,false,1e+75,0,1.7477672,0,root,30,total,original_compact_objective_bound,true,original_fixed_interval,true,-1e+75,0.0491525526647,true,190,0,3,0,1,0,10,1,452,2,5,40,1,0,570,3420,60,0,380,0,4,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|inventory_conservation|movement_reachability_domains|visit_inventory_linking|global_handling_capacity|support_duration|transfer_compat|direct_gini_cap_floor|interval_tight_mccormick|objective_estimator_cutoff|penalty_lb_closure|gini_spread|required_movement|low_gini_centering|variable_s_centering|sp_product_estimator|gini_interval_bound|verified_incumbent_objective_row|penalty_final_inventory_domain|interval_tight_mccormick_G_bit|gini_pairwise_spread|required_station_movement|low_gini_centering_band|variable_s_low_gini_centering|objective_lower_estimator_cutoff|penalty_lower_bound_closure|penalty_deviation_upper_bound|sp_product_objective_estimator_paper_safe|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|global_handling_capacity_pickup_only,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_0.json,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_0.lp,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_0.cplex.log
1,0.0122881381662,0.0245762763324,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,"time limit exceeded, no integer solution",false,false,true,0.0441615883713,0,30.203274,0,root,30,total,original_compact_objective_bound,true,original_fixed_interval,true,0.00499095429343,0.0441615883713,false,190,0,3,0,1,0,11,1,452,2,5,40,1,0,570,3420,60,0,380,0,4,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|inventory_conservation|movement_reachability_domains|visit_inventory_linking|global_handling_capacity|support_duration|transfer_compat|direct_gini_cap_floor|interval_tight_mccormick|objective_estimator_cutoff|penalty_lb_closure|gini_spread|required_movement|low_gini_centering|variable_s_centering|sp_product_estimator|gini_interval_bound|verified_incumbent_objective_row|penalty_final_inventory_domain|interval_tight_mccormick_G_bit|gini_pairwise_spread|required_station_movement|low_gini_centering_band|variable_s_low_gini_centering|objective_lower_estimator_cutoff|penalty_lower_bound_closure|penalty_deviation_upper_bound|sp_product_objective_estimator_paper_safe|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|global_handling_capacity_pickup_only,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.json,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.lp,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.cplex.log
2,0.0245762763324,0.0368644144986,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,"time limit exceeded, no integer solution",false,false,true,0.0479627452974,0,30.1501469,0,root,30,total,original_compact_objective_bound,true,original_fixed_interval,true,0.00118979736733,0.0479627452974,false,190,0,5,0,1,0,13,1,452,2,4,40,1,0,570,3420,60,0,380,0,4,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|inventory_conservation|movement_reachability_domains|visit_inventory_linking|global_handling_capacity|support_duration|transfer_compat|direct_gini_cap_floor|interval_tight_mccormick|objective_estimator_cutoff|penalty_lb_closure|gini_spread|required_movement|low_gini_centering|variable_s_centering|sp_product_estimator|gini_interval_bound|verified_incumbent_objective_row|penalty_final_inventory_domain|interval_tight_mccormick_G_bit|gini_pairwise_spread|required_station_movement|low_gini_centering_band|variable_s_low_gini_centering|objective_lower_estimator_cutoff|penalty_lower_bound_closure|penalty_deviation_upper_bound|sp_product_objective_estimator_paper_safe|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|global_handling_capacity_pickup_only,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_2.json,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_2.lp,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_2.cplex.log
3,0.0368644144986,0.0491525526647,interval_closed,interval_exact_cutoff_mip_infeasible,integer infeasible,true,false,false,1e+75,0,0.5276651,0,root,30,total,original_compact_objective_bound,true,original_fixed_interval,true,-1e+75,0.0491525526647,true,190,0,9,0,1,0,18,1,452,2,3,40,1,0,570,3420,60,0,380,0,4,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|inventory_conservation|movement_reachability_domains|visit_inventory_linking|global_handling_capacity|support_duration|transfer_compat|direct_gini_cap_floor|interval_tight_mccormick|objective_estimator_cutoff|penalty_lb_closure|gini_spread|required_movement|low_gini_centering|variable_s_centering|sp_product_estimator|gini_interval_bound|verified_incumbent_objective_row|penalty_final_inventory_domain|interval_tight_mccormick_G_bit|gini_pairwise_spread|required_station_movement|low_gini_centering_band|variable_s_low_gini_centering|objective_lower_estimator_cutoff|penalty_lower_bound_closure|penalty_deviation_upper_bound|sp_product_objective_estimator_paper_safe|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|global_handling_capacity_pickup_only,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_3.json,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_3.lp,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_3.cplex.log
1,0.0122881381662,0.0245762763324,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,"time limit exceeded, no integer solution",false,false,true,0.04439890474,0,60.1292562,0,root,60,total,original_compact_objective_bound,true,original_fixed_interval,true,0.00475363792471,0.04439890474,false,190,0,3,0,1,0,11,1,452,2,5,40,1,0,570,3420,60,0,380,0,4,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|inventory_conservation|movement_reachability_domains|visit_inventory_linking|global_handling_capacity|support_duration|transfer_compat|direct_gini_cap_floor|interval_tight_mccormick|objective_estimator_cutoff|penalty_lb_closure|gini_spread|required_movement|low_gini_centering|variable_s_centering|sp_product_estimator|gini_interval_bound|verified_incumbent_objective_row|penalty_final_inventory_domain|interval_tight_mccormick_G_bit|gini_pairwise_spread|required_station_movement|low_gini_centering_band|variable_s_low_gini_centering|objective_lower_estimator_cutoff|penalty_lower_bound_closure|penalty_deviation_upper_bound|sp_product_objective_estimator_paper_safe|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|global_handling_capacity_pickup_only,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.json,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.lp,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.cplex.log
1,0.0122881381662,0.0245762763324,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,"time limit exceeded, no integer solution",false,false,true,0.0445277314027,0,120.1394368,0,root,120,total,original_compact_objective_bound,true,original_fixed_interval,true,0.00462481126202,0.0445277314027,false,190,0,3,0,1,0,11,1,452,2,5,40,1,0,570,3420,60,0,380,0,4,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|inventory_conservation|movement_reachability_domains|visit_inventory_linking|global_handling_capacity|support_duration|transfer_compat|direct_gini_cap_floor|interval_tight_mccormick|objective_estimator_cutoff|penalty_lb_closure|gini_spread|required_movement|low_gini_centering|variable_s_centering|sp_product_estimator|gini_interval_bound|verified_incumbent_objective_row|penalty_final_inventory_domain|interval_tight_mccormick_G_bit|gini_pairwise_spread|required_station_movement|low_gini_centering_band|variable_s_low_gini_centering|objective_lower_estimator_cutoff|penalty_lower_bound_closure|penalty_deviation_upper_bound|sp_product_objective_estimator_paper_safe|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|global_handling_capacity_pickup_only,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.json,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.lp,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.cplex.log
1,0.0122881381662,0.0245762763324,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,"time limit exceeded, no integer solution",false,false,true,0.0462302007699,0,240.1931611,0,root,240,total,original_compact_objective_bound,true,original_fixed_interval,true,0.00292234189485,0.0462302007699,false,190,0,3,0,1,0,11,1,452,2,5,40,1,0,570,3420,60,0,380,0,4,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|inventory_conservation|movement_reachability_domains|visit_inventory_linking|global_handling_capacity|support_duration|transfer_compat|direct_gini_cap_floor|interval_tight_mccormick|objective_estimator_cutoff|penalty_lb_closure|gini_spread|required_movement|low_gini_centering|variable_s_centering|sp_product_estimator|gini_interval_bound|verified_incumbent_objective_row|penalty_final_inventory_domain|interval_tight_mccormick_G_bit|gini_pairwise_spread|required_station_movement|low_gini_centering_band|variable_s_low_gini_centering|objective_lower_estimator_cutoff|penalty_lower_bound_closure|penalty_deviation_upper_bound|sp_product_objective_estimator_paper_safe|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|global_handling_capacity_pickup_only,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.json,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.lp,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.cplex.log
1,0.0122881381662,0.0245762763324,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,"time limit exceeded, no integer solution",false,false,true,0.0466476833154,0,349.1688619,0,root,348.9463983,total,original_compact_objective_bound,true,original_fixed_interval,true,0.00250485934932,0.0466476833154,false,190,0,3,0,1,0,11,1,452,2,5,40,1,0,570,3420,60,0,380,0,4,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|inventory_conservation|movement_reachability_domains|visit_inventory_linking|global_handling_capacity|support_duration|transfer_compat|direct_gini_cap_floor|interval_tight_mccormick|objective_estimator_cutoff|penalty_lb_closure|gini_spread|required_movement|low_gini_centering|variable_s_centering|sp_product_estimator|gini_interval_bound|verified_incumbent_objective_row|penalty_final_inventory_domain|interval_tight_mccormick_G_bit|gini_pairwise_spread|required_station_movement|low_gini_centering_band|variable_s_low_gini_centering|objective_lower_estimator_cutoff|penalty_lower_bound_closure|penalty_deviation_upper_bound|sp_product_objective_estimator_paper_safe|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|global_handling_capacity_pickup_only,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.json,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.lp,E:\codes\ExactEBRP\results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.cplex.log
