run_id,child_uid,parent_uid,sibling_uid,creation_time,first_process_time,delay_seconds,creation_node_count,first_process_node_count,delay_processed_nodes,child_estimate,domain_estimate,estimate_lift,estimate_mode
stage1c__V12_M2__t_cpx_st_pon_diag__180s,1,0,2,3.3350789000000001,3.3357823999999998,0.000703499999999746,0,1,1,0.37592087021566611,0.031071274666607397,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,2,0,1,3.3350789000000001,3.4798217999999999,0.14474289999999979,0,2,2,0.37592087021566611,0.39032331004409287,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,3,2,4,3.7295238999999998,3.7303365999999998,0.00081269999999999953,2,3,1,0.59758076767069124,0.39032331004409287,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,5,3,6,3.7668457000000002,4.2462811,0.47943539999999985,3,5,2,0.6118157399138302,0.39032331004409287,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,6,3,5,3.7668457000000002,4.4866866999999999,0.71984099999999973,3,6,3,0.6118157399138302,0.4801363188884642,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,7,5,8,4.3167600999999998,4.5789958999999998,0.26223580000000002,5,7,2,0.62207674458587214,0.39032331004409287,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,8,5,7,4.3167600999999998,4.6115041000000003,0.29474400000000056,5,8,3,0.62207674458587214,0.43522981446627851,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,11,8,12,4.6410993999999999,4.6418504,0.0007510000000001682,8,9,1,0.6441794964850035,0.43522981446627851,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,12,8,11,4.6410993999999999,4.6834439999999997,0.042344599999999843,8,10,2,0.6441794964850035,0.45768306667737135,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,13,11,14,4.6760187999999996,4.8093978999999996,0.13337909999999997,9,11,2,0.65032541816028788,0.43522981446627851,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,14,11,13,4.6760187999999996,4.8384668,0.16244800000000037,9,12,3,0.65032541816028788,0.44645644057182493,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,17,14,18,4.8662869999999998,4.8670629999999999,0.00077600000000010994,12,13,1,0.6552145157746454,0.44645644057182493,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,18,14,17,4.8662869999999998,4.9069928000000003,0.040705800000000458,12,14,2,0.6552145157746454,0.45206975362459811,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,19,17,20,4.9007246000000002,4.9435076000000002,0.042783000000000015,13,15,2,0.65775800179588884,0.44645644057182493,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,20,17,19,4.9007246000000002,4.9680894999999996,0.067364899999999395,13,16,3,0.65775800179588884,0.44926309709821155,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,23,20,24,4.9962207000000003,4.9970644000000002,0.00084369999999989176,16,17,1,0.65879705275699441,0.44926309709821155,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,24,20,23,4.9962207000000003,5.0268324,0.030611699999999686,16,18,2,0.65879705275699441,0.45066642536140483,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,25,24,26,5.0549616999999998,5.0557112999999996,0.00074959999999979487,18,19,1,0.65940520105012568,0.45066642536140483,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,26,24,25,5.0549616999999998,5.2366773000000002,0.18171560000000042,18,20,2,0.65940520105012568,0.45136808949300145,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,16,12,15,4.7130641999999998,5.8553379999999997,1.1422737999999999,10,26,16,0.65578011759666177,0.46890969278291778,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,37,16,38,5.8842102000000001,5.8848938000000004,0.00068360000000033949,26,27,1,0.66176107123735306,0.46890969278291778,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,39,37,40,5.9166578000000003,5.9175278000000002,0.00086999999999992639,27,28,1,0.66231126885944325,0.46890969278291778,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,40,37,39,5.9166578000000003,5.9692141000000003,0.0525563,27,29,2,0.66231126885944325,0.47171634930930439,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,41,39,42,5.9619844999999998,6.0052456999999997,0.043261199999999889,28,30,2,0.66259050209048542,0.46890969278291778,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,42,39,41,5.9619844999999998,6.1354687999999999,0.17348430000000015,28,31,3,0.66259050209048542,0.47031302104611106,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,45,41,46,6.0380997000000001,6.1704334999999997,0.13233379999999961,30,32,2,0.66277778015505373,0.46890969278291778,0,parent-copy
stage1c__V12_M2__t_cpx_st_pon_diag__180s,46,41,45,6.0380997000000001,6.2879259000000003,0.24982620000000022,30,33,3,0.66277778015505373,0.46961135691451439,0,parent-copy
