leaf_id,parent_id,depth,child_index,gamma_L,gamma_U,base_lower_bound,lower_bound,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,terminal_mip_started,c6_native_phase_count,c6_frontier_milestone_reached,c6_children_ready,closure_source,lower_bound_sources
L0,"",0,-1,0,0.098270004501275279,0,0.39308001800510112,empty,1,0,1,0,0,0,0,0,"complete_parent_lp_infeasible","objective_nonnegative_penalty_G_floor"
L1,"",0,-1,0.098270004501275279,0.19654000900255056,0.098270004501275279,0.30719147724799384,replaced,1,1,0,0.26178195424102507,0,1,1,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation;valid_next_leaf_target_native_bound"
L2,"",0,-1,0.19654000900255056,0.29481001350382585,0.19654000900255056,0.35720058320841291,closed,1,1,0,0.30568549443371984,1,1,1,0,"native_terminal_mip_optimal","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation;valid_next_leaf_target_native_bound;native_terminal_mip_bound"
L3,"",0,-1,0.29481001350382585,0.39308001800510112,0.29481001350382585,0.37469399304327572,open,1,1,0,0.37469399304327572,0,0,0,0,"","objective_nonnegative_penalty_G_floor;optimal_complete_lp_relaxation"
L1.0,"L1",1,0,0.098270004501275279,0.14740500675191293,0.30719147724799384,0.39308001800510112,empty,1,0,1,0,0,0,0,0,"complete_child_lp_infeasible","inherited_parent_lp_bound"
L1.1,"L1",1,1,0.14740500675191293,0.19654000900255056,0.30719147724799384,0.32248813978297863,replaced,1,1,0,0.28382783085920044,0,1,1,0,"","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;valid_next_leaf_target_native_bound"
L1.1.0,"L1.1",2,0,0.14740500675191293,0.17197250787723173,0.32248813978297863,0.35720058320841552,empty,1,0,1,0,0,0,0,0,"complete_child_lp_infeasible","inherited_parent_lp_bound"
L1.1.1,"L1.1",2,1,0.17197250787723173,0.19654000900255056,0.32248813978297863,1e+100,empty,1,1,0,0.29513519843961161,1,0,0,0,"native_terminal_mip_infeasible","inherited_parent_lp_bound;optimal_complete_child_lp_relaxation;native_terminal_mip_bound"
