telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.166581,lp_complete,L0,0,0.09827,infeasible,0,0.39308,"complete_lp_relaxation"
0.339995,lp_complete,L1,0.09827,0.19654,optimal,0.19654,0.39308,"complete_lp_relaxation"
0.340021,parent_lp_requeue,L1,0.09827,0.19654,open,0.19654,0.39308,"selected_leaf_no_longer_controlling"
0.508034,lp_complete,L2,0.19654,0.29481,optimal,0.261782,0.39308,"complete_lp_relaxation"
0.508058,parent_lp_requeue,L2,0.19654,0.29481,open,0.261782,0.39308,"selected_leaf_no_longer_controlling"
0.749026,native_bound_target_reached,L1,0.09827,0.19654,open,0.29481,0.39308,"c6_next_strict_frontier_bound_reached_requeue"
0.906126,lp_complete,L3,0.29481,0.39308,optimal,0.305685,0.39308,"complete_lp_relaxation"
0.906152,parent_lp_requeue,L3,0.29481,0.39308,open,0.305685,0.39308,"selected_leaf_no_longer_controlling"
1.15454,native_bound_target_reached,L2,0.19654,0.29481,open,0.307191,0.39308,"c6_next_strict_frontier_bound_reached_requeue"
1.47557,atomic_split,L1,0.09827,0.19654,replaced,0.307191,0.39308,"current_complete_child_infeasibility"
2.06922,native_bound_target_reached,L1.1,0.147405,0.19654,open,0.318247,0.39308,"c6_next_strict_frontier_bound_reached_requeue"
18.622,terminal_mip_complete,L2,0.19654,0.29481,"OPTIMAL",0.322488,0.357201,"native_terminal_mip_optimal"
18.9426,atomic_split,L1.1,0.147405,0.19654,replaced,0.322488,0.357201,"current_complete_child_infeasibility"
21.8499,terminal_mip_complete,L1.1.1,0.171973,0.19654,"INFEASIBLE",0.357201,0.357201,"native_terminal_mip_infeasible"
