run_id,child_uid,parent_uid,sibling_uid,creation_time,first_process_time,delay_seconds,creation_node_count,first_process_node_count,delay_processed_nodes,child_estimate,domain_estimate,estimate_lift,estimate_mode
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,1,0,2,3.0838706999999999,3.1045265,0.020655800000000113,0,1,1,0.43710249354748165,0.29999999999999999,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,3,1,4,3.1399743,3.3947658999999999,0.2547915999999999,1,3,2,0.43710264413903416,0.29999999999999999,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,4,1,3,3.1399743,3.6012656999999999,0.46129139999999991,1,4,3,0.43710264413903416,0.45017610917127704,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,6,3,5,3.4290747000000001,3.9665073,0.53743259999999982,3,6,3,0.46203362775746065,0.37508805458563849,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,9,6,10,4.0024410000000001,4.3580119000000002,0.35557090000000002,6,7,1,0.4832247184518268,0.37508805458563849,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,10,6,9,4.0024410000000001,4.4914969999999999,0.48905599999999971,6,8,2,0.4832247184518268,0.41263208187845779,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,13,10,14,4.528842,4.6034293999999996,0.074587399999999526,8,9,1,0.49769073656832541,0.41263208187845779,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,14,10,13,4.528842,4.8910023999999996,0.3621603999999996,8,10,2,0.49769073656832541,0.43140409552486736,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,15,13,16,4.6404880000000004,5.1546057999999997,0.51411779999999929,9,11,2,0.50046094273199193,0.41263208187845779,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,16,13,15,4.6404880000000004,5.2719842000000003,0.63149619999999995,9,12,3,0.50046094273199193,0.42201808870166257,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,19,15,20,5.1900557000000003,5.3467671000000001,0.15671139999999983,11,13,2,0.50356865285657493,0.41263208187845779,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,20,15,19,5.1900557000000003,5.5105114000000004,0.32045570000000012,11,14,3,0.50356865285657493,0.41732508529006018,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,25,20,26,5.5459898000000001,5.6203896000000002,0.074399800000000127,14,15,1,0.50397050609596961,0.41732508529006018,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,26,20,25,5.5459898000000001,5.7073650000000002,0.16137520000000016,14,16,2,0.50397050609596961,0.41967158699586138,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,27,25,28,5.6574140999999996,5.7901702000000004,0.13275610000000082,15,17,2,0.50620772433820516,0.41732508529006018,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,28,25,27,5.6574140999999996,6.0487107,0.39129660000000044,15,18,3,0.50620772433820516,0.41849833614296078,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,33,28,34,6.0846220000000004,6.1283813,0.043759299999999612,18,19,1,0.50625683133647403,0.41849833614296078,0,parent-copy
eager_gate__tight_T_seed3102__eager_only__presolve_on__30s,34,28,33,6.0846220000000004,6.5251980999999999,0.44057609999999947,18,20,2,0.50625683133647403,0.41908496156941111,0,parent-copy
