stage,cap_seconds,id,same_model_sha256,off_certificate,inject_certificate,off_LB,inject_LB,off_UB,inject_UB,off_absolute_gap,inject_absolute_gap,absolute_gap_reduction,relative_absolute_gap_reduction,off_process_seconds,inject_process_seconds,off_minus_inject_seconds,inject_work_minus_off,inject_nodes_minus_off,candidate_submitted,candidate_confirmed,candidate_acceptance_unknown,candidate_overhead_seconds,predeclared_decision
fixed_120,120,D3,True,False,False,0.03871422181889262,0.04059805018871085,0.04500155005562836,0.04505416158053462,0.006287328236735737,0.0044561113918237735,0.0018312168449119634,0.2912551684851588,118.0329828,118.0398305,-0.006847699999994461,-10.657094388448371,-244,1,1,0,0.0010586,meaningful_gap_improvement
fixed_120,120,D4,True,True,True,0.5063433072459947,0.5063433069592103,0.506343307565206,0.506343307565206,3.1921121301792255e-10,6.059956980664083e-10,-2.8678448504848575e-10,-0.898416074852558,89.7365233,92.5923796,-2.8558562999999992,2.115443914549303,7575,1,1,0,0.0007366,neutral_below_predeclared_threshold
fixed_120,120,D6,True,False,False,0.1382120953969077,0.1382120953969077,0.1885912102417383,0.1885912102417383,0.0503791148448306,0.0503791148448306,0.0,0.0,118.1335047,118.1366493,-0.0031445999999988317,0.02391415795520402,0,1,0,1,0.0030156999999999996,neutral_below_predeclared_threshold
fixed_120,120,D7,True,False,False,0.1950760955582813,0.1950760955582813,0.6712367708118434,0.6712367708118434,0.4761606752535621,0.4761606752535621,0.0,0.0,118.3593126,118.3457575,0.013555099999990716,0.5445540174984558,0,1,0,1,0.0095066,neutral_below_predeclared_threshold
long_600,600,D3,True,True,True,0.04500154968743541,0.04500154970005924,0.04500155005562836,0.04500155005562836,3.681929483523305e-10,3.5556911581746675e-10,1.2623832534863766e-11,0.03428591609740388,316.2757031,470.5642355,-154.2885324,235.2769447871234,13090,1,1,0,0.0010636,obvious_certificate_slowdown
long_600,600,D4,True,True,True,0.5063433072459947,0.5063433069592103,0.506343307565206,0.506343307565206,3.1921121301792255e-10,6.059956980664083e-10,-2.8678448504848575e-10,-0.898416074852558,90.6838915,92.4050234,-1.7211319000000032,2.115443914549303,7575,1,1,0,0.0007447,neutral_below_predeclared_threshold
long_600,600,D6,True,False,False,0.14507015495208261,0.14506239624087944,0.1581871631718786,0.1581871631718786,0.013117008219795973,0.013124766930999149,-7.758711203176283e-06,-0.000591500064127959,598.1373861,598.1366213,0.0007647999999562671,-2.0125965954155163,-1,1,0,1,0.0030967,neutral_below_predeclared_threshold
