parent_id,eligible,decision_valid,split,child_infeasibility_trigger,strict_bound_trigger,normalized_disjunction_gain,parent_native_bound_target,target_phase_required,reason,b_plus,eta_proof,eta_anchor,normalization_source,normalization_upper_bound
L0,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.02993232489654531,0,0,"proof",0.049468682614419446
L1,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.034528448501144372,0,0,"proof",0.049468682614419446
L2,true,1,1,0,0,0.18781616757201625,,0,"current_normalized_child_gain_reaches_rho",0.039154805079827541,0.18781616757201625,0.18781616757201625,"proof",0.045001550055628357
L2.0,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.039983404280085677,0,0,"proof",0.045001550055628357
L2.1,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.042296546395181697,0,0,"proof",0.045001550055628357
