leaf_id,parent_id,child_index,depth,gamma_L,gamma_U,base_lower_bound,current_lower_bound,cutoff,status,lp_complete,lp_optimal,lp_infeasible,lp_bound,lp_native_status,terminal_mip_started,terminal_native_status,closure_source,model_sha256,row_signature,parent_child_coverage_valid,parent_replaced,lower_bound_sources
R.1.1,"R.1",1,2,0.080439550600456086,0.10725273413394144,0.054748196684815148,0.054748196684815148,0.10725273413394144,open,0,0,0,0,"not_run",0,"not_run","",,,1,0,"inherited_complete_parent_lp_bound"
R.0.0.0.0,"R.0.0.0",0,4,0,0.0067032958833713402,0.0017279597593749347,0.0020391900502847058,0.10725273413394144,replaced,1,1,0,0.0020391900502847058,"OPTIMAL",0,"not_run","",284fc412aa9d032bcb00567bf2a03d1533d9f5c9ff9cdb2975c197d77fae9887,284fc412aa9d032bcb00567bf2a03d1533d9f5c9ff9cdb2975c197d77fae9887,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.1,"R.0.0.0",1,4,0.0067032958833713402,0.01340659176674268,0.0017279597593749347,0.0078253067580597874,0.10725273413394144,replaced,1,1,0,0.0078253067580597874,"OPTIMAL",0,"not_run","",b77b681e13617a3ddb814b056eda52ea9693fd2b268866ba70515b18e4f587d6,b77b681e13617a3ddb814b056eda52ea9693fd2b268866ba70515b18e4f587d6,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.1.0,"R.0.0.1",0,4,0.01340659176674268,0.020109887650114022,0.014528421384587114,0.014528421384587114,0.10725273413394144,replaced,1,1,0,0.014528421384587108,"OPTIMAL",0,"not_run","",d99eefa5851ccc42d311279554fc41315e4b4fae7f8400b5c9887448bd2da4c0,d99eefa5851ccc42d311279554fc41315e4b4fae7f8400b5c9887448bd2da4c0,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.1.1,"R.0.0.1",1,4,0.020109887650114022,0.026813183533485361,0.014528421384587114,0.021231717267958517,0.10725273413394144,replaced,1,1,0,0.021231717267958517,"OPTIMAL",0,"not_run","",1142e68465a7354b456e9238c1993e05faeb23656f5b4beff420515451bc8c30,1142e68465a7354b456e9238c1993e05faeb23656f5b4beff420515451bc8c30,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.0,"R.0.0.0.0",0,5,0,0.0033516479416856701,0.0020391900502847058,0.10725273413394144,0.10725273413394144,empty,1,0,1,0,"INFEASIBLE",0,"not_run","complete_interval_lp_infeasible",388469a5fff1fdc5d47fbed9fc97ed599e05d2bd4e1fb754bb1971bb50e9ffa9,388469a5fff1fdc5d47fbed9fc97ed599e05d2bd4e1fb754bb1971bb50e9ffa9,1,0,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1,"R.0.0.0.0",1,5,0.0033516479416856701,0.0067032958833713402,0.0020391900502847058,0.0046366344377863885,0.10725273413394144,replaced,1,1,0,0.0046366344377863885,"OPTIMAL",0,"not_run","",eb6e7be902dee422ea3e0daa7ece1e14440c2318a1688dd9be9ba5feebe01a1a,eb6e7be902dee422ea3e0daa7ece1e14440c2318a1688dd9be9ba5feebe01a1a,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.1.0,"R.0.0.0.1",0,5,0.0067032958833713402,0.010054943825057011,0.0078253067580597874,0.0078253067580597874,0.10725273413394144,replaced,1,1,0,0.0078251957386264604,"OPTIMAL",0,"not_run","",24503ba24f842bf6e0d27b9fc4a0aa74f71cacd344f76fe81847e9d61c167fcd,24503ba24f842bf6e0d27b9fc4a0aa74f71cacd344f76fe81847e9d61c167fcd,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.1.1,"R.0.0.0.1",1,5,0.010054943825057011,0.01340659176674268,0.0078253067580597874,0.011176927637879672,0.10725273413394144,replaced,1,1,0,0.011176927637879672,"OPTIMAL",0,"not_run","",7860f12c0c71e6031caadc642049597368b0f42d4eb55edb77d50f80318775f9,7860f12c0c71e6031caadc642049597368b0f42d4eb55edb77d50f80318775f9,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.0,"R.0.0.0.0.1",0,6,0.0033516479416856701,0.0050274719125285054,0.0046366344377863885,0.004736994755359116,0.10725273413394144,replaced,1,1,0,0.004736994755359116,"OPTIMAL",0,"not_run","",74fba0e9d3598e006fc6f025c55a0dbb8f93fd5152648684243d3d8bd33753ba,74fba0e9d3598e006fc6f025c55a0dbb8f93fd5152648684243d3d8bd33753ba,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.1,"R.0.0.0.0.1",1,6,0.0050274719125285054,0.0067032958833713402,0.0046366344377863885,0.0061493015303729177,0.10725273413394144,replaced,1,1,0,0.0061493015303729177,"OPTIMAL",0,"not_run","",4f8aecd4ae23181f026209621183e5f251502f87db5ffaa3681940a1e7cf7337,4f8aecd4ae23181f026209621183e5f251502f87db5ffaa3681940a1e7cf7337,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.1.0,"R.0.0.0.0.1.1",0,7,0.0050274719125285054,0.0058653838979499228,0.0061493015303729177,0.00614930153037304,0.10725273413394144,replaced,1,1,0,0.00614930153037304,"OPTIMAL",0,"not_run","",c9e13dcb4eaf0643c0afc85e3770158c196c3a96ca5df2eecefd87c01290d01a,c9e13dcb4eaf0643c0afc85e3770158c196c3a96ca5df2eecefd87c01290d01a,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.1.1,"R.0.0.0.0.1.1",1,7,0.0058653838979499228,0.0067032958833713402,0.0061493015303729177,0.0069872135157943082,0.10725273413394144,replaced,1,1,0,0.0069872135157943082,"OPTIMAL",0,"not_run","",31b75a3075e56080491d3ddc5f78ca8933732067e59f89919b14667ff29d65c5,31b75a3075e56080491d3ddc5f78ca8933732067e59f89919b14667ff29d65c5,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.0.0,"R.0.0.0.0.1.0",0,7,0.0033516479416856701,0.004189559927107088,0.004736994755359116,0.10725273413394144,0.10725273413394144,empty,1,0,1,0,"INFEASIBLE",0,"not_run","complete_interval_lp_infeasible",fd7ad2f4ffc949bd495da613ba3c93d33e6771aef56f845eec4d826f834ddbe8,fd7ad2f4ffc949bd495da613ba3c93d33e6771aef56f845eec4d826f834ddbe8,1,0,"inherited_complete_parent_lp_bound"
R.0.0.0.0.1.0.1,"R.0.0.0.0.1.0",1,7,0.004189559927107088,0.0050274719125285054,0.004736994755359116,0.0053658209451723851,0.10725273413394144,replaced,1,1,0,0.0053658209451723851,"OPTIMAL",0,"not_run","",0d3a1867b0859ed2b65e6907b24506a45504d2b4b5db63abd8983b4f609419fb,0d3a1867b0859ed2b65e6907b24506a45504d2b4b5db63abd8983b4f609419fb,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.0.1.0,"R.0.0.0.0.1.0.1",0,8,0.004189559927107088,0.0046085159198177971,0.0053658209451723851,0.0054379281944134297,0.10725273413394144,replaced,1,1,0,0.0054379281944134297,"OPTIMAL",0,"not_run","",2bd73d34a6dfa89407313f4dba518a10e41909ccebe11e2a2c895ef3b424e06c,2bd73d34a6dfa89407313f4dba518a10e41909ccebe11e2a2c895ef3b424e06c,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.0.1.1,"R.0.0.0.0.1.0.1",1,8,0.0046085159198177971,0.0050274719125285054,0.0053658209451723851,0.0057303881265358628,0.10725273413394144,replaced,1,1,0,0.0057303881265358628,"OPTIMAL",0,"not_run","",395deb81ef132c9aec137ac3755a4664b133c98d904b34db1bb005d07f73ccaf,395deb81ef132c9aec137ac3755a4664b133c98d904b34db1bb005d07f73ccaf,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.0.1.1.0,"R.0.0.0.0.1.0.1.1",0,9,0.0046085159198177971,0.0048179939161731508,0.0057303881265358628,0.0057303881265358628,0.10725273413394144,replaced,1,1,0,0.0057303455376622103,"OPTIMAL",0,"not_run","",c391bff11c54395f488af17a88fbc7ae8e2359f644ac1ca905d4d9204b103a34,c391bff11c54395f488af17a88fbc7ae8e2359f644ac1ca905d4d9204b103a34,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.0.1.1.1,"R.0.0.0.0.1.0.1.1",1,9,0.0048179939161731508,0.0050274719125285054,0.0057303881265358628,0.0059398235340175588,0.10725273413394144,replaced,1,1,0,0.0059398235340175588,"OPTIMAL",0,"not_run","",2b22c1d906e6e806260d1cb990ec77f43969075c452e066fed21f9342defc762,2b22c1d906e6e806260d1cb990ec77f43969075c452e066fed21f9342defc762,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.0.1.0.0,"R.0.0.0.0.1.0.1.0",0,9,0.004189559927107088,0.0043990379234624425,0.0054379281944134297,0.0075504619563620942,0.10725273413394144,replaced,1,1,0,0.0075504619563620942,"OPTIMAL",0,"not_run","",b40ecf6b0055bc2ff7ac0cd3094742883a6143246349ed82d9029acd6259b735,b40ecf6b0055bc2ff7ac0cd3094742883a6143246349ed82d9029acd6259b735,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.0.1.0.1,"R.0.0.0.0.1.0.1.0",1,9,0.0043990379234624425,0.0046085159198177971,0.0054379281944134297,0.0055630646327262693,0.10725273413394144,replaced,1,1,0,0.0055630646327262693,"OPTIMAL",0,"not_run","",b3559b40dbf6d2e69c9285722367628af3871d3f2a4dc3164127ac471db0f587,b3559b40dbf6d2e69c9285722367628af3871d3f2a4dc3164127ac471db0f587,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.0.1.0.0.0,"R.0.0.0.0.1.0.1.0.0",0,10,0.004189559927107088,0.0042942989252847657,0.0075504619563620942,1e+100,0.10725273413394144,empty,1,1,0,0.0096334841474431093,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",3cbd68b6b92297b7f4fa47a70b995e799fafc1bf9583a25a235f6d255b491bb9,3cbd68b6b92297b7f4fa47a70b995e799fafc1bf9583a25a235f6d255b491bb9,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.0.1.0.0.1,"R.0.0.0.0.1.0.1.0.0",1,10,0.0042942989252847657,0.0043990379234624425,0.0075504619563620942,1e+100,0.10725273413394144,empty,1,1,0,0.0075806146956292455,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",af727903b1109520a4516e6cd9ebf997edc149e5a998659bb2ce1b8b8097ea87,af727903b1109520a4516e6cd9ebf997edc149e5a998659bb2ce1b8b8097ea87,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.0.1.0.1.0,"R.0.0.0.0.1.0.1.0.1",0,10,0.0043990379234624425,0.0045037769216401194,0.0055630646327262693,1e+100,0.10725273413394144,empty,1,1,0,0.0056276089033583717,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",d82c31eed9ac47b04008103763401abaf9cb0a70b9397ef17102486be881b30b,d82c31eed9ac47b04008103763401abaf9cb0a70b9397ef17102486be881b30b,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.0.1.0.1.1,"R.0.0.0.0.1.0.1.0.1",1,10,0.0045037769216401194,0.0046085159198177971,0.0055630646327262693,1e+100,0.10725273413394144,empty,1,1,0,0.0056363409616435826,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",c05bd9a24ace59522b68396d39d2ddcab36007d9341d0172d678d61fef8c22ee,c05bd9a24ace59522b68396d39d2ddcab36007d9341d0172d678d61fef8c22ee,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.0.1.1.0.0,"R.0.0.0.0.1.0.1.1.0",0,10,0.0046085159198177971,0.004713254917995474,0.0057303881265358628,1e+100,0.10725273413394144,empty,1,1,0,0.0057305267945062565,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",7484ab5a6b04af864d7d3d3adcfa6e4255dcd9204ee908fd19fb956641324e73,7484ab5a6b04af864d7d3d3adcfa6e4255dcd9204ee908fd19fb956641324e73,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.0.1.1.0.1,"R.0.0.0.0.1.0.1.1.0",1,10,0.004713254917995474,0.0048179939161731508,0.0057303881265358628,1e+100,0.10725273413394144,empty,1,1,0,0.0058351168940167968,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",736a9e185d4c9f89a937d67f48e96474e81509ec8fa015326bb3fda8a1c9d1c1,736a9e185d4c9f89a937d67f48e96474e81509ec8fa015326bb3fda8a1c9d1c1,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.0.1.1.1.0,"R.0.0.0.0.1.0.1.1.1",0,10,0.0048179939161731508,0.0049227329143508285,0.0059398235340175588,1e+100,0.10725273413394144,empty,1,1,0,0.0059398235340175423,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",5e54b27e586ec03a8f08a41443c7d0578ab75205b5073ab541e813ab43b96bf5,5e54b27e586ec03a8f08a41443c7d0578ab75205b5073ab541e813ab43b96bf5,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.0.1.1.1.1,"R.0.0.0.0.1.0.1.1.1",1,10,0.0049227329143508285,0.0050274719125285054,0.0059398235340175588,1e+100,0.10725273413394144,empty,1,1,0,0.0060446608705426973,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",177e5c0ac6d120368027238a146d43a39559e2d54fe108dcedfc619abb81a6c4,177e5c0ac6d120368027238a146d43a39559e2d54fe108dcedfc619abb81a6c4,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.1.0.0,"R.0.0.0.0.1.1.0",0,8,0.0050274719125285054,0.0054464279052392137,0.00614930153037304,0.00614930153037304,0.10725273413394144,replaced,1,1,0,0.0061493015303729394,"OPTIMAL",0,"not_run","",c58fb15283e3cb7944afe391d29b920476f0221b5cc3a980ac0967ac4fe63cea,c58fb15283e3cb7944afe391d29b920476f0221b5cc3a980ac0967ac4fe63cea,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.1.0.1,"R.0.0.0.0.1.1.0",1,8,0.0054464279052392137,0.0058653838979499228,0.00614930153037304,0.0065683558644768388,0.10725273413394144,replaced,1,1,0,0.0065683558644768388,"OPTIMAL",0,"not_run","",5bd79b2a35efb0311a04a9fe1744e6e42821dea3b54e77c2995901c4de2428e2,5bd79b2a35efb0311a04a9fe1744e6e42821dea3b54e77c2995901c4de2428e2,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.1.1.0,"R.0.0.0.0.1.1.1",0,8,0.0058653838979499228,0.0062843398906606319,0.0069872135157943082,0.0069872135157943395,0.10725273413394144,replaced,1,1,0,0.0069872135157943395,"OPTIMAL",0,"not_run","",cd3c5f4904732f69d976c9deabebc457cccfb0a368548609d08ad102e5ccdb0e,cd3c5f4904732f69d976c9deabebc457cccfb0a368548609d08ad102e5ccdb0e,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.1.1.1,"R.0.0.0.0.1.1.1",1,8,0.0062843398906606319,0.0067032958833713402,0.0069872135157943082,0.0074061695085050417,0.10725273413394144,replaced,1,1,0,0.0074061695085050417,"OPTIMAL",0,"not_run","",b97b76c22c1f0dec3157201d4dfaa1d084fca6b853951da767af94f2c0f59738,b97b76c22c1f0dec3157201d4dfaa1d084fca6b853951da767af94f2c0f59738,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.1.0.0.0,"R.0.0.0.0.1.1.0.0",0,9,0.0050274719125285054,0.00523694990888386,0.00614930153037304,0.00614930153037304,0.10725273413394144,replaced,1,1,0,0.0061493015303727763,"OPTIMAL",0,"not_run","",e6315a89762c9f95a96c3d0ffa5a0d71c9b0f26eb216ea8c80fcde099e1ae6bc,e6315a89762c9f95a96c3d0ffa5a0d71c9b0f26eb216ea8c80fcde099e1ae6bc,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.1.0.0.1,"R.0.0.0.0.1.1.0.0",1,9,0.00523694990888386,0.0054464279052392137,0.00614930153037304,0.0063587795267282775,0.10725273413394144,replaced,1,1,0,0.0063587795267282775,"OPTIMAL",0,"not_run","",e691952ee3e90c71f4902ea7c8e5a441d7bbda865a2e353255b4e1ccd2203fd8,e691952ee3e90c71f4902ea7c8e5a441d7bbda865a2e353255b4e1ccd2203fd8,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.1.0.0.1.0,"R.0.0.0.0.1.1.0.0.1",0,10,0.00523694990888386,0.0053416889070615368,0.0063587795267282775,1e+100,0.10725273413394144,empty,1,1,0,0.006358960783572328,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",263e911d4b1937b86c74abf4074f1e59318288aeba6506f03aec4e3d1525c623,263e911d4b1937b86c74abf4074f1e59318288aeba6506f03aec4e3d1525c623,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.1.0.0.1.1,"R.0.0.0.0.1.1.0.0.1",1,10,0.0053416889070615368,0.0054464279052392137,0.0063587795267282775,1e+100,0.10725273413394144,empty,1,1,0,0.0064635185249059699,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",7c0c0a7e8de3300476e3431e589173b9251049485c8514533076dd8577909970,7c0c0a7e8de3300476e3431e589173b9251049485c8514533076dd8577909970,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.1.0.0.0.0,"R.0.0.0.0.1.1.0.0.0",0,10,0.0050274719125285054,0.0051322109107061822,0.00614930153037304,1e+100,0.10725273413394144,empty,1,1,0,0.0061493336538494953,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",8c73d924653162086e6f4536e609ca63a85cbd0a99d8d2540e43a1794326e591,8c73d924653162086e6f4536e609ca63a85cbd0a99d8d2540e43a1794326e591,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.1.0.0.0.1,"R.0.0.0.0.1.1.0.0.0",1,10,0.0051322109107061822,0.00523694990888386,0.00614930153037304,1e+100,0.10725273413394144,empty,1,1,0,0.0062540405285505815,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",b5565d410cce03ac7130811e33a65a1c0c8ac948fc42f000ee08a0347f0ae231,b5565d410cce03ac7130811e33a65a1c0c8ac948fc42f000ee08a0347f0ae231,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.1.0.1.0,"R.0.0.0.0.1.1.0.1",0,9,0.0054464279052392137,0.0056559059015945682,0.0065683558644768388,0.0065683558644768388,0.10725273413394144,replaced,1,1,0,0.006568257523083626,"OPTIMAL",0,"not_run","",055bdcfb4b98b4d81f545023f23b97d8219427269ef2439cc730c5e9f5aa98cb,055bdcfb4b98b4d81f545023f23b97d8219427269ef2439cc730c5e9f5aa98cb,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.1.0.1.1,"R.0.0.0.0.1.1.0.1",1,9,0.0056559059015945682,0.0058653838979499228,0.0065683558644768388,0.006777735519438978,0.10725273413394144,replaced,1,1,0,0.006777735519438978,"OPTIMAL",0,"not_run","",a865761331d4e61d1cad41a5d9e1f685117d46c82e6c42287ccfb213ea2694c6,a865761331d4e61d1cad41a5d9e1f685117d46c82e6c42287ccfb213ea2694c6,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
R.0.0.0.0.1.1.0.1.0.0,"R.0.0.0.0.1.1.0.1.0",0,10,0.0054464279052392137,0.0055511669034168914,0.0065683558644768388,1e+100,0.10725273413394144,empty,1,1,0,0.006568267326757307,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",f704a73909569c41b6f771179c3adcca02d12d500c19291239d7dc13f043fbbd,f704a73909569c41b6f771179c3adcca02d12d500c19291239d7dc13f043fbbd,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.1.0.1.0.1,"R.0.0.0.0.1.1.0.1.0",1,10,0.0055511669034168914,0.0056559059015945682,0.0065683558644768388,1e+100,0.10725273413394144,empty,1,1,0,0.0066729965212612994,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",06e4a71620f3eb1a4cfc5abf7cf1c798393427b2e74def77519d65e37bd1c8ad,06e4a71620f3eb1a4cfc5abf7cf1c798393427b2e74def77519d65e37bd1c8ad,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.1.0.1.1.0,"R.0.0.0.0.1.1.0.1.1",0,10,0.0056559059015945682,0.0057606448997722451,0.006777735519438978,1e+100,0.10725273413394144,empty,1,1,0,0.0067777355194389901,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",be406a5ffdbc7a9badaca079dcba012561f30c520ba71e62b36f295cdc674565,be406a5ffdbc7a9badaca079dcba012561f30c520ba71e62b36f295cdc674565,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.1.0.1.1.1,"R.0.0.0.0.1.1.0.1.1",1,10,0.0057606448997722451,0.0058653838979499228,0.006777735519438978,1e+100,0.10725273413394144,empty,1,1,0,0.0068824745176166617,"OPTIMAL",1,"INFEASIBLE","native_terminal_mip_infeasible",9ffb8bb7635b67fb43840d03f0fb24e30c5ad2a17e52e2da82496069eb433fa0,9ffb8bb7635b67fb43840d03f0fb24e30c5ad2a17e52e2da82496069eb433fa0,1,0,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound;native_exact_terminal_mip_bound"
R.0.0.0.0.1.1.1.1.0,"R.0.0.0.0.1.1.1.1",0,9,0.0062843398906606319,0.0064938178870159857,0.0074061695085050417,0.0074061695085050538,0.10725273413394144,replaced,1,1,0,0.0074061695085050538,"OPTIMAL",0,"not_run","",10e0c1627d9e72dce984cf15ac487633412f93dac3dcc707f29c2d1126431dff,10e0c1627d9e72dce984cf15ac487633412f93dac3dcc707f29c2d1126431dff,1,1,"inherited_complete_parent_lp_bound;complete_optimal_interval_lp_bound"
