telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.475756,lp_complete,R,0,0.107253,open,0.00169244,0.107253,"complete_optimal_interval_lp_bound"
0.475784,atomic_unconditional_split,R,0,0.107253,replaced,0.00169244,0.107253,"initial_partition"
0.908513,lp_complete,R.0,0,0.0536264,open,0.00169244,0.107253,"complete_optimal_interval_lp_bound"
0.908537,atomic_unconditional_split,R.0,0,0.0536264,replaced,0.00169244,0.107253,"initial_partition"
1.35861,lp_complete,R.0.0,0,0.0268132,open,0.00169244,0.107253,"complete_optimal_interval_lp_bound"
1.35867,atomic_unconditional_split,R.0.0,0,0.0268132,replaced,0.00169244,0.107253,"adaptive_refinement"
1.81307,lp_complete,R.0.1,0.0268132,0.0536264,open,0.00169244,0.107253,"complete_optimal_interval_lp_bound"
1.81309,atomic_unconditional_split,R.0.1,0.0268132,0.0536264,replaced,0.00169244,0.107253,"adaptive_refinement"
2.29626,lp_complete,R.1,0.0536264,0.107253,open,0.00169257,0.107253,"complete_optimal_interval_lp_bound"
2.29629,atomic_unconditional_split,R.1,0.0536264,0.107253,replaced,0.00169257,0.107253,"initial_partition"
2.721,lp_complete,R.0.0.0,0,0.0134066,open,0.00169257,0.107253,"complete_optimal_interval_lp_bound"
2.72103,atomic_unconditional_split,R.0.0.0,0,0.0134066,replaced,0.00169257,0.107253,"adaptive_refinement"
3.13752,lp_complete,R.0.0.1,0.0134066,0.0268132,open,0.00172796,0.107253,"complete_optimal_interval_lp_bound"
3.13755,atomic_unconditional_split,R.0.0.1,0.0134066,0.0268132,replaced,0.00172796,0.107253,"adaptive_refinement"
3.53983,lp_complete,R.0.0.0.0,0,0.0067033,open,0.00172796,0.107253,"complete_optimal_interval_lp_bound"
3.53986,atomic_unconditional_split,R.0.0.0.0,0,0.0067033,replaced,0.00172796,0.107253,"adaptive_refinement"
3.96894,lp_complete,R.0.0.0.1,0.0067033,0.0134066,open,0.00203919,0.107253,"complete_optimal_interval_lp_bound"
3.96897,atomic_unconditional_split,R.0.0.0.1,0.0067033,0.0134066,replaced,0.00203919,0.107253,"adaptive_refinement"
4.43546,lp_infeasible,R.0.0.0.0.0,0,0.00335165,empty,0.00203919,0.107253,"complete_interval_lp_infeasible"
4.83913,lp_complete,R.0.0.0.0.1,0.00335165,0.0067033,open,0.00463663,0.107253,"complete_optimal_interval_lp_bound"
4.83916,atomic_unconditional_split,R.0.0.0.0.1,0.00335165,0.0067033,replaced,0.00463663,0.107253,"adaptive_refinement"
5.2637,lp_complete,R.0.0.0.0.1.1,0.00502747,0.0067033,open,0.00463663,0.107253,"complete_optimal_interval_lp_bound"
5.26373,atomic_unconditional_split,R.0.0.0.0.1.1,0.00502747,0.0067033,replaced,0.00463663,0.107253,"adaptive_refinement"
5.70702,lp_complete,R.0.0.0.0.1.0,0.00335165,0.00502747,open,0.00473699,0.107253,"complete_optimal_interval_lp_bound"
5.70705,atomic_unconditional_split,R.0.0.0.0.1.0,0.00335165,0.00502747,replaced,0.00473699,0.107253,"adaptive_refinement"
6.13957,lp_complete,R.0.0.0.0.1.0.1,0.00418956,0.00502747,open,0.00473699,0.107253,"complete_optimal_interval_lp_bound"
6.1396,atomic_unconditional_split,R.0.0.0.0.1.0.1,0.00418956,0.00502747,replaced,0.00473699,0.107253,"adaptive_refinement"
6.5697,lp_infeasible,R.0.0.0.0.1.0.0,0.00335165,0.00418956,empty,0.00536582,0.107253,"complete_interval_lp_infeasible"
7.00744,lp_complete,R.0.0.0.0.1.0.1.1,0.00460852,0.00502747,open,0.00536582,0.107253,"complete_optimal_interval_lp_bound"
7.00747,atomic_unconditional_split,R.0.0.0.0.1.0.1.1,0.00460852,0.00502747,replaced,0.00536582,0.107253,"adaptive_refinement"
7.42349,lp_complete,R.0.0.0.0.1.0.1.0,0.00418956,0.00460852,open,0.00543793,0.107253,"complete_optimal_interval_lp_bound"
7.42352,atomic_unconditional_split,R.0.0.0.0.1.0.1.0,0.00418956,0.00460852,replaced,0.00543793,0.107253,"adaptive_refinement"
7.82715,lp_complete,R.0.0.0.0.1.0.1.0.0,0.00418956,0.00439904,open,0.00543793,0.107253,"complete_optimal_interval_lp_bound"
7.82719,atomic_unconditional_split,R.0.0.0.0.1.0.1.0.0,0.00418956,0.00439904,replaced,0.00543793,0.107253,"adaptive_refinement"
8.25162,lp_complete,R.0.0.0.0.1.0.1.0.1,0.00439904,0.00460852,open,0.00556306,0.107253,"complete_optimal_interval_lp_bound"
8.25165,atomic_unconditional_split,R.0.0.0.0.1.0.1.0.1,0.00439904,0.00460852,replaced,0.00556306,0.107253,"adaptive_refinement"
8.67021,lp_complete,R.0.0.0.0.1.0.1.0.1.0,0.00439904,0.00450378,open,0.00556306,0.107253,"complete_optimal_interval_lp_bound"
9.12899,terminal_mip_complete,R.0.0.0.0.1.0.1.0.1.0,0.00439904,0.00450378,empty,0.00556306,0.107253,"native_terminal_mip_infeasible"
9.5571,lp_complete,R.0.0.0.0.1.0.1.0.1.1,0.00450378,0.00460852,open,0.00563634,0.107253,"complete_optimal_interval_lp_bound"
10.0084,terminal_mip_complete,R.0.0.0.0.1.0.1.0.1.1,0.00450378,0.00460852,empty,0.00573039,0.107253,"native_terminal_mip_infeasible"
10.4296,lp_complete,R.0.0.0.0.1.0.1.1.0,0.00460852,0.00481799,open,0.00573039,0.107253,"complete_optimal_interval_lp_bound"
10.4297,atomic_unconditional_split,R.0.0.0.0.1.0.1.1.0,0.00460852,0.00481799,replaced,0.00573039,0.107253,"adaptive_refinement"
10.854,lp_complete,R.0.0.0.0.1.0.1.1.0.0,0.00460852,0.00471325,open,0.00573039,0.107253,"complete_optimal_interval_lp_bound"
