round_id,stage_id,run_id,instance_id,instance_path,instance_sha256,V,M,Q,scenario,seed,arm,solver,solver_version,source_commit,executable_sha256,process_cap_seconds,run_status,status,solver_native_optimal,strict_certificate,strict_certificate_class,strict_certificate_rejection_reason,strict_certificate_time_from_process_entry_seconds,time_limited_runtime_from_process_entry_seconds,diagnostic_solver_runtime_seconds,verified_objective,valid_final_lb,verified_ub,common_verified_ub,common_gap,total_work,native_nodes,peak_memory_gb,model_fingerprint,return_code,lifecycle_valid
33,stage1,stage1__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_frozen__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,reference/qualification_round33/M3_Q30/round33_v10_high_imbalance_M3_Q30_seed1765289896.txt,e594c99b4ec65eafc53e54f924183ebb3c44108042ddecbb4034f7ea4473a7d0,10,3,30,high_imbalance,1765289896,C6-FROZEN,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,77.0638877,,77.0627964,1.0059157404995958,1.0059157404995958,1.0059157404995958,1.0059157404995958,0.0,140.86603909164785,8964.0,0.066543758,-186126583,0,True
33,stage1,stage1__round33_v10_high_imbalance_M3_Q30_seed1765289896__p_grb__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,reference/qualification_round33/M3_Q30/round33_v10_high_imbalance_M3_Q30_seed1765289896.txt,e594c99b4ec65eafc53e54f924183ebb3c44108042ddecbb4034f7ea4473a7d0,10,3,30,high_imbalance,1765289896,P-GRB,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,2528.0842596,,2528.0821149,1.0059157404995958,1.0059157346371248,1.0059157404995958,1.0059157404995958,5.827994052684103e-09,3864.9041648744687,1408752.0,nan,-186126583,0,True
33,stage1,stage1__round33_v10_moderate_M1_Q20_seed256070676__c6_frozen__3600s,round33_v10_moderate_M1_Q20_seed256070676,reference/qualification_round33/M1_Q20/round33_v10_moderate_M1_Q20_seed256070676.txt,2a320d901944a0e94d3a611f247ac934f4d39191fc4fe292cb9cb9cf90033cb2,10,1,20,moderate,256070676,C6-FROZEN,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,5.2748369,,5.2738485,0.4643475724818831,0.46434757248188263,0.4643475724818831,0.4643475724818831,9.563724161977592e-16,0.9867120081393022,52.0,0.010576029,2145401054,0,True
33,stage1,stage1__round33_v10_moderate_M1_Q20_seed256070676__p_grb__3600s,round33_v10_moderate_M1_Q20_seed256070676,reference/qualification_round33/M1_Q20/round33_v10_moderate_M1_Q20_seed256070676.txt,2a320d901944a0e94d3a611f247ac934f4d39191fc4fe292cb9cb9cf90033cb2,10,1,20,moderate,256070676,P-GRB,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,3.5362241,,3.5343637,0.4643475724818831,0.46434757248188274,0.4643475724818831,0.4643475724818831,7.172793121483193e-16,4.66442107561436,2928.0,nan,2145401054,0,True
33,stage1,stage1__round33_v10_moderate_M1_Q30_seed82526096__c6_frozen__3600s,round33_v10_moderate_M1_Q30_seed82526096,reference/qualification_round33/M1_Q30/round33_v10_moderate_M1_Q30_seed82526096.txt,67647350f3af104da697ca5f8dd541d549104dfee28ab189d64ee567562949c7,10,1,30,moderate,82526096,C6-FROZEN,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,3.8912537,,3.8900425,0.5780151685284923,0.5780151685284922,0.5780151685284923,0.5780151685284923,1.9207506741588734e-16,0.5300196170250036,2.0,0.008685588,-1031008486,0,True
33,stage1,stage1__round33_v10_moderate_M1_Q30_seed82526096__p_grb__3600s,round33_v10_moderate_M1_Q30_seed82526096,reference/qualification_round33/M1_Q30/round33_v10_moderate_M1_Q30_seed82526096.txt,67647350f3af104da697ca5f8dd541d549104dfee28ab189d64ee567562949c7,10,1,30,moderate,82526096,P-GRB,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,2.5684964,,2.5665628,0.5780151685284923,0.5780151685284922,0.5780151685284923,0.5780151685284923,1.9207506741588734e-16,3.2283695267533035,1805.0,nan,-1031008486,0,True
33,stage1,stage1__round33_v10_moderate_M2_Q20_seed1118884127__c6_frozen__3600s,round33_v10_moderate_M2_Q20_seed1118884127,reference/qualification_round33/M2_Q20/round33_v10_moderate_M2_Q20_seed1118884127.txt,fdc524808524a79c87d04832a5b56653c00691ceab53b57f44568238bd3bc7b8,10,2,20,moderate,1118884127,C6-FROZEN,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,4.4821829,,4.4811521,0.007531475161479737,0.007531475161479737,0.007531475161479737,0.007531475161479737,0.0,2.393012442697036,68.0,0.020945507,1373695149,0,True
33,stage1,stage1__round33_v10_moderate_M2_Q20_seed1118884127__p_grb__3600s,round33_v10_moderate_M2_Q20_seed1118884127,reference/qualification_round33/M2_Q20/round33_v10_moderate_M2_Q20_seed1118884127.txt,fdc524808524a79c87d04832a5b56653c00691ceab53b57f44568238bd3bc7b8,10,2,20,moderate,1118884127,P-GRB,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,13.6838016,,13.6815376,0.007531475161479737,0.007531475161479747,0.007531475161479737,0.007531475161479737,0.0,17.94329425954024,5612.0,nan,1373695149,0,True
33,stage1,stage1__round33_v10_moderate_M2_Q30_seed763364383__c6_frozen__3600s,round33_v10_moderate_M2_Q30_seed763364383,reference/qualification_round33/M2_Q30/round33_v10_moderate_M2_Q30_seed763364383.txt,dc2ea2ddd924bc513aa68548c517fffd5a7f12979960c4d446825b6eb89a028b,10,2,30,moderate,763364383,C6-FROZEN,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,26.0182308,,26.0172446,0.13507469656016455,0.13507469656016374,0.13507469656016455,0.13507469656016455,5.959011667997471e-15,35.922478760207,2590.0,0.034615763,-1568789220,0,True
33,stage1,stage1__round33_v10_moderate_M2_Q30_seed763364383__p_grb__3600s,round33_v10_moderate_M2_Q30_seed763364383,reference/qualification_round33/M2_Q30/round33_v10_moderate_M2_Q30_seed763364383.txt,dc2ea2ddd924bc513aa68548c517fffd5a7f12979960c4d446825b6eb89a028b,10,2,30,moderate,763364383,P-GRB,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,158.0121898,,158.0102595,0.13507469656016455,0.13507469631606708,0.13507469656016455,0.13507469656016455,1.8071294674705914e-09,241.2811173326794,96742.0,nan,-1568789220,0,True
33,stage1,stage1__round33_v10_moderate_M3_Q20_seed935682861__c6_frozen__3600s,round33_v10_moderate_M3_Q20_seed935682861,reference/qualification_round33/M3_Q20/round33_v10_moderate_M3_Q20_seed935682861.txt,8472af5eb9eed0b5049b6dcab6939e877d2386dd4538fbca94ca7068bf4692a4,10,3,20,moderate,935682861,C6-FROZEN,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,2.0289281,,2.0271228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1841062541,0,True
33,stage1,stage1__round33_v10_moderate_M3_Q20_seed935682861__p_grb__3600s,round33_v10_moderate_M3_Q20_seed935682861,reference/qualification_round33/M3_Q20/round33_v10_moderate_M3_Q20_seed935682861.txt,8472af5eb9eed0b5049b6dcab6939e877d2386dd4538fbca94ca7068bf4692a4,10,3,20,moderate,935682861,P-GRB,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,0.1206353,,0.1188144,0.0,0.0,0.0,0.0,0.0,0.11036814848022891,1.0,nan,-1841062541,0,True
33,stage1,stage1__round33_v10_moderate_M3_Q30_seed2031960658__c6_frozen__3600s,round33_v10_moderate_M3_Q30_seed2031960658,reference/qualification_round33/M3_Q30/round33_v10_moderate_M3_Q30_seed2031960658.txt,ea55deb137102f25663ced62fed3b4493452a5d59e15ab65886690cff9869b4e,10,3,30,moderate,2031960658,C6-FROZEN,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,16.4498531,,16.4455464,0.15394046200793743,0.1539404620079374,0.15394046200793743,0.15394046200793743,1.8030071661210026e-16,17.881566848390783,291.0,0.048172838,2006324489,0,True
33,stage1,stage1__round33_v10_moderate_M3_Q30_seed2031960658__p_grb__3600s,round33_v10_moderate_M3_Q30_seed2031960658,reference/qualification_round33/M3_Q30/round33_v10_moderate_M3_Q30_seed2031960658.txt,ea55deb137102f25663ced62fed3b4493452a5d59e15ab65886690cff9869b4e,10,3,30,moderate,2031960658,P-GRB,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,7.0121911,,7.0096265,0.15394046200793743,0.15394046200793737,0.15394046200793743,0.15394046200793743,3.606014332242005e-16,9.814181761845083,2048.0,nan,2006324489,0,True
33,stage1,stage1__round33_v10_tight_T_M1_Q20_seed1215342007__c6_frozen__3600s,round33_v10_tight_T_M1_Q20_seed1215342007,reference/qualification_round33/M1_Q20/round33_v10_tight_T_M1_Q20_seed1215342007.txt,266306777768989f0b637956442c10392a3f004f1d0271e90f7ea4d1f817b4c9,10,1,20,tight_T,1215342007,C6-FROZEN,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,1.8727237,,1.8716623,0.9281961668453516,0.9281961668453516,0.9281961668453516,0.9281961668453516,0.0,0.41163342076378295,2.0,0.008044274,-555298208,0,True
33,stage1,stage1__round33_v10_tight_T_M1_Q20_seed1215342007__p_grb__3600s,round33_v10_tight_T_M1_Q20_seed1215342007,reference/qualification_round33/M1_Q20/round33_v10_tight_T_M1_Q20_seed1215342007.txt,266306777768989f0b637956442c10392a3f004f1d0271e90f7ea4d1f817b4c9,10,1,20,tight_T,1215342007,P-GRB,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,0.9529064,,0.9507804,0.9281961668453516,0.9281961668453508,0.9281961668453516,0.9281961668453516,8.372757235993768e-16,1.1601747558809365,850.0,nan,-555298208,0,True
33,stage1,stage1__round33_v10_tight_T_M1_Q30_seed1122319721__c6_frozen__3600s,round33_v10_tight_T_M1_Q30_seed1122319721,reference/qualification_round33/M1_Q30/round33_v10_tight_T_M1_Q30_seed1122319721.txt,47b804c11f21432aaefcef45c794e2e0d20794e82c4b9a4d6a990b127f69b446,10,1,30,tight_T,1122319721,C6-FROZEN,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,1.709274,,1.7060953,1.811523354904172,1.811523354904172,1.811523354904172,1.811523354904172,0.0,0.3278702025933903,1.0,0.007550905,-1986939198,0,True
33,stage1,stage1__round33_v10_tight_T_M1_Q30_seed1122319721__p_grb__3600s,round33_v10_tight_T_M1_Q30_seed1122319721,reference/qualification_round33/M1_Q30/round33_v10_tight_T_M1_Q30_seed1122319721.txt,47b804c11f21432aaefcef45c794e2e0d20794e82c4b9a4d6a990b127f69b446,10,1,30,tight_T,1122319721,P-GRB,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,0.368721,,0.3669334,1.811523354904172,1.8115233549041716,1.811523354904172,1.811523354904172,2.4514683106227716e-16,0.36260797106119397,233.0,nan,-1986939198,0,True
33,stage1,stage1__round33_v10_tight_T_M2_Q20_seed2085634706__c6_frozen__3600s,round33_v10_tight_T_M2_Q20_seed2085634706,reference/qualification_round33/M2_Q20/round33_v10_tight_T_M2_Q20_seed2085634706.txt,b840b83be09662046b996765fa93b354ee533e358804527e2a2e38c1a081dd94,10,2,20,tight_T,2085634706,C6-FROZEN,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,33.0482499,,33.0463659,0.719445291153844,0.719445291153844,0.719445291153844,0.719445291153844,0.0,56.00511350241628,2203.0,0.049825897,-742095391,0,True
33,stage1,stage1__round33_v10_tight_T_M2_Q20_seed2085634706__p_grb__3600s,round33_v10_tight_T_M2_Q20_seed2085634706,reference/qualification_round33/M2_Q20/round33_v10_tight_T_M2_Q20_seed2085634706.txt,b840b83be09662046b996765fa93b354ee533e358804527e2a2e38c1a081dd94,10,2,20,tight_T,2085634706,P-GRB,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,92.9915173,,92.9895137,0.719445291153844,0.719445286392715,0.719445291153844,0.719445291153844,6.6177777589385794e-09,151.48210022663966,54362.0,nan,-742095391,0,True
33,stage1,stage1__round33_v10_tight_T_M2_Q30_seed1783646009__c6_frozen__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,reference/qualification_round33/M2_Q30/round33_v10_tight_T_M2_Q30_seed1783646009.txt,ebbf8deb0a83cd7c26dbbbc9b30fd62e6b762f83a2d905d1f2acf5f9f434e997,10,2,30,tight_T,1783646009,C6-FROZEN,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,9.9449315,,9.9438751,0.5536761744384507,0.5536761744384507,0.5536761744384507,0.5536761744384507,0.0,12.484572065419147,647.0,0.033976207,1737484956,0,True
33,stage1,stage1__round33_v10_tight_T_M2_Q30_seed1783646009__p_grb__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,reference/qualification_round33/M2_Q30/round33_v10_tight_T_M2_Q30_seed1783646009.txt,ebbf8deb0a83cd7c26dbbbc9b30fd62e6b762f83a2d905d1f2acf5f9f434e997,10,2,30,tight_T,1783646009,P-GRB,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,21.6237976,,21.6219068,0.5536761744384507,0.5536761744384504,0.5536761744384507,0.5536761744384507,6.015554267354017e-16,31.903393917007364,12209.0,nan,1737484956,0,True
33,stage1,stage1__round33_v10_tight_T_M3_Q20_seed284843780__c6_frozen__3600s,round33_v10_tight_T_M3_Q20_seed284843780,reference/qualification_round33/M3_Q20/round33_v10_tight_T_M3_Q20_seed284843780.txt,dfd0641e6a17f92a284f67ec4ad0eae705f34ce20137ac1ee334aeda5178922f,10,3,20,tight_T,284843780,C6-FROZEN,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,11.8910776,,11.8896013,1.2467213755892614,1.2467213755892608,1.2467213755892614,1.2467213755892614,5.343084893047948e-16,16.528954100150106,714.0,0.039186508,-1397091690,0,True
33,stage1,stage1__round33_v10_tight_T_M3_Q20_seed284843780__p_grb__3600s,round33_v10_tight_T_M3_Q20_seed284843780,reference/qualification_round33/M3_Q20/round33_v10_tight_T_M3_Q20_seed284843780.txt,dfd0641e6a17f92a284f67ec4ad0eae705f34ce20137ac1ee334aeda5178922f,10,3,20,tight_T,284843780,P-GRB,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,223.5160808,,223.5142494,1.2467213755892614,1.2467213755892605,1.2467213755892614,1.2467213755892614,7.124113190730597e-16,379.15405513889505,72716.0,nan,-1397091690,0,True
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__c6_frozen__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,reference/qualification_round33/M3_Q30/round33_v10_tight_T_M3_Q30_seed1796239044.txt,799307906a90a9d38d4607f57a461f1a63a69dac9ffdd64582c6a3fb79c98aac,10,3,30,tight_T,1796239044,C6-FROZEN,Gurobi,13.0.2,1a79322dd9c2f2345de1e02909727c49c58cb2dd,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,3600,completed_valid_result,optimal,True,True,engineering_exact_original_problem_optimal,none,4.1443564,,4.1416775,0.023441363480885304,0.02344136348088534,0.023441363480885304,0.023441363480885304,0.0,3.4477539403661686,5.0,0.023353456,-694462689,0,True
