round_id,stage_id,run_id,instance_id,scenario,V,M,Q,arm,solver_version,instance_sha256,executable_sha256,source_commit,protocol_sha256,nominal_process_cap_seconds,actual_process_cap_seconds,return_code,emergency_timeout,status,objective,lower_bound,upper_bound,strict_certified_original_problem,process_entry_time_seconds,run_status,completed
33,stage1,stage1__round33_v10_high_imbalance_M3_Q30_seed1765289896__p_grb__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,high_imbalance,10,3,30,P-GRB,13.0.2,e594c99b4ec65eafc53e54f924183ebb3c44108042ddecbb4034f7ea4473a7d0,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,1.0059157404995958,1.0059157346371248,1.0059157404995958,True,2528.0842596,completed_valid_result,True
33,stage1,stage1__round33_v10_moderate_M1_Q20_seed256070676__c6_frozen__3600s,round33_v10_moderate_M1_Q20_seed256070676,moderate,10,1,20,C6-FROZEN,13.0.2,2a320d901944a0e94d3a611f247ac934f4d39191fc4fe292cb9cb9cf90033cb2,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.4643475724818831,0.46434757248188263,0.4643475724818831,True,5.2748369,completed_valid_result,True
33,stage1,stage1__round33_v10_moderate_M1_Q20_seed256070676__p_grb__3600s,round33_v10_moderate_M1_Q20_seed256070676,moderate,10,1,20,P-GRB,13.0.2,2a320d901944a0e94d3a611f247ac934f4d39191fc4fe292cb9cb9cf90033cb2,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.4643475724818831,0.46434757248188274,0.4643475724818831,True,3.5362241,completed_valid_result,True
33,stage1,stage1__round33_v10_moderate_M1_Q30_seed82526096__c6_frozen__3600s,round33_v10_moderate_M1_Q30_seed82526096,moderate,10,1,30,C6-FROZEN,13.0.2,67647350f3af104da697ca5f8dd541d549104dfee28ab189d64ee567562949c7,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.5780151685284923,0.5780151685284922,0.5780151685284923,True,3.8912537,completed_valid_result,True
33,stage1,stage1__round33_v10_moderate_M1_Q30_seed82526096__p_grb__3600s,round33_v10_moderate_M1_Q30_seed82526096,moderate,10,1,30,P-GRB,13.0.2,67647350f3af104da697ca5f8dd541d549104dfee28ab189d64ee567562949c7,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.5780151685284923,0.5780151685284922,0.5780151685284923,True,2.5684964,completed_valid_result,True
33,stage1,stage1__round33_v10_moderate_M2_Q20_seed1118884127__c6_frozen__3600s,round33_v10_moderate_M2_Q20_seed1118884127,moderate,10,2,20,C6-FROZEN,13.0.2,fdc524808524a79c87d04832a5b56653c00691ceab53b57f44568238bd3bc7b8,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.007531475161479737,0.007531475161479737,0.007531475161479737,True,4.4821829,completed_valid_result,True
33,stage1,stage1__round33_v10_moderate_M2_Q20_seed1118884127__p_grb__3600s,round33_v10_moderate_M2_Q20_seed1118884127,moderate,10,2,20,P-GRB,13.0.2,fdc524808524a79c87d04832a5b56653c00691ceab53b57f44568238bd3bc7b8,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.007531475161479737,0.007531475161479747,0.007531475161479737,True,13.6838016,completed_valid_result,True
33,stage1,stage1__round33_v10_moderate_M2_Q30_seed763364383__c6_frozen__3600s,round33_v10_moderate_M2_Q30_seed763364383,moderate,10,2,30,C6-FROZEN,13.0.2,dc2ea2ddd924bc513aa68548c517fffd5a7f12979960c4d446825b6eb89a028b,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.13507469656016455,0.13507469656016374,0.13507469656016455,True,26.0182308,completed_valid_result,True
33,stage1,stage1__round33_v10_moderate_M2_Q30_seed763364383__p_grb__3600s,round33_v10_moderate_M2_Q30_seed763364383,moderate,10,2,30,P-GRB,13.0.2,dc2ea2ddd924bc513aa68548c517fffd5a7f12979960c4d446825b6eb89a028b,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.13507469656016455,0.13507469631606708,0.13507469656016455,True,158.0121898,completed_valid_result,True
33,stage1,stage1__round33_v10_moderate_M3_Q20_seed935682861__c6_frozen__3600s,round33_v10_moderate_M3_Q20_seed935682861,moderate,10,3,20,C6-FROZEN,13.0.2,8472af5eb9eed0b5049b6dcab6939e877d2386dd4538fbca94ca7068bf4692a4,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0,0,0,True,2.0289281,completed_valid_result,True
33,stage1,stage1__round33_v10_moderate_M3_Q20_seed935682861__p_grb__3600s,round33_v10_moderate_M3_Q20_seed935682861,moderate,10,3,20,P-GRB,13.0.2,8472af5eb9eed0b5049b6dcab6939e877d2386dd4538fbca94ca7068bf4692a4,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0,0,0,True,0.1206353,completed_valid_result,True
33,stage1,stage1__round33_v10_moderate_M3_Q30_seed2031960658__c6_frozen__3600s,round33_v10_moderate_M3_Q30_seed2031960658,moderate,10,3,30,C6-FROZEN,13.0.2,ea55deb137102f25663ced62fed3b4493452a5d59e15ab65886690cff9869b4e,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.15394046200793743,0.1539404620079374,0.15394046200793743,True,16.4498531,completed_valid_result,True
33,stage1,stage1__round33_v10_moderate_M3_Q30_seed2031960658__p_grb__3600s,round33_v10_moderate_M3_Q30_seed2031960658,moderate,10,3,30,P-GRB,13.0.2,ea55deb137102f25663ced62fed3b4493452a5d59e15ab65886690cff9869b4e,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.15394046200793743,0.15394046200793737,0.15394046200793743,True,7.0121911,completed_valid_result,True
33,stage1,stage1__round33_v10_tight_T_M1_Q20_seed1215342007__c6_frozen__3600s,round33_v10_tight_T_M1_Q20_seed1215342007,tight_T,10,1,20,C6-FROZEN,13.0.2,266306777768989f0b637956442c10392a3f004f1d0271e90f7ea4d1f817b4c9,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.9281961668453516,0.9281961668453516,0.9281961668453516,True,1.8727237,completed_valid_result,True
33,stage1,stage1__round33_v10_tight_T_M1_Q20_seed1215342007__p_grb__3600s,round33_v10_tight_T_M1_Q20_seed1215342007,tight_T,10,1,20,P-GRB,13.0.2,266306777768989f0b637956442c10392a3f004f1d0271e90f7ea4d1f817b4c9,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.9281961668453516,0.9281961668453508,0.9281961668453516,True,0.9529064,completed_valid_result,True
33,stage1,stage1__round33_v10_tight_T_M1_Q30_seed1122319721__c6_frozen__3600s,round33_v10_tight_T_M1_Q30_seed1122319721,tight_T,10,1,30,C6-FROZEN,13.0.2,47b804c11f21432aaefcef45c794e2e0d20794e82c4b9a4d6a990b127f69b446,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,1.811523354904172,1.811523354904172,1.811523354904172,True,1.709274,completed_valid_result,True
33,stage1,stage1__round33_v10_tight_T_M1_Q30_seed1122319721__p_grb__3600s,round33_v10_tight_T_M1_Q30_seed1122319721,tight_T,10,1,30,P-GRB,13.0.2,47b804c11f21432aaefcef45c794e2e0d20794e82c4b9a4d6a990b127f69b446,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,1.811523354904172,1.8115233549041716,1.811523354904172,True,0.368721,completed_valid_result,True
33,stage1,stage1__round33_v10_tight_T_M2_Q20_seed2085634706__c6_frozen__3600s,round33_v10_tight_T_M2_Q20_seed2085634706,tight_T,10,2,20,C6-FROZEN,13.0.2,b840b83be09662046b996765fa93b354ee533e358804527e2a2e38c1a081dd94,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.719445291153844,0.719445291153844,0.719445291153844,True,33.0482499,completed_valid_result,True
33,stage1,stage1__round33_v10_tight_T_M2_Q20_seed2085634706__p_grb__3600s,round33_v10_tight_T_M2_Q20_seed2085634706,tight_T,10,2,20,P-GRB,13.0.2,b840b83be09662046b996765fa93b354ee533e358804527e2a2e38c1a081dd94,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.719445291153844,0.719445286392715,0.719445291153844,True,92.9915173,completed_valid_result,True
33,stage1,stage1__round33_v10_tight_T_M2_Q30_seed1783646009__c6_frozen__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,tight_T,10,2,30,C6-FROZEN,13.0.2,ebbf8deb0a83cd7c26dbbbc9b30fd62e6b762f83a2d905d1f2acf5f9f434e997,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.5536761744384507,0.5536761744384507,0.5536761744384507,True,9.9449315,completed_valid_result,True
33,stage1,stage1__round33_v10_tight_T_M2_Q30_seed1783646009__p_grb__3600s,round33_v10_tight_T_M2_Q30_seed1783646009,tight_T,10,2,30,P-GRB,13.0.2,ebbf8deb0a83cd7c26dbbbc9b30fd62e6b762f83a2d905d1f2acf5f9f434e997,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.5536761744384507,0.5536761744384504,0.5536761744384507,True,21.6237976,completed_valid_result,True
33,stage1,stage1__round33_v10_tight_T_M3_Q20_seed284843780__c6_frozen__3600s,round33_v10_tight_T_M3_Q20_seed284843780,tight_T,10,3,20,C6-FROZEN,13.0.2,dfd0641e6a17f92a284f67ec4ad0eae705f34ce20137ac1ee334aeda5178922f,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,1.2467213755892614,1.2467213755892608,1.2467213755892614,True,11.8910776,completed_valid_result,True
33,stage1,stage1__round33_v10_tight_T_M3_Q20_seed284843780__p_grb__3600s,round33_v10_tight_T_M3_Q20_seed284843780,tight_T,10,3,20,P-GRB,13.0.2,dfd0641e6a17f92a284f67ec4ad0eae705f34ce20137ac1ee334aeda5178922f,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,1.2467213755892614,1.2467213755892605,1.2467213755892614,True,223.5160808,completed_valid_result,True
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__c6_frozen__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,tight_T,10,3,30,C6-FROZEN,13.0.2,799307906a90a9d38d4607f57a461f1a63a69dac9ffdd64582c6a3fb79c98aac,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.023441363480885304,0.02344136348088534,0.023441363480885304,True,4.1443564,completed_valid_result,True
33,stage1,stage1__round33_v10_tight_T_M3_Q30_seed1796239044__p_grb__3600s,round33_v10_tight_T_M3_Q30_seed1796239044,tight_T,10,3,30,P-GRB,13.0.2,799307906a90a9d38d4607f57a461f1a63a69dac9ffdd64582c6a3fb79c98aac,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.023441363480885304,0.02344136337854116,0.023441363480885304,True,8.1121065,completed_valid_result,True
33,stage2,stage2__V12_M1__c6_frozen__3600s,V12_M1,v12_anchor,12,1,30,C6-FROZEN,13.0.2,e395cfef336d3407a65f04d7e201aa29ac844a08aff25d1991ce6983e5e9508d,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.3572005832084155,0.3572005832084145,0.3572005832084155,True,29.6779628,completed_valid_result,True
33,stage2,stage2__V12_M1__p_grb__3600s,V12_M1,v12_anchor,12,1,30,P-GRB,13.0.2,e395cfef336d3407a65f04d7e201aa29ac844a08aff25d1991ce6983e5e9508d,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.3572005832084155,0.3572005832084151,0.3572005832084155,True,34.9921775,completed_valid_result,True
33,stage2,stage2__V12_M2__c6_frozen__3600s,V12_M2,v12_anchor,12,2,30,C6-FROZEN,13.0.2,0bb0416cc9540fffbb91299d5c9ed3d6c2363906424005b1c40b4e3829ddf4f0,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.7185040707549709,0.7185040707549673,0.7185040707549709,True,122.9698336,completed_valid_result,True
33,stage2,stage2__V12_M2__p_grb__3600s,V12_M2,v12_anchor,12,2,30,P-GRB,13.0.2,0bb0416cc9540fffbb91299d5c9ed3d6c2363906424005b1c40b4e3829ddf4f0,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,0.7185040707549709,0.7185040707549712,0.7185040707549709,True,171.9641289,completed_valid_result,True
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,high_imbalance,10,1,20,C6-FROZEN,13.0.2,004097e7f1323ed8d5a8877b3c1f07e34a2284909502a3f156285dc92fd528ec,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,2.4593376173848993,2.4593376173848993,2.4593376173848993,True,4.7211363,completed_valid_result,True
33,stage3,stage3__round33_v10_high_imbalance_M1_Q20_seed2098545008__p_grb__repeat1__3600s,round33_v10_high_imbalance_M1_Q20_seed2098545008,high_imbalance,10,1,20,P-GRB,13.0.2,004097e7f1323ed8d5a8877b3c1f07e34a2284909502a3f156285dc92fd528ec,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,2.4593376173848993,2.4593376173848993,2.4593376173848993,True,0.8380358,completed_valid_result,True
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__c6_frozen__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,high_imbalance,10,3,30,C6-FROZEN,13.0.2,e594c99b4ec65eafc53e54f924183ebb3c44108042ddecbb4034f7ea4473a7d0,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,1.0059157404995958,1.0059157404995958,1.0059157404995958,True,76.870894,completed_valid_result,True
33,stage3,stage3__round33_v10_high_imbalance_M3_Q30_seed1765289896__p_grb__repeat1__3600s,round33_v10_high_imbalance_M3_Q30_seed1765289896,high_imbalance,10,3,30,P-GRB,13.0.2,e594c99b4ec65eafc53e54f924183ebb3c44108042ddecbb4034f7ea4473a7d0,bdc5145c9c1f6c2fad6a851db08dd96849355cda903bd000363a60e764d35385,1a79322dd9c2f2345de1e02909727c49c58cb2dd,8e5ec84e1dfcf7ad332e54cecee0bef5b4660e9dba755fe1426a217e57354b69,3600,3600,0,False,optimal,1.0059157404995958,1.0059157346371248,1.0059157404995958,True,2526.6840792,completed_valid_result,True
