file,method,instance_name,finalization_source,lower_bound,best_valid_lb_seen,gap,best_valid_gap_seen,audit_passed,failures
results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_best_combined_paper_safe_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755145,0.00873176755145,True,
results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_best_combined_paper_safe_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0483418936082,0.0483418936082,0.0164927152814,0.0164927152814,True,
results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_best_new_combined_paper_safe_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0483887315311,0.0483887315311,0.0155398060157,0.0155398060157,True,
results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760571,0.0155513760571,True,
results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_best_new_combined_paper_safe_3600s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755078,0.00873176755078,True,
results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_bucket_ratio_domain_tightening_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755104,0.00873176755104,True,
results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_bucket_ratio_domain_tightening_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.048388162834,0.048388162834,0.0155513760571,0.0155513760571,True,
results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_denominator_estimator_strengthening_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0487233640003,0.0487233640003,0.00873176755145,0.00873176755145,True,
results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_denominator_estimator_strengthening_300s.json,interval-cutoff-oracle,moderate_seed3301.txt,cplex_time_limit_with_valid_best_bound,0.0483101072025,0.0483101072025,0.0171394040906,0.0171394040906,True,
results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_plain_fixed_interval_mip_1200s.json,interval-cutoff-oracle,moderate_seed3301.txt,solver_final_json,0.047188723442,0.047188723442,0.0399537585789,0.0399537585789,True,
