leaf,gamma_L,gamma_U,variant,budget_seconds,json_path,progress_path,lp_path,status,solver_status,certified,lower_bound,upper_bound,gap,gap_to_cutoff,runtime_seconds,compact_bc_best_bound_available,compact_bc_bound_valid,best_valid_lb_seen,best_valid_gap_seen,finalization_source,final_json_uses_best_checkpoint,checkpoint_valid_rows,checkpoint_improvements,checkpoint_best_bound,checkpoint_best_time,checkpoint_best_node_count,nodes,tailored_bc_callback_cut_profile,tailored_bc_local_centering_rows_added,tailored_bc_low_gini_l1_centering_rows_added,tailored_bc_variable_s_centering_rows_added,tailored_bc_gini_subset_envelope_rows_added,tailored_bc_transfer_cutset_rows_added,compact_bc_sp_product_estimator_rows_added,compact_bc_sp_product_paper_safe,s_range_refinement_enabled,s_range_certificate_valid,s_range_global_L,s_range_global_U,thread_fairness_class,compact_bc_solver_threads,diagnostic_only,command_hash,model_lp_exists,lp_hash,lp_rows_estimated,lp_binary_markers,lp_general_markers,lp_h_vars,lp_q_l1_vars,lp_local_centering_rows,bucket_name,bucket_S_L,bucket_S_U,cutoff,closure_source,paper_core_eligible,compact_bc_solver_status,bucket_ratio_domain_rows_added,bucket_ratio_domain_bounds_tightened,bucket_subset_ratio_domain_cuts_added,bucket_subset_ratio_domain_candidates,bucket_h_cap_rows_added,sp_mccormick_rows,sp_estimator_rows,objective_estimator_rows,enabled_families_effective,node_count,last_improvement_time,number_of_improvements,valid_checkpoint_count,solver_final_reached
low_gini_1,0.0122881381662,0.0245762763324,targeted_low_gini_centering,300,results\gf_tailored_bc_dominant_s_bucket_round\raw\dominant_k4_low_gini_1_targeted_low_gini_centering_300s.json,results\gf_tailored_bc_dominant_s_bucket_round\progress_traces\dominant_k4_low_gini_1_targeted_low_gini_centering_300s.progress.csv,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\dominant_k4_low_gini_1_targeted_low_gini_centering_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0478744320508,0.0491525526647,0.0260031380787,0.001278120613900001,331.0100595,True,True,0.0478744320508,0.0260031380787,cplex_time_limit_with_valid_best_bound,True,11,10,0.0478744320508,300.0802011,10922,10922,low-gini,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,ab0e3924edbd46ad,True,4e81b95595c879be,18721,1,1,133570,100,0,dominant_k4,16.59546103547,23.272821182835,0.0491525526647,interval_exact_cutoff_mip_timeout,True,"time limit exceeded, no integer solution",0,0,0,0,0,4,1,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|local_centering_pairwise_h|subset_cross_h_centering|local_q_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|compatible_source_transfer_cutset|required_external_source|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|s_range_refinement_paper_safe|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,10922,330.0846532,,11,True
low_gini_1,0.0122881381662,0.0245762763324,targeted_low_gini_centering,1200,results\gf_tailored_bc_dominant_s_bucket_round\raw\dominant_k4_low_gini_1_targeted_low_gini_centering_1200s.json,results\gf_tailored_bc_dominant_s_bucket_round\progress_traces\dominant_k4_low_gini_1_targeted_low_gini_centering_1200s.progress.csv,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\dominant_k4_low_gini_1_targeted_low_gini_centering_1200s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0487233640003,0.0491525526647,0.0087317675515,0.0004291886643999973,1201.271308,True,True,0.0487233640003,0.0087317675515,cplex_time_limit_with_valid_best_bound,True,40,23,0.0487233640003,1110.3051847,37754,40942,low-gini,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,a02d848420965464,True,4e81b95595c879be,18721,1,1,133570,100,0,dominant_k4,16.59546103547,23.272821182835,0.0491525526647,interval_exact_cutoff_mip_timeout,True,"time limit exceeded, no integer solution",0,0,0,0,0,4,1,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|local_centering_pairwise_h|subset_cross_h_centering|local_q_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|compatible_source_transfer_cutset|required_external_source|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|s_range_refinement_paper_safe|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,40942,1200.3405228,,40,True
low_gini_1,0.0122881381662,0.0245762763324,transfer_inventory_cuts,300,results\gf_tailored_bc_dominant_s_bucket_round\raw\dominant_k4_low_gini_1_transfer_inventory_cuts_300s.json,results\gf_tailored_bc_dominant_s_bucket_round\progress_traces\dominant_k4_low_gini_1_transfer_inventory_cuts_300s.progress.csv,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\dominant_k4_low_gini_1_transfer_inventory_cuts_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0478839138638,0.0491525526647,0.02581023227,0.0012686388009000016,301.0157844,True,True,0.0478839138638,0.02581023227,cplex_time_limit_with_valid_best_bound,True,10,10,0.0478839138638,300.0904795,10993,10993,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,5fd44a55f58782c1,True,4e81b95595c879be,18721,1,1,133570,100,0,dominant_k4,16.59546103547,23.272821182835,0.0491525526647,interval_exact_cutoff_mip_timeout,True,"time limit exceeded, no integer solution",0,0,0,0,0,4,1,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|local_centering_pairwise_h|subset_cross_h_centering|local_q_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|compatible_source_transfer_cutset|required_external_source|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|s_range_refinement_paper_safe|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,10993,300.0904795,,10,True
low_gini_1,0.0122881381662,0.0245762763324,transfer_inventory_cuts,1200,results\gf_tailored_bc_dominant_s_bucket_round\raw\dominant_k4_low_gini_1_transfer_inventory_cuts_1200s.json,results\gf_tailored_bc_dominant_s_bucket_round\progress_traces\dominant_k4_low_gini_1_transfer_inventory_cuts_1200s.progress.csv,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\dominant_k4_low_gini_1_transfer_inventory_cuts_1200s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0487233640003,0.0491525526647,0.0087317675515,0.0004291886643999973,1201.2993152,True,True,0.0487233640003,0.0087317675515,cplex_time_limit_with_valid_best_bound,True,40,23,0.0487233640003,1110.34413,37405,40732,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,a133f2d678e4e818,True,4e81b95595c879be,18721,1,1,133570,100,0,dominant_k4,16.59546103547,23.272821182835,0.0491525526647,interval_exact_cutoff_mip_timeout,True,"time limit exceeded, no integer solution",0,0,0,0,0,4,1,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|local_centering_pairwise_h|subset_cross_h_centering|local_q_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|compatible_source_transfer_cutset|required_external_source|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|s_range_refinement_paper_safe|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,40732,1200.3733361,,40,True
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,300,results\gf_tailored_bc_dominant_s_bucket_round\raw\dominant_k4_low_gini_1_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_dominant_s_bucket_round\progress_traces\dominant_k4_low_gini_1_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\dominant_k4_low_gini_1_best_new_combined_paper_safe_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0472899044908,0.0491525526647,0.0378952480178,0.0018626481739,330.9551377,True,True,0.0472899044908,0.0378952480178,cplex_time_limit_with_valid_best_bound,True,11,10,0.0472899044908,300.054593,10951,10951,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,9d2874e67a7cea07,True,51fc0ea9a9e5f36c,21469,1,1,133760,100,0,dominant_k4,16.59546103547,23.272821182835,0.0491525526647,interval_exact_cutoff_mip_timeout,True,"time limit exceeded, no integer solution",40,22,2700,1350,1,4,1,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|bucket_ratio_domain_tightening|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|bucket_subset_ratio_domain|gini_subset_envelope|low_gini_l1_centering|local_centering_pairwise_h|subset_cross_h_centering|local_q_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|compatible_source_transfer_cutset|required_external_source|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|s_range_refinement_paper_safe|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,10951,330.0633755,,11,True
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,1200,results\gf_tailored_bc_dominant_s_bucket_round\raw\dominant_k4_low_gini_1_best_new_combined_paper_safe_1200s.json,results\gf_tailored_bc_dominant_s_bucket_round\progress_traces\dominant_k4_low_gini_1_best_new_combined_paper_safe_1200s.progress.csv,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\dominant_k4_low_gini_1_best_new_combined_paper_safe_1200s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0487233640003,0.0491525526647,0.00873176755137,0.0004291886643999973,1201.2594163,True,True,0.0487233640003,0.00873176755137,cplex_time_limit_with_valid_best_bound,True,40,27,0.0487233640003,1110.3347343,32231,38472,full,42,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,f27f5d91630fa4f7,True,51fc0ea9a9e5f36c,21469,1,1,133760,100,0,dominant_k4,16.59546103547,23.272821182835,0.0491525526647,interval_exact_cutoff_mip_timeout,True,"time limit exceeded, no integer solution",40,22,2700,1350,1,4,1,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|bucket_ratio_domain_tightening|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|bucket_subset_ratio_domain|gini_subset_envelope|low_gini_l1_centering|local_centering_pairwise_h|subset_cross_h_centering|local_q_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|compatible_source_transfer_cutset|required_external_source|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|s_range_refinement_paper_safe|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,38472,1200.3549195,,40,True
low_gini_1,0.0122881381662,0.0245762763324,plain_fixed_interval_mip,300,results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_plain_fixed_interval_mip_300s.json,,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\adaptive_child_low_gini_1_plain_fixed_interval_mip_300s.lp,interval_unresolved_timeout,time limit exceeded,False,0.044978068667,0.0491525526647,0.0849291394117,0.004174483997699999,300.1194835,True,True,0.044978068667,0.0849291394117,solver_final_json,True,0,0,0.0,0.0,0,3072,full,0,0,0,0,0,0,False,True,True,0,66.9085786677,one_thread_fair,0,True,954bd2222c9c8684,True,ecfa3f959fb44fd8,5080,1,1,760,0,0,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,interval_exact_cutoff_mip_timeout,False,time limit exceeded,0,0,0,0,0,0,0,0,s_range_refinement_paper_safe,3072,0,,0,True
low_gini_1,0.0122881381662,0.0245762763324,plain_fixed_interval_mip,1200,results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_plain_fixed_interval_mip_1200s.json,,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\adaptive_child_low_gini_1_plain_fixed_interval_mip_1200s.lp,interval_unresolved_timeout,time limit exceeded,False,0.047188723442,0.0491525526647,0.0399537585789,0.0019638292226999976,1200.1150924,True,True,0.047188723442,0.0399537585789,solver_final_json,True,0,0,0.0,0.0,0,9746,full,0,0,0,0,0,0,False,True,True,0,66.9085786677,one_thread_fair,0,True,a417adfce7fa44b1,True,ecfa3f959fb44fd8,5080,1,1,760,0,0,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,interval_exact_cutoff_mip_timeout,False,time limit exceeded,0,0,0,0,0,0,0,0,s_range_refinement_paper_safe,9746,0,,0,True
low_gini_1,0.0122881381662,0.0245762763324,static_tailored_compact_bc,300,results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_static_tailored_compact_bc_300s.json,results\gf_tailored_bc_dominant_s_bucket_round\progress_traces\adaptive_child_low_gini_1_static_tailored_compact_bc_300s.progress.csv,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\adaptive_child_low_gini_1_static_tailored_compact_bc_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.048388162834,0.0491525526647,0.0155513760578,0.0007643898306999991,330.6315378,True,True,0.048388162834,0.0155513760578,cplex_time_limit_with_valid_best_bound,True,11,8,0.048388162834,240.0686469,16408,18545,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,b2310152d038c456,True,8f03ce16910e1ec6,16000,1,1,2470,80,0,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,interval_exact_cutoff_mip_timeout,True,"time limit exceeded, no integer solution",0,0,0,0,0,4,1,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|local_centering_pairwise_h|subset_inventory_imbalance|vehicle_transfer_cutset_basic|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|s_range_refinement_paper_safe|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,18545,330.0924049,,11,True
low_gini_1,0.0122881381662,0.0245762763324,static_tailored_compact_bc,1200,results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_static_tailored_compact_bc_1200s.json,results\gf_tailored_bc_dominant_s_bucket_round\progress_traces\adaptive_child_low_gini_1_static_tailored_compact_bc_1200s.progress.csv,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\adaptive_child_low_gini_1_static_tailored_compact_bc_1200s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.048388162834,0.0491525526647,0.0155513760578,0.0007643898306999991,1200.8565439,True,True,0.048388162834,0.0155513760578,cplex_time_limit_with_valid_best_bound,True,40,8,0.048388162834,240.0702923,16387,37156,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,fa5e25d53f07e2c6,True,8f03ce16910e1ec6,16000,1,1,2470,80,0,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,interval_exact_cutoff_mip_timeout,True,"time limit exceeded, no integer solution",0,0,0,0,0,4,1,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|local_centering_pairwise_h|subset_inventory_imbalance|vehicle_transfer_cutset_basic|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|s_range_refinement_paper_safe|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,37156,1200.3100061,,40,True
low_gini_1,0.0122881381662,0.0245762763324,best_combined_paper_safe,300,results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_best_combined_paper_safe_300s.json,results\gf_tailored_bc_dominant_s_bucket_round\progress_traces\adaptive_child_low_gini_1_best_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\adaptive_child_low_gini_1_best_combined_paper_safe_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0483418936082,0.0491525526647,0.0164927152814,0.0008106590564999974,330.9958408,True,True,0.0483418936082,0.0164927152814,cplex_time_limit_with_valid_best_bound,True,11,10,0.0483418936082,300.0992544,12736,12736,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,660ef2bf9e596567,True,ce7a9558e232bdce,18721,1,1,133570,100,0,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,interval_exact_cutoff_mip_timeout,True,"time limit exceeded, no integer solution",0,0,0,0,0,4,1,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|local_centering_pairwise_h|subset_cross_h_centering|local_q_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|compatible_source_transfer_cutset|required_external_source|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|s_range_refinement_paper_safe|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,12736,330.1026191,,11,True
low_gini_1,0.0122881381662,0.0245762763324,best_combined_paper_safe,1200,results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_best_combined_paper_safe_1200s.json,results\gf_tailored_bc_dominant_s_bucket_round\progress_traces\adaptive_child_low_gini_1_best_combined_paper_safe_1200s.progress.csv,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\adaptive_child_low_gini_1_best_combined_paper_safe_1200s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0487233640003,0.0491525526647,0.00873176755145,0.0004291886643999973,1201.2200314,True,True,0.0487233640003,0.00873176755145,cplex_time_limit_with_valid_best_bound,True,40,17,0.0487233640003,930.2600346,31463,40438,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,b0ec625f8aedb2ec,True,ce7a9558e232bdce,18721,1,1,133570,100,0,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,interval_exact_cutoff_mip_timeout,True,"time limit exceeded, no integer solution",0,0,0,0,0,4,1,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|local_centering_pairwise_h|subset_cross_h_centering|local_q_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|compatible_source_transfer_cutset|required_external_source|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|s_range_refinement_paper_safe|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,40438,1200.3293746,,40,True
low_gini_1,0.0122881381662,0.0245762763324,bucket_ratio_domain_tightening,300,results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_bucket_ratio_domain_tightening_300s.json,results\gf_tailored_bc_dominant_s_bucket_round\progress_traces\adaptive_child_low_gini_1_bucket_ratio_domain_tightening_300s.progress.csv,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\adaptive_child_low_gini_1_bucket_ratio_domain_tightening_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.048388162834,0.0491525526647,0.0155513760571,0.0007643898306999991,330.9725901,True,True,0.048388162834,0.0155513760571,cplex_time_limit_with_valid_best_bound,True,11,9,0.048388162834,270.064825,11929,12678,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,c4fa6507d378bc12,True,a05af76c4aa8bdad,18774,1,1,133760,100,0,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,interval_exact_cutoff_mip_timeout,True,"time limit exceeded, no integer solution",40,26,0,0,1,4,1,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|bucket_ratio_domain_tightening|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|local_centering_pairwise_h|subset_cross_h_centering|local_q_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|compatible_source_transfer_cutset|required_external_source|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|s_range_refinement_paper_safe|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,12678,330.0791244,,11,True
low_gini_1,0.0122881381662,0.0245762763324,bucket_ratio_domain_tightening,1200,results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_bucket_ratio_domain_tightening_1200s.json,results\gf_tailored_bc_dominant_s_bucket_round\progress_traces\adaptive_child_low_gini_1_bucket_ratio_domain_tightening_1200s.progress.csv,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\adaptive_child_low_gini_1_bucket_ratio_domain_tightening_1200s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0487233640003,0.0491525526647,0.00873176755104,0.0004291886643999973,1201.2689545,True,True,0.0487233640003,0.00873176755104,cplex_time_limit_with_valid_best_bound,True,40,13,0.0487233640003,600.187723,24403,64428,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,830201d58ec53fac,True,a05af76c4aa8bdad,18774,1,1,133760,100,0,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,interval_exact_cutoff_mip_timeout,True,"time limit exceeded, no integer solution",40,26,0,0,1,4,1,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|bucket_ratio_domain_tightening|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|local_centering_pairwise_h|subset_cross_h_centering|local_q_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|compatible_source_transfer_cutset|required_external_source|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|s_range_refinement_paper_safe|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,64428,1200.3563001,,40,True
low_gini_1,0.0122881381662,0.0245762763324,denominator_estimator_strengthening,300,results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_denominator_estimator_strengthening_300s.json,results\gf_tailored_bc_dominant_s_bucket_round\progress_traces\adaptive_child_low_gini_1_denominator_estimator_strengthening_300s.progress.csv,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\adaptive_child_low_gini_1_denominator_estimator_strengthening_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0483101072025,0.0491525526647,0.0171394040906,0.0008424454621999977,300.9926566,True,True,0.0483101072025,0.0171394040906,cplex_time_limit_with_valid_best_bound,True,10,10,0.0483101072025,300.0872772,12517,12517,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,3f2acce71aba1bfc,True,ce7a9558e232bdce,18721,1,1,133570,100,0,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,interval_exact_cutoff_mip_timeout,True,"time limit exceeded, no integer solution",0,0,0,0,0,4,1,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|local_centering_pairwise_h|subset_cross_h_centering|local_q_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|compatible_source_transfer_cutset|required_external_source|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|s_range_refinement_paper_safe|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,12517,300.0872772,,10,True
low_gini_1,0.0122881381662,0.0245762763324,denominator_estimator_strengthening,1200,results\gf_tailored_bc_dominant_s_bucket_round\raw\adaptive_child_low_gini_1_denominator_estimator_strengthening_1200s.json,results\gf_tailored_bc_dominant_s_bucket_round\progress_traces\adaptive_child_low_gini_1_denominator_estimator_strengthening_1200s.progress.csv,results\gf_tailored_bc_dominant_s_bucket_round\model_exports\adaptive_child_low_gini_1_denominator_estimator_strengthening_1200s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0487233640003,0.0491525526647,0.00873176755145,0.0004291886643999973,1201.1893168,True,True,0.0487233640003,0.00873176755145,cplex_time_limit_with_valid_best_bound,True,40,17,0.0487233640003,930.2370248,31415,40225,full,40,41,0,2700,630,1,True,True,True,3.24074074074,29.9501813302,one_thread_fair,1,False,d77882c926781872,True,ce7a9558e232bdce,18721,1,1,133570,100,0,adaptive_child,18.26480107231125,19.9341411091525,0.0491525526647,interval_exact_cutoff_mip_timeout,True,"time limit exceeded, no integer solution",0,0,0,0,0,4,1,1,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_subset_envelope|low_gini_l1_centering|local_centering_pairwise_h|subset_cross_h_centering|local_q_centering|subset_inventory_imbalance|vehicle_transfer_cutset_basic|compatible_source_transfer_cutset|required_external_source|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|s_range_refinement_paper_safe|objective_lower_estimator_cutoff|sp_product_objective_estimator_paper_safe|penalty_lower_bound_closure,40225,1200.2903342,,40,True
