bucket_name,variant,budget_seconds,LB,cutoff,gap_to_cutoff,improved_over_prior_best,improvement_over_prior_best
dominant_k4,plain_fixed_interval_mip,300,0.045204487708,0.0491525526647,0.003948064956699998,False,-0.0035775207367000003
dominant_k4,plain_fixed_interval_mip,1200,0.048035857993,0.0491525526647,0.0011166946716999956,False,-0.0007461504516999978
dominant_k4,static_tailored_compact_bc,300,0.048388162834,0.0491525526647,0.0007643898306999991,False,-0.0003938456107000013
dominant_k4,static_tailored_compact_bc,1200,0.0487233640003,0.0491525526647,0.0004291886643999973,False,-5.8644444399999496e-05
dominant_k4,best_combined_paper_safe,300,0.0478618176612,0.0491525526647,0.0012907350035,False,-0.0009201907835000023
dominant_k4,best_combined_paper_safe,1200,0.0487233640003,0.0491525526647,0.0004291886643999973,False,-5.8644444399999496e-05
dominant_k4,bucket_ratio_domain_tightening,300,0.0475877807262,0.0491525526647,0.0015647719384999995,False,-0.0011942277185000016
dominant_k4,bucket_ratio_domain_tightening,1200,0.0487188313812,0.0491525526647,0.0004337212834999993,False,-6.317706350000146e-05
dominant_k4,denominator_estimator_strengthening,300,0.0478666730616,0.0491525526647,0.0012858796030999972,False,-0.0009153353830999994
dominant_k4,denominator_estimator_strengthening,1200,0.0487233640003,0.0491525526647,0.0004291886643999973,False,-5.8644444399999496e-05
dominant_k4,targeted_low_gini_centering,300,0.0478744320508,0.0491525526647,0.001278120613900001,False,-0.0009075763939000031
dominant_k4,targeted_low_gini_centering,1200,0.0487233640003,0.0491525526647,0.0004291886643999973,False,-5.8644444399999496e-05
dominant_k4,transfer_inventory_cuts,300,0.0478839138638,0.0491525526647,0.0012686388009000016,False,-0.0008980945809000038
dominant_k4,transfer_inventory_cuts,1200,0.0487233640003,0.0491525526647,0.0004291886643999973,False,-5.8644444399999496e-05
dominant_k4,best_new_combined_paper_safe,300,0.0472899044908,0.0491525526647,0.0018626481739,False,-0.0014921039539000022
dominant_k4,best_new_combined_paper_safe,1200,0.0487233640003,0.0491525526647,0.0004291886643999973,False,-5.8644444399999496e-05
adaptive_child,plain_fixed_interval_mip,300,0.044978068667,0.0491525526647,0.004174483997699999,False,-0.003803939777700001
adaptive_child,plain_fixed_interval_mip,1200,0.047188723442,0.0491525526647,0.0019638292226999976,False,-0.0015932850026999998
adaptive_child,static_tailored_compact_bc,300,0.048388162834,0.0491525526647,0.0007643898306999991,False,-0.0003938456107000013
adaptive_child,static_tailored_compact_bc,1200,0.048388162834,0.0491525526647,0.0007643898306999991,False,-0.0003938456107000013
adaptive_child,best_combined_paper_safe,300,0.0483418936082,0.0491525526647,0.0008106590564999974,False,-0.0004401148364999996
adaptive_child,best_combined_paper_safe,1200,0.0487233640003,0.0491525526647,0.0004291886643999973,False,-5.8644444399999496e-05
adaptive_child,bucket_ratio_domain_tightening,300,0.048388162834,0.0491525526647,0.0007643898306999991,False,-0.0003938456107000013
adaptive_child,bucket_ratio_domain_tightening,1200,0.0487233640003,0.0491525526647,0.0004291886643999973,False,-5.8644444399999496e-05
adaptive_child,denominator_estimator_strengthening,300,0.0483101072025,0.0491525526647,0.0008424454621999977,False,-0.0004719012421999999
adaptive_child,denominator_estimator_strengthening,1200,0.0487233640003,0.0491525526647,0.0004291886643999973,False,-5.8644444399999496e-05
adaptive_child,targeted_low_gini_centering,300,0.0483262742494,0.0491525526647,0.0008262784152999955,False,-0.0004557341952999977
adaptive_child,targeted_low_gini_centering,1200,0.0487233640003,0.0491525526647,0.0004291886643999973,False,-5.8644444399999496e-05
adaptive_child,transfer_inventory_cuts,300,0.0483156737422,0.0491525526647,0.0008368789224999992,False,-0.0004663347025000014
adaptive_child,transfer_inventory_cuts,1200,0.0487233640003,0.0491525526647,0.0004291886643999973,False,-5.8644444399999496e-05
adaptive_child,best_new_combined_paper_safe,300,0.048388162834,0.0491525526647,0.0007643898306999991,False,-0.0003938456107000013
adaptive_child,best_new_combined_paper_safe,1200,0.0483887315311,0.0491525526647,0.000763821133599997,False,-0.00039327691359999917
dominant_k4,best_new_combined_paper_safe,3600,0.0487638722254,0.0491525526647,0.0003886804393000015,False,-1.8136219300003698e-05
adaptive_child,best_new_combined_paper_safe,3600,0.0487233640003,0.0491525526647,0.0004291886643999973,False,-5.8644444399999496e-05
dominant_k4,best_new_combined_paper_safe,10800,0.04890059983,0.0491525526647,0.00025195283469999635,True,0.00011859138530000146
