bucket_name,variant,budget_seconds,parent_bucket_LB_reference,child_best_LB,merged_child_LB,split_improved_merged_LB
dominant_k4,plain_fixed_interval_mip,300,0.0487820084447,0.045204487708,0.045204487708,False
dominant_k4,plain_fixed_interval_mip,1200,0.0487820084447,0.048035857993,0.048035857993,False
dominant_k4,static_tailored_compact_bc,300,0.0487820084447,0.048388162834,0.048388162834,False
dominant_k4,static_tailored_compact_bc,1200,0.0487820084447,0.0487233640003,0.0487233640003,False
dominant_k4,best_combined_paper_safe,300,0.0487820084447,0.0478618176612,0.0478618176612,False
dominant_k4,best_combined_paper_safe,1200,0.0487820084447,0.0487233640003,0.0487233640003,False
dominant_k4,bucket_ratio_domain_tightening,300,0.0487820084447,0.0475877807262,0.0475877807262,False
dominant_k4,bucket_ratio_domain_tightening,1200,0.0487820084447,0.0487188313812,0.0487188313812,False
dominant_k4,denominator_estimator_strengthening,300,0.0487820084447,0.0478666730616,0.0478666730616,False
dominant_k4,denominator_estimator_strengthening,1200,0.0487820084447,0.0487233640003,0.0487233640003,False
dominant_k4,targeted_low_gini_centering,300,0.0487820084447,0.0478744320508,0.0478744320508,False
dominant_k4,targeted_low_gini_centering,1200,0.0487820084447,0.0487233640003,0.0487233640003,False
dominant_k4,transfer_inventory_cuts,300,0.0487820084447,0.0478839138638,0.0478839138638,False
dominant_k4,transfer_inventory_cuts,1200,0.0487820084447,0.0487233640003,0.0487233640003,False
dominant_k4,best_new_combined_paper_safe,300,0.0487820084447,0.0472899044908,0.0472899044908,False
dominant_k4,best_new_combined_paper_safe,1200,0.0487820084447,0.0487233640003,0.0487233640003,False
dominant_k4,best_new_combined_paper_safe,3600,0.0487820084447,0.0487638722254,0.0487638722254,False
dominant_k4,best_new_combined_paper_safe,10800,0.0487820084447,0.04890059983,0.04890059983,True
adaptive_child,plain_fixed_interval_mip,300,0.0487820084447,0.044978068667,0.044978068667,False
adaptive_child,plain_fixed_interval_mip,1200,0.0487820084447,0.047188723442,0.047188723442,False
adaptive_child,static_tailored_compact_bc,300,0.0487820084447,0.048388162834,0.048388162834,False
adaptive_child,static_tailored_compact_bc,1200,0.0487820084447,0.048388162834,0.048388162834,False
adaptive_child,best_combined_paper_safe,300,0.0487820084447,0.0483418936082,0.0483418936082,False
adaptive_child,best_combined_paper_safe,1200,0.0487820084447,0.0487233640003,0.0487233640003,False
adaptive_child,bucket_ratio_domain_tightening,300,0.0487820084447,0.048388162834,0.048388162834,False
adaptive_child,bucket_ratio_domain_tightening,1200,0.0487820084447,0.0487233640003,0.0487233640003,False
adaptive_child,denominator_estimator_strengthening,300,0.0487820084447,0.0483101072025,0.0483101072025,False
adaptive_child,denominator_estimator_strengthening,1200,0.0487820084447,0.0487233640003,0.0487233640003,False
adaptive_child,targeted_low_gini_centering,300,0.0487820084447,0.0483262742494,0.0483262742494,False
adaptive_child,targeted_low_gini_centering,1200,0.0487820084447,0.0487233640003,0.0487233640003,False
adaptive_child,transfer_inventory_cuts,300,0.0487820084447,0.0483156737422,0.0483156737422,False
adaptive_child,transfer_inventory_cuts,1200,0.0487820084447,0.0487233640003,0.0487233640003,False
adaptive_child,best_new_combined_paper_safe,300,0.0487820084447,0.048388162834,0.048388162834,False
adaptive_child,best_new_combined_paper_safe,1200,0.0487820084447,0.0483887315311,0.0483887315311,False
adaptive_child,best_new_combined_paper_safe,3600,0.0487820084447,0.0487233640003,0.0487233640003,False
