instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
cb443_V50_regional_r1_shortage_M04_Q30.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,0.215644,0.0387227,1.17948,4,50,228,228,0,"17090.1|17975.5|16609.6|17621.8",true,597.17,true,
