interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,json_path,lp_path,log_path
12,0.460156,0.467578,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,False,False,True,2.1580354816,0,60.0957644,results\sealed_pipeline_completion_round\raw\high_imbalance_seed3201_checkpoint_oracle\interval_12.json,results\sealed_pipeline_completion_round\raw\high_imbalance_seed3201_checkpoint_oracle\interval_12.lp,results\interval_cutoff_work\high_imbalance_seed3201_interval_cutoff_460156000_467578000_844765613\interval_cutoff.cplex.log
