interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,json_path,lp_path,log_path
16,0.0092161,0.0093121,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,True,False,False,0,0,0.6786467,results\sealed_pipeline_completion_round\raw\moderate_seed3301_checkpoint_oracle\interval_16.json,results\sealed_pipeline_completion_round\raw\moderate_seed3301_checkpoint_oracle\interval_16.lp,results\interval_cutoff_work\moderate_seed3301_interval_cutoff_9216100_9312100_844825745\interval_cutoff.cplex.log
