interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,json_path,lp_path,log_path
8,0.150176,0.18772,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,False,False,True,0.29956876648,0,60.0891251,results\sealed_pipeline_completion_round\raw\tight_T_seed3102_checkpoint_oracle\interval_8.json,results\sealed_pipeline_completion_round\raw\tight_T_seed3102_checkpoint_oracle\interval_8.lp,results\interval_cutoff_work\tight_T_seed3102_interval_cutoff_150176000_187720000_844886586\interval_cutoff.cplex.log
