time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
8.1447355,native_hga_tgbc_initial,0.357200583208,0.217628539969,0.930480288259,0.136495470654,true,1,5,21,21,0,f5cddd9a409117dc,,true,false,true
