instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
tight_T_seed4101.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,0.884514,0.29613,3.92256,3,10,65,50,15,"3568.84|3500.59|3559.34",true,0.0003288,true,
tight_T_seed4101.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,0.922018,0.340629,3.87593,3,7,70,29,41,"3555.47|3534.9|3567.38",true,0.0005372,false,
tight_T_seed4101.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,0.733321,0.29952,2.89201,3,8,72,57,15,"3518.9|3445.79|3567.38",true,0.0010181,true,
