vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,21,17,13,23,34,39,42,33,35,47,48,37,0]",20,4783.984387915223,5880.0,10663.984387915223,10800.0,0.9874059618440021,16
1,True,"[0,25,30,50,44,38,41,45,46,19,10,9,14,0]",20,5398.118167388332,5400.0,10798.118167388333,10800.0,0.9998257562396604,18
2,True,"[0,12,7,4,1,2,16,43,32,28,40,29,24,0]",20,5430.839703309737,5280.0,10710.839703309737,10800.0,0.9917444169731238,12
3,True,"[0,15,18,20,26,22,36,31,49,27,11,8,5,6,0]",20,4837.510144317958,5040.0,9877.51014431796,10800.0,0.9145842726220332,7
