anchor_cell_index,anchor_lower,anchor_upper,active,active_lower,active_upper,truncated_by_proof_range,U_proof_launch,U_anchor_launch,proof_range_lower,proof_range_upper,normalization_source
0,0,0.017312790537263662,1,0,0.017312790537263662,0,0.069251162149054649,0.069251162149054649,0,0.069251162149054649,"proof"
1,0.017312790537263662,0.034625581074527324,1,0.017312790537263662,0.034625581074527324,0,0.069251162149054649,0.069251162149054649,0,0.069251162149054649,"proof"
2,0.034625581074527324,0.05193837161179099,1,0.034625581074527324,0.05193837161179099,0,0.069251162149054649,0.069251162149054649,0,0.069251162149054649,"proof"
3,0.05193837161179099,0.069251162149054649,1,0.05193837161179099,0.069251162149054649,0,0.069251162149054649,0.069251162149054649,0,0.069251162149054649,"proof"
