parent_id,eligible,decision_valid,split,child_infeasibility_trigger,strict_bound_trigger,normalized_disjunction_gain,parent_native_bound_target,target_phase_required,reason,b_plus,eta_proof,eta_anchor,normalization_source,normalization_upper_bound
L0,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.011486690276116568,0,0,"proof",0.069251162149054649
L1,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.024373826880578289,0,0,"proof",0.069251162149054649
L2,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.040250581074527322,0,0,"proof",0.069251162149054649
L3,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.057563371611790988,0,0,"proof",0.069251162149054649
