run_id,instance,decision_sequence,interval_id,parent_id,depth,gamma_L,gamma_U,B_p,B_L,B_R,U,g_L,g_R,eta,mu,S_AM,eligible_variable_count,excluded_gini_variable_count,invalid_variable_count,per_family_eligible_counts,phi_L,phi_R,left_min_contraction,left_mean_contraction,left_max_contraction,right_min_contraction,right_mean_contraction,right_max_contraction,fixed_left_count,fixed_right_count,gtilde_L,gtilde_R,eta_hat,S_AMF,tau,score_margin,AM_action,AMF_action,rescue_activated,selected_native_target,deterministic_reason,profile_valid,fallback_reason,decision_hash
"stage3_300s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-AMF","round39_small_hard_V10_M3_Q20_slot04_seed1145042375.txt",1,"L0","",0,0,0.50454385216420738,0.15858790015822441,0.15858790015822441,0.37478605399896031,0.50454385216420738,0,0.62492971312427936,0,0.31246485656213968,0,243,1,0,"absolute_deviation=10;drop_movement=30;final_inventory=10;gini_inventory_product=55;inventory_bit=55;pairwise_ratio_difference=45;pickup_movement=27;ratio_penalty_product=1;station_ratio=10",0.11316872427983539,0,0,0.11316872427983539,0.5,0,0,0,0,0,0.070722498398838193,0.62492971312427936,0.070722498398838193,0.02209829531790913,0.079149999999999998,-0.057051704682090865,"exact-close","exact-close",0,,"amf_score_below_tau_preserve_am_lifecycle",1,"none","21eb6218c30f58ba"
