instance,strict_certificate,certificate_class,rejection_reason,root_coverage,parent_child_coverage,all_leaves_closed,all_bounds_valid,leaf_bounds_monotone,global_bound_monotone,lifecycle_complete,feasibility_consistency,lower_bound,verified_upper_bound,gap,false_certificate
"round39_small_hard_V10_M3_Q20_slot04_seed1145042375.txt",1,"engineering_exact_original_problem_optimal","none",1,1,1,1,1,1,1,1,0.50454385216420716,0.50454385216420738,4.4008980383486132e-16,0
