interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,depth,parent_id,time_limit_used,budget_policy,model_type,bound_valid,bound_scope,can_merge_bound,gap_to_cutoff,bound_used_for_merge,closed_by_bound,gini_spread_cuts_added,required_movement_lb,required_movement_cuts_added,global_handling_capacity_lb,global_handling_capacity_cuts_added,transfer_subset_capacity_cuts_added,low_gini_ratio_band_domains_tightened,direct_gini_cap_rows,tight_mccormick_rows,inventory_conservation_rows,movement_reachability_domains,visit_inventory_linking_rows,objective_estimator_cutoff_rows,penalty_lb,support_duration_pair_cuts,support_duration_triple_cuts,transfer_compatibility_cuts,receiver_source_cover_cuts,oracle_strengthening_families_enabled,json_path,lp_path,log_path
6,0.475,0.59375,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,false,false,true,2.3155068261,0,120.3872302,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0.127896355843,2.3155068261,false,190,16,1,1920,1,0,12,1,448,2,12,40,1,8.44738686667,570,3420,60,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_compact_bc_timeprofile_round\raw\exact_high_imbalance_seed3201_300s_auto_oracle\interval_6.json,results\gf_compact_bc_timeprofile_round\raw\exact_high_imbalance_seed3201_300s_auto_oracle\interval_6.lp,results\interval_cutoff_work\high_imbalance_seed3201_interval_cutoff_475000000_593750000_1117245509\interval_cutoff.cplex.log
7,0.59375,0.7125,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,true,false,false,0,0,6.1499252,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0,2.44340319194,true,190,18,1,2160,1,0,12,1,448,2,12,40,1,8.44738686667,570,3420,60,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_pairwise_spread|low_gini_centering_band|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_compact_bc_timeprofile_round\raw\exact_high_imbalance_seed3201_300s_auto_oracle\interval_7.json,results\gf_compact_bc_timeprofile_round\raw\exact_high_imbalance_seed3201_300s_auto_oracle\interval_7.lp,results\interval_cutoff_work\high_imbalance_seed3201_interval_cutoff_593750000_712500000_1117365903\interval_cutoff.cplex.log
