leaf,variant,budget_seconds,snapshot_scope,time_seconds,best_bound,best_bound_available,gap_to_cutoff,node_count,callback_counts,cut_counts,branch_counts,S,P,H,G_variable,objective_lower_bound_expression
low_gini_1,static_tailored_compact_bc,300,nearest_relaxation_callback,0.0002915,0,false,0,0,0,gini_interval=0;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,0,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,static_tailored_compact_bc,300,nearest_relaxation_callback,30.009562,0.0455010762109,true,0.00365146645382,1922,2940,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,1442,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,static_tailored_compact_bc,300,nearest_relaxation_callback,60.0153372,0.0460751920577,true,0.00307735060703,3470,5117,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,2511,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,static_tailored_compact_bc,300,nearest_relaxation_callback,90.0189572,0.0465120020708,true,0.00264054059395,5224,7527,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,3698,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,static_tailored_compact_bc,300,nearest_relaxation_callback,120.0199696,0.0469376456491,true,0.00221489701558,6821,9647,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,4740,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,static_tailored_compact_bc,300,nearest_relaxation_callback,150.0216191,0.0472733143608,true,0.00187922830389,8338,11468,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,5635,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,static_tailored_compact_bc,300,nearest_relaxation_callback,180.0280147,0.0475094622815,true,0.0016430803832,9789,13302,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,6538,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,static_tailored_compact_bc,300,nearest_relaxation_callback,210.0366207,0.0477335334941,true,0.00141900917064,11327,15193,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,7468,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,static_tailored_compact_bc,300,nearest_relaxation_callback,240.0502738,0.0479494990794,true,0.00120304358529,12991,17165,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,8441,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
low_gini_1,static_tailored_compact_bc,300,nearest_relaxation_callback,270.0502862,0.0481471045489,true,0.00100543811583,14534,18804,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,9250,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
