leaf,variant,budget_seconds,snapshot_scope,time_seconds,best_bound,best_bound_available,gap_to_cutoff,node_count,callback_counts,cut_counts,branch_counts,S,P,H,G_variable,objective_lower_bound_expression
low_gini_2,plain_fixed_interval_mip,300,final_json_no_progress_trace,300.1523983,0.048894652654,True,0.0002579000107000018,15148,,,,not_exposed,not_exposed,not_exposed,not_exposed,final_json_lower_bound
