leaf,variant,budget_seconds,snapshot_scope,time_seconds,best_bound,best_bound_available,gap_to_cutoff,node_count,callback_counts,cut_counts,branch_counts,S,P,H,G_variable,objective_lower_bound_expression
moderate_seed3302_hard,best_new_combined_paper_safe,300,nearest_relaxation_callback,0.000288,0,false,0,0,0,gini_interval=0;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,0,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
moderate_seed3302_hard,best_new_combined_paper_safe,300,nearest_relaxation_callback,30.0087579,0.139057338676,true,0.056578857873,310,578,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,284,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
moderate_seed3302_hard,best_new_combined_paper_safe,300,nearest_relaxation_callback,60.0235842,0.13991520418,true,0.0557209923693,985,1812,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,898,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
moderate_seed3302_hard,best_new_combined_paper_safe,300,nearest_relaxation_callback,90.0271055,0.141282467605,true,0.0543537289438,1625,2971,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,1474,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
moderate_seed3302_hard,best_new_combined_paper_safe,300,nearest_relaxation_callback,120.030917,0.141687374012,true,0.0539488225367,2274,4174,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,2074,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
moderate_seed3302_hard,best_new_combined_paper_safe,300,nearest_relaxation_callback,150.0419554,0.142016352682,true,0.0536198438675,2989,5480,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,2725,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
moderate_seed3302_hard,best_new_combined_paper_safe,300,nearest_relaxation_callback,180.0538755,0.142186141143,true,0.0534500554056,3545,6506,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,3236,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
moderate_seed3302_hard,best_new_combined_paper_safe,300,nearest_relaxation_callback,210.0688012,0.142352350847,true,0.0532838457018,4343,7993,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,3978,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
moderate_seed3302_hard,best_new_combined_paper_safe,300,nearest_relaxation_callback,240.0780464,0.142444661276,true,0.0531915352728,5017,9261,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,4611,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
moderate_seed3302_hard,best_new_combined_paper_safe,300,nearest_relaxation_callback,270.0851433,0.142470415695,true,0.0531657808542,5597,10292,gini_interval=1;visit_inventory_linking=0;gini_subset_envelope=0;low_gini_l1_centering=0;local_centering=0;subset_cross_h_centering=0;local_q_centering=0;variable_s_centering=0;subset_inventory_imbalance=0;transfer_cutset=0;support_duration_pair=0;support_duration_triple=0;support_duration_quad=0;support_duration_lifted=0,5125,not_exposed,not_exposed,not_exposed,not_exposed,cplex_native_best_bound
