leaf_id,attempt,time_limit_seconds,solver_runtime_seconds,work,nodes,simplex_iterations,barrier_iterations,cumulative_runtime,cumulative_work,cumulative_nodes,cumulative_simplex_iterations,cumulative_barrier_iterations,optimize_return_code
L0,0,30,0.483987,0,0,0,0,0,0,0,0,0,0
L1,0,30,0.482198,0,0,0,0,0,0,0,0,0,0
L2,0,30,30.1045,0,1500,0,0,0,0,0,0,0,0
L3,0,30,0.687912,0,0,0,0,0,0,0,0,0,0
L2,1,60,60.1552,0,2430,0,0,0,0,0,0,0,0
L2.0,0,30,4.37711,0,117,0,0,0,0,0,0,0,0
L2.1,0,30,30.2084,0,2195,0,0,0,0,0,0,0,0
L2.1,1,30.3252,30.5236,0,2219,0,0,0,0,0,0,0,0
