leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,294.18218780000001,0.10699987411499023,0.28866487798806356,0,2294,0,0.020353458000000001,48f00424ac4080a0b940b5a8c9351072ce8bb94243b95cfeec26fc580474e014,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round68\local_raw\development\C2\K1-R\external\native_logs\L0_lp.gurobi.log"
L0.0,LP,"OPTIMAL",0,293.95543509999999,0.11899995803833008,0.32894918216854385,0,2335,0,0.021714796000000001,c1b6d06947c08c77ade119ba1b2024bee732794166fe0b3e3a8990b15aaee06d,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round68\local_raw\development\C2\K1-R\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"INFEASIBLE",0,293.71614690000001,0.068999767303466797,0.17849820609308431,0,1547,0,0.022133580999999999,08ef6abb1c0c5868e0ab1740f99b0a9be2cdd1cc011fb1f21a8c2e0b78596fcc,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round68\local_raw\development\C2\K1-R\external\native_logs\L0.1_lp.gurobi.log"
L0.0.0,LP,"OPTIMAL",0,293.52680279999998,0.14899992942810059,0.40601020663551096,0,2761,0,0.022133580999999999,59282f716df3cf826b40f7c0486fa7d3433777a490cd3c3b6a6b054d78e0fd69,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round68\local_raw\development\C2\K1-R\external\native_logs\L0.0.0_lp.gurobi.log"
L0.0.1,LP,"OPTIMAL",0,293.25833349999999,0.10500001907348633,0.2827497643399095,0,2295,0,0.023099906,bfebdb0b67b95a67886ef04ce44ec71aced3d24a4f6dcdd14695162f0332d223,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP-round66\results\unified_exact_round68\local_raw\development\C2\K1-R\external\native_logs\L0.0.1_lp.gurobi.log"
L0.0,CHILD_BOUND_TARGET_MIP,"INTERRUPTED",0,293.12728129999999,0.2779998779296875,0.53634831501589353,1,1966,0,0.033213034000000002,c1b6d06947c08c77ade119ba1b2024bee732794166fe0b3e3a8990b15aaee06d,1,0,"not_requested","E:\codes\ExactEBRP-round66\results\unified_exact_round68\local_raw\development\C2\K1-R\external\native_logs\L0.0_c6_1_child_disjunction_target_mip.gurobi.log"
L0.0,MIP,"TIME_LIMIT",0,292.83957579999998,292.84100008010864,586.9514378276989,17101,1728969,0,0.19343899000000001,c1b6d06947c08c77ade119ba1b2024bee732794166fe0b3e3a8990b15aaee06d,1,0,"not_requested","E:\codes\ExactEBRP-round66\results\unified_exact_round68\local_raw\development\C2\K1-R\external\native_logs\L0.0_terminal_mip.gurobi.log"
