telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.55457,lp_complete,R,0,0.195636,open,0.0987259,0.195636,"complete_optimal_interval_lp_bound"
0.554597,atomic_unconditional_split,R,0,0.195636,replaced,0.0987259,0.195636,"initial_partition"
1.12433,lp_complete,R.0,0,0.0978181,open,0.0987259,0.195636,"complete_optimal_interval_lp_bound"
1.12435,atomic_unconditional_split,R.0,0,0.0978181,replaced,0.0987259,0.195636,"initial_partition"
1.6444,lp_complete,R.1,0.0978181,0.195636,open,0.103657,0.195636,"complete_optimal_interval_lp_bound"
1.64444,atomic_unconditional_split,R.1,0.0978181,0.195636,replaced,0.103657,0.195636,"initial_partition"
2.37355,lp_complete,R.0.0,0,0.0489091,open,0.103657,0.195636,"complete_optimal_interval_lp_bound"
2.37358,atomic_unconditional_split,R.0.0,0,0.0489091,replaced,0.103657,0.195636,"adaptive_refinement"
2.87866,lp_complete,R.0.1,0.0489091,0.0978181,open,0.113908,0.195636,"complete_optimal_interval_lp_bound"
2.87869,atomic_unconditional_split,R.0.1,0.0489091,0.0978181,replaced,0.113908,0.195636,"adaptive_refinement"
3.21372,lp_complete,R.0.0.0,0,0.0244545,open,0.113908,0.195636,"complete_optimal_interval_lp_bound"
3.21374,atomic_unconditional_split,R.0.0.0,0,0.0244545,replaced,0.113908,0.195636,"adaptive_refinement"
3.9253,lp_complete,R.0.0.1,0.0244545,0.0489091,open,0.127181,0.195636,"complete_optimal_interval_lp_bound"
3.92532,atomic_unconditional_split,R.0.0.1,0.0244545,0.0489091,replaced,0.127181,0.195636,"adaptive_refinement"
4.2845,lp_complete,R.0.0.0.0,0,0.0122273,open,0.127181,0.195636,"complete_optimal_interval_lp_bound"
4.28453,atomic_unconditional_split,R.0.0.0.0,0,0.0122273,replaced,0.127181,0.195636,"adaptive_refinement"
4.6221,lp_complete,R.0.0.0.1,0.0122273,0.0244545,open,0.127951,0.195636,"complete_optimal_interval_lp_bound"
4.62213,atomic_unconditional_split,R.0.0.0.1,0.0122273,0.0244545,replaced,0.127951,0.195636,"adaptive_refinement"
5.0903,lp_complete,R.0.0.1.0,0.0244545,0.0366818,open,0.127951,0.195636,"complete_optimal_interval_lp_bound"
5.09033,atomic_unconditional_split,R.0.0.1.0,0.0244545,0.0366818,replaced,0.127951,0.195636,"adaptive_refinement"
5.72973,lp_complete,R.0.0.1.1,0.0366818,0.0489091,open,0.133151,0.195636,"complete_optimal_interval_lp_bound"
5.72976,atomic_unconditional_split,R.0.0.1.1,0.0366818,0.0489091,replaced,0.133151,0.195636,"adaptive_refinement"
6.12792,lp_complete,R.0.0.1.0.0,0.0244545,0.0305682,open,0.133151,0.195636,"complete_optimal_interval_lp_bound"
6.12795,atomic_unconditional_split,R.0.0.1.0.0,0.0244545,0.0305682,replaced,0.133151,0.195636,"adaptive_refinement"
6.54099,lp_complete,R.0.0.1.0.1,0.0305682,0.0366818,open,0.133566,0.195636,"complete_optimal_interval_lp_bound"
6.54102,atomic_unconditional_split,R.0.0.1.0.1,0.0305682,0.0366818,replaced,0.133566,0.195636,"adaptive_refinement"
6.87296,lp_complete,R.0.0.0.1.0,0.0122273,0.0183409,open,0.133566,0.195636,"complete_optimal_interval_lp_bound"
6.87298,atomic_unconditional_split,R.0.0.0.1.0,0.0122273,0.0183409,replaced,0.133566,0.195636,"adaptive_refinement"
7.22376,lp_complete,R.0.0.0.1.1,0.0183409,0.0244545,open,0.134974,0.195636,"complete_optimal_interval_lp_bound"
7.2238,atomic_unconditional_split,R.0.0.0.1.1,0.0183409,0.0244545,replaced,0.134974,0.195636,"adaptive_refinement"
7.77738,lp_complete,R.0.0.1.1.0,0.0366818,0.0427954,open,0.134974,0.195636,"complete_optimal_interval_lp_bound"
7.77741,atomic_unconditional_split,R.0.0.1.1.0,0.0366818,0.0427954,replaced,0.134974,0.195636,"adaptive_refinement"
8.34123,lp_complete,R.0.0.1.1.1,0.0427954,0.0489091,open,0.136021,0.195636,"complete_optimal_interval_lp_bound"
