leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.0048195127858143257,1,1,0,1,0.003209400142503194,"OPTIMAL",0.47216692262907672,0.32574710000000001
L0.0,"L0",1,0,0.0024097563929071628,1,1,0,1,0.0032636559061301538,"OPTIMAL",0.48253410954300407,0.65077160000000001
L0.1,"L0",1,0.0024097563929071628,0.0048195127858143257,1,1,0,1,0.0048893312450155072,"OPTIMAL",0.42874047793774667,0.95187180000000005
L0.0.0,"L0.0",2,0,0.0012048781964535814,1,1,0,1,0.0034723458032201015,"OPTIMAL",0.36255158971225698,1.2384135000000001
L0.0.1,"L0.0",2,0.0012048781964535814,0.0024097563929071628,1,1,0,1,0.0040685306353838661,"OPTIMAL",0.37944506201607264,1.5290758
L0.0.0.0,"L0.0.0",3,0,0.00060243909822679071,1,0,1,0,0,"INFEASIBLE",0.0044477370000000002,1.6804337
L0.0.0.1,"L0.0.0",3,0.00060243909822679071,0.0012048781964535814,1,1,0,1,0.0037861525570175537,"OPTIMAL",0.37602676465728568,1.96614
L0.0.0.1.0,"L0.0.0.1",4,0.00060243909822679071,0.00090365864734018612,1,1,0,1,0.0039020331063731937,"OPTIMAL",0.37309144619214196,2.2538950999999998
L0.0.0.1.1,"L0.0.0.1",4,0.00090365864734018612,0.0012048781964535814,1,1,0,1,0.0039440404547576831,"OPTIMAL",0.42683382449860763,2.5543117
L0.0.0.1.0.0,"L0.0.0.1.0",5,0.00060243909822679071,0.00075304887278348836,1,1,0,1,0.0039606120472188196,"OPTIMAL",0.36807015381321545,2.8365307999999998
