run_id,stage,arm,instance,K0,mode,tau,process_cap_seconds,executable_sha256,status,certificate,certificate_rejection_reason,coverage_valid,completion_marker,time_seconds,exact_phase_time_seconds,work,lower_bound,verified_upper_bound,relative_gap,split_count,contraction_count,both_child_infeasible_closure_count,initial_interval_count,final_interval_count,lp_jobs,native_target_jobs,terminal_mip_jobs,model_count,model_reuse_count,basis_reuse_count,contraction_model_reuse_count,contraction_basis_reuse_count,nodes,peak_memory_gb,finite_decision_count,extra_lp_count,extra_mip_count,bound_order_valid,lb_300,ub_300,gap_300,gi_300,lb_1200,ub_1200,gap_1200,gi_1200,lb_1800,ub_1800,gap_1800,gi_1800
stage4_1200s__high_imbalance_seed3201__K1-AM,stage4_1200s,K1-AM,high_imbalance_seed3201,1,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,522.0409452,511.0959886,970.6039194826874,2.443403191943199,2.4434031919432,3.635005563669461e-16,4,0,0,1,5,13,5,2,13,7,0,3,0,21825.0,0.228516701,3,0,0,True,2.3545030031536247,2.4434031919432,0.03638375732777625,0.07424793711079988,2.443403191943199,2.4434031919432,3.635005563669461e-16,0.02461088148210966,2.443403191943199,2.4434031919432,3.635005563669461e-16,0.01640725432140644
stage4_1200s__high_imbalance_seed3201__K1-AMC,stage4_1200s,K1-AMC,high_imbalance_seed3201,1,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,522.1400434,511.1018249,970.6039194826874,2.443403191943199,2.4434031919432,3.635005563669461e-16,1,3,0,1,2,13,5,2,13,7,0,3,0,21825.0,0.228516703,3,0,0,True,2.3545030031536247,2.4434031919432,0.03638375732777625,0.07454437041570362,2.443403191943199,2.4434031919432,3.635005563669461e-16,0.024687587048651816,2.443403191943199,2.4434031919432,3.635005563669461e-16,0.016458391365767877
stage4_1200s__high_imbalance_seed3201__K4-AM,stage4_1200s,K4-AM,high_imbalance_seed3201,4,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,380.7063892,369.9027819,710.8503886196801,2.4434031905083478,2.4434031919432,5.872351488108015e-10,1,0,0,4,5,10,3,2,10,5,0,1,0,17571.0,0.176095367,2,0,0,True,2.323353962120335,2.4434031919432,0.04913197716148999,0.10109823538064577,2.4434031905083478,2.4434031919432,5.872351488108015e-10,0.027031916607269234,2.4434031905083478,2.4434031919432,5.872351488108015e-10,0.018021277738179492
stage4_1200s__high_imbalance_seed3201__K4-AMC,stage4_1200s,K4-AMC,high_imbalance_seed3201,4,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,380.6044139,369.5850618,710.8503886196801,2.4434031905083478,2.4434031919432,5.872351488108015e-10,0,1,0,4,4,10,3,2,10,5,0,1,0,17571.0,0.176095369,2,0,0,True,2.323353962120335,2.4434031919432,0.04913197716148999,0.10180220992338596,2.4434031905083478,2.4434031919432,5.872351488108015e-10,0.02720432900126682,2.4434031905083478,2.4434031919432,5.872351488108015e-10,0.01813621933417788
stage4_1200s__moderate_seed3301__K1-AM,stage4_1200s,K1-AM,moderate_seed3301,1,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,round31_c6_external_gini_tree_time_limit,False,relevant_leaf_open,True,True,1180.0410517,1138.1785154,2185.1410081875174,0.04796472692368177,0.04915255266474515,0.024166104844344193,1,0,0,1,2,5,2,1,5,3,0,0,0,22254.0,0.245698433,2,0,0,True,0.04717531718053289,0.04915255266474515,0.040226506600753636,0.2142482431194423,0.04796472692368177,0.04915255266474515,0.024166104844344193,0.07214330087530349,0.04796472692368177,0.04915255266474515,0.024166104844344193,0.05615090219831706
stage4_1200s__moderate_seed3301__K1-AMC,stage4_1200s,K1-AMC,moderate_seed3301,1,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,round31_c6_external_gini_tree_time_limit,False,relevant_leaf_open,True,True,1180.0436188,1138.4621324000002,2183.9554058090966,0.04796472692368177,0.04915255266474515,0.024166104844344193,1,0,0,1,2,5,2,1,5,3,0,0,0,22254.0,0.245698435,2,0,0,True,0.04717531718053289,0.04915255266474515,0.040226506600753636,0.21334132148995322,0.04796472692368177,0.04915255266474515,0.024166104844344193,0.07191203488050328,0.04796472692368177,0.04915255266474515,0.024166104844344193,0.055996724868450254
stage4_1200s__moderate_seed3301__K4-AM,stage4_1200s,K4-AM,moderate_seed3301,4,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,round31_c6_external_gini_tree_time_limit,False,relevant_leaf_open,True,True,1180.0350082,1138.4049533,2035.6397249881973,0.04363065333581688,0.04915255266474515,0.1123420662725595,1,0,0,4,5,8,3,1,8,4,0,1,0,22901.0,0.240892727,1,0,0,True,0.04363065333581688,0.04915255266474515,0.1123420662725595,0.23836487721222913,0.04363065333581688,0.04915255266474515,0.1123420662725595,0.14384776900747687,0.04363065333581688,0.04915255266474515,0.1123420662725595,0.13334586809583773
stage4_1200s__moderate_seed3301__K4-AMC,stage4_1200s,K4-AMC,moderate_seed3301,4,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,round31_c6_external_gini_tree_time_limit,False,relevant_leaf_open,True,True,1180.041084,1138.4558198,2028.505563711093,0.04363065333581688,0.04915255266474515,0.1123420662725595,0,1,0,4,4,8,3,1,8,4,0,1,0,22857.0,0.240892729,1,0,0,True,0.04363065333581688,0.04915255266474515,0.1123420662725595,0.23822137436155974,0.04363065333581688,0.04915255266474515,0.1123420662725595,0.14381189329480962,0.04363065333581688,0.04915255266474515,0.1123420662725595,0.13332195095405958
stage4_1200s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-AM,stage4_1200s,K1-AM,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,1,adaptive-mass,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,18.544783,13.573868099999999,28.285289241061992,0.02133700603978056,0.021337006039780566,3.2520466512360744e-16,0,0,0,1,1,3,1,1,3,2,0,0,0,44.0,0.122623231,2,0,0,True,0.02133700603978056,0.021337006039780566,3.2520466512360744e-16,0.028555734503733134,0.02133700603978056,0.021337006039780566,3.2520466512360744e-16,0.007138933625933284,0.02133700603978056,0.021337006039780566,3.2520466512360744e-16,0.004759289083955522
stage4_1200s__round39_small_easy_V12_M3_Q30_slot08_seed1167625600__K1-AMC,stage4_1200s,K1-AMC,round39_small_easy_V12_M3_Q30_slot08_seed1167625600,1,adaptive-mass-contraction,0.07915,1200.0,541c496881c7a0f79ffaf50cbdf4acc3bdf106dd86031990c0e6cf56c3deaa16,optimal,True,none,True,True,18.5473766,13.630085600000001,28.285289241061992,0.02133700603978056,0.021337006039780566,3.2520466512360744e-16,0,0,0,1,1,3,1,1,3,2,0,0,0,44.0,0.122623233,2,0,0,True,0.02133700603978056,0.021337006039780566,3.2520466512360744e-16,0.028422827556223662,0.02133700603978056,0.021337006039780566,3.2520466512360744e-16,0.0071057068890559155,0.02133700603978056,0.021337006039780566,3.2520466512360744e-16,0.004737137926037277
