instance,algorithm,source_round,comparison_timing,process_cap_seconds,certificate,work,time_seconds,lower_bound,verified_upper_bound,gap,gi_300,gi_1200,gi_1800,split_count,contraction_count,lp_jobs,source_path
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-r015,46,historical_same_machine_solver_context,1800.0,True,843.4563311103416,385.4760476,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0.2032792638378745,0.05949921800513972,0.039666145336759814,0,0,3,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-r015/result.json
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r001,46,historical_same_machine_solver_context,1800.0,True,3898.1509266770327,1780.0433176,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.26022138147536894,0.12893376245601398,0.08595584163734266,1,0,14,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r001/result.json
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-r050,46,historical_same_machine_solver_context,1200.0,True,1571.4256243238797,697.5631388,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.26019059137641276,0.12088527582720826,0.08059018388480552,0,0,10,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-r050/result.json
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,P-GRB,46,historical_same_machine_solver_context,1800.0,True,1568.0170733870093,1009.0487443,0.045001550055628364,0.04500155005562836,0.0,0.12217803475016592,0.06274851900205322,0.041832346001368814,0,0,0,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__P-GRB/result.json
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K1-AM,47,current_same_executable,1800.0,True,843.4563311103416,384.6042946,0.04500155005562829,0.04500155005562836,1.5419233104925857e-15,0.20309019676178214,0.05935379341988513,0.03956919561325675,0,0,3,results/gf_c6_adaptive_mass_contraction_round47/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K1-AM/result.json
round39_small_medium_V12_M3_Q30_slot08_seed1343324363,K4-AMC,47,current_same_executable,1800.0,True,1571.4256243238797,694.616193,0.04500155005562773,0.04500155005562836,1.3877309794433272e-14,0.26019468503255705,0.12038897117523358,0.08025931411682238,0,0,10,results/gf_c6_adaptive_mass_contraction_round47/runs/stage5_1800s__round39_small_medium_V12_M3_Q30_slot08_seed1343324363__K4-AMC/result.json
round39_small_medium_V8_M2_Q20_slot02_seed890603285,gamma-veto,45,historical_same_machine_solver_longer_cap,3600,True,26.141659404567488,19.3958755,0.06925116214905484,0.06925116214905465,0.0,,,,0,0,33,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv#row_id=rerun19__validation__round39_small_medium_V8_M2_Q20_slot02_seed890603285__k4_gamma_veto
round39_small_medium_V8_M2_Q20_slot02_seed890603285,K1-r015,46,historical_same_machine_solver_context,1800.0,True,19.340484300800686,13.843038,0.06925116214905465,0.06925116214905465,0.0,0.02566154865781809,0.006415387164454523,0.0042769247763030155,0,0,3,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V8_M2_Q20_slot02_seed890603285__K1-r015/result.json
round39_small_medium_V8_M2_Q20_slot02_seed890603285,K4-r001,46,historical_same_machine_solver_context,1800.0,True,14.858987962360878,11.1162143,0.06925116214905465,0.06925116214905465,0.0,0.020094761463930643,0.005023690365982661,0.003349126910655107,0,0,12,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V8_M2_Q20_slot02_seed890603285__K4-r001/result.json
round39_small_medium_V8_M2_Q20_slot02_seed890603285,P-GRB,46,historical_same_machine_solver_context,1800.0,True,15.772402560677707,13.1229974,0.06925116214905465,0.06925116214905465,0.0,0.023840875792923318,0.0059602189482308296,0.003973479298820553,0,0,0,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__round39_small_medium_V8_M2_Q20_slot02_seed890603285__P-GRB/result.json
round39_small_medium_V8_M2_Q20_slot02_seed890603285,K1-AM,47,current_same_executable,1800.0,True,19.340484300800686,13.8596906,0.06925116214905465,0.06925116214905465,0.0,0.025729336699124587,0.006432334174781147,0.004288222783187431,0,0,3,results/gf_c6_adaptive_mass_contraction_round47/runs/stage5_1800s__round39_small_medium_V8_M2_Q20_slot02_seed890603285__K1-AM/result.json
round39_small_medium_V8_M2_Q20_slot02_seed890603285,K4-AMC,47,current_same_executable,1800.0,True,14.858987962360878,11.1071733,0.06925116214905465,0.06925116214905465,0.0,0.02007190530561233,0.005017976326403083,0.0033453175509353885,0,0,12,results/gf_c6_adaptive_mass_contraction_round47/runs/stage5_1800s__round39_small_medium_V8_M2_Q20_slot02_seed890603285__K4-AMC/result.json
tight_T_seed3101,gamma-veto,45,historical_same_machine_solver_longer_cap,3600,False,7536.032605849421,3580.0712887,0.0805226634088158,0.10725273413394144,0.24922507515513853,0.537460032212367,0.48011478355551257,,0,0,19,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv#row_id=complex__tight_T_seed3101__gamma-veto
tight_T_seed3101,no-adaptive,45,historical_same_machine_solver_longer_cap,3600,True,7369.656377609638,3534.0113381,0.10725273413394211,0.10725273413394144,0.0,0.5433007770359971,0.473030594285312,,0,0,33,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv#row_id=complex__tight_T_seed3101__no-adaptive
tight_T_seed3101,K1-r015,46,historical_same_machine_solver_context,1800.0,False,3644.649533917324,1780.0432161,0.06646717636317458,0.10725273413394144,0.38027522654883794,0.5631480981545379,0.4859587027044284,0.45683760026336245,0,0,3,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__tight_T_seed3101__K1-r015/result.json
tight_T_seed3101,K4-r001,46,historical_same_machine_solver_context,1800.0,False,3689.6965429341535,1780.0391849,0.07942323585090591,0.10725273413394144,0.25947588663129983,0.531734964371332,0.4730092875974261,0.42026414481313523,0,0,5,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__tight_T_seed3101__K4-r001/result.json
tight_T_seed3101,K4-r050,46,historical_same_machine_solver_context,1200.0,False,2398.6827855707497,1180.0271791,0.06815724277229124,0.10725273413394144,0.3645174333068863,0.5312441282759318,0.4726779340857352,0.4366244338261189,0,0,5,results/gf_c6_rho_k1_k4_screen_round46/runs/stage4_1200s__tight_T_seed3101__K4-r050/result.json
tight_T_seed3101,P-GRB,46,historical_same_machine_solver_context,1800.0,False,3459.578649366722,1780.1051601,0.029001053229027383,0.10725273413394144,0.7296008025976315,0.8150337629321425,0.7910569609894874,0.7743891259334226,0,0,0,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__tight_T_seed3101__P-GRB/result.json
tight_T_seed3101,K1-AM,47,current_same_executable,1800.0,False,3737.052814950427,1780.035466,0.06650660295091272,0.10725273413394144,0.37990762204852835,0.5628052882023256,0.4842891183402483,0.4548840519595597,0,0,3,results/gf_c6_adaptive_mass_contraction_round47/runs/stage5_1800s__tight_T_seed3101__K1-AM/result.json
tight_T_seed3101,K4-AMC,47,current_same_executable,1800.0,False,3742.8513446350257,1780.0362065,0.07973225198018855,0.10725273413394144,0.2565946908111847,0.5316162662275602,0.4722957428091413,0.41876154221913076,0,0,5,results/gf_c6_adaptive_mass_contraction_round47/runs/stage5_1800s__tight_T_seed3101__K4-AMC/result.json
tight_T_seed3102,gamma-veto,45,historical_same_machine_solver_longer_cap,3600,True,1675.9839025906258,820.591057,0.6007044366851081,0.6007044366851081,0.0,0.17054288337493748,0.054493998219344135,,0,0,17,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv#row_id=complex__tight_T_seed3102__gamma-veto
tight_T_seed3102,no-adaptive,45,historical_same_machine_solver_longer_cap,3600,True,1857.6599555999992,939.9122159,0.6007044366851081,0.6007044366851081,0.0,0.7073539983333341,0.44343362789583307,,0,0,15,results/gf_adaptive_timing_parametric_partition_round45/completion/full_run_matrix_results.csv#row_id=complex__tight_T_seed3102__no-adaptive
tight_T_seed3102,K1-r015,46,historical_same_machine_solver_context,1800.0,True,1306.2494797021486,680.7626373,0.6007044366851081,0.6007044366851081,0.0,0.19882415144314974,0.07237772683651186,0.0482518178910079,3,0,11,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__tight_T_seed3102__K1-r015/result.json
tight_T_seed3102,K4-r001,46,historical_same_machine_solver_context,1800.0,True,1306.4235957628575,671.3993915,0.6007044366851081,0.6007044366851081,0.0,0.18282115900543314,0.0540568784294217,0.0360379189529478,1,0,10,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__tight_T_seed3102__K4-r001/result.json
tight_T_seed3102,P-GRB,46,historical_same_machine_solver_context,1800.0,False,3525.038650246663,1780.0985846,0.514790038051672,0.6007044366851081,0.1430227469394783,0.5909249034782592,0.3720069754114296,0.29788211641135964,0,0,0,results/gf_c6_rho_k1_k4_screen_round46/runs/stage5_1800s__tight_T_seed3102__P-GRB/result.json
tight_T_seed3102,K1-AM,47,current_same_executable,1800.0,False,3788.5503848518583,1780.0436949,0.5615483617116342,0.6007044366851081,0.06518359542931032,0.2006513626266801,0.11290193731997644,0.09835402734759703,1,0,5,results/gf_c6_adaptive_mass_contraction_round47/runs/stage5_1800s__tight_T_seed3102__K1-AM/result.json
tight_T_seed3102,K4-AMC,47,current_same_executable,1800.0,True,1306.4235957628575,657.7708206,0.6007044366851081,0.6007044366851081,0.0,0.18295040131742446,0.05368585920077141,0.03579057280051427,0,1,10,results/gf_c6_adaptive_mass_contraction_round47/runs/stage5_1800s__tight_T_seed3102__K4-AMC/result.json
