row_id,leaf,bucket_name,variant,budget_seconds,snapshot_source,snapshot_scope,paper_certificate_role,snapshot_available,root_lp_status,root_lp_objective,root_lp_runtime_seconds,S,P,H,G,G_variable,W_SP,S_times_P,SP_McCormick_slack,objective_estimator_slack,bucket_S_L,bucket_S_U,gamma_L,gamma_U,r_min,r_max,top20_r_i,top20_Y_i,top20_e_i,top20_abs_r_minus_average,top20_h_ij,top20_q_i,top_fractional_z,top_fractional_p,top_fractional_d,station_capacity_slacks,inventory_balance_residuals,bucket_integer_inventory_bound_slacks,required_movement_visit_slacks,bucket_ratio_domain_slacks,local_q_subset_centering_slacks,gini_subset_envelope_slacks,transfer_source_cut_slacks,solution_xml
adaptive_child_low_gini_1_current_best_new_combined_paper_safe_300s,low_gini_1,adaptive_child,current_best_new_combined_paper_safe,300,root_lp_relaxation,root_lp_relaxation,diagnostic_only,True,optimal,0.04057724423470199,0.4166414737701416,18.67416043736219,0.16707394042433374,8.036227884863406,0.015516153171051759,0.015516153171051759,3.051572286216756,3.1199655683863003,-0.06839328216954454,not_available,18.26480107231125,19.9341411091525,0.0122881381662,0.0245762763324,0.8803433608976716,1.0,r_2=1;r_3=1;r_4=1;r_10=1;r_max=1;r_9=0.999999999999;r_1=0.919427529556;r_5=0.919427529556;r_6=0.919427529556;r_8=0.919427529556;r_11=0.919427529556;r_13=0.919427529556;r_14=0.919427529556;r_15=0.919427529556;r_16=0.919427529556;r_17=0.919427529556;r_18=0.919427529556;r_19=0.919427529556;r_7=0.880343360898;r_12=0.880343360898,Y_13=28.5022534163;Y_17=26.6633983571;Y_7=26.410300827;Y_12=23.7692707443;Y_20=23.7692707443;Y_6=22.9856882389;Y_8=22.9856882389;Y_11=19.3079781207;Y_18=18.3885505911;Y_19=18.3885505911;Y_5=18.3885505911;Y_15=17.4691230616;Y_1=16.549695532;Y_16=16.549695532;Y_3=15;Y_14=12.8719854138;Y_10=12;Y_2=9.00000000001;Y_9=3;Y_4=1,e_7=0.119656639102;e_12=0.119656639102;e_20=0.119656639102;e_1=0.0805724704442;e_5=0.0805724704442;e_6=0.0805724704442;e_8=0.0805724704442;e_11=0.0805724704442;e_13=0.0805724704442;e_14=0.0805724704442;e_15=0.0805724704442;e_16=0.0805724704442;e_17=0.0805724704442;e_18=0.0805724704442;e_19=0.0805724704442;e_2=0;e_3=0;e_4=0;e_9=0;e_10=0,r_2=0.0662919781319;r_3=0.0662919781319;r_4=0.0662919781319;r_10=0.0662919781319;r_9=0.0662919781309;r_7=0.0533646609704;r_12=0.0533646609704;r_20=0.0533646609704;r_1=0.0142804923123;r_5=0.0142804923123;r_6=0.0142804923123;r_8=0.0142804923123;r_11=0.0142804923123;r_13=0.0142804923123;r_14=0.0142804923123;r_15=0.0142804923123;r_16=0.0142804923123;r_17=0.0142804923123;r_18=0.0142804923123;r_19=0.0142804923123,h_3_7=0.119656639104;h_4_20=0.119656639103;h_7_10=0.119656639103;h_2_7=0.119656639102;h_2_12=0.119656639102;h_2_20=0.119656639102;h_3_12=0.119656639102;h_3_20=0.119656639102;h_4_7=0.119656639102;h_4_12=0.119656639102;h_10_12=0.119656639102;h_10_20=0.119656639102;h_7_9=0.119656639101;h_9_20=0.119656639101;h_9_12=0.119656639097;h_1_2=0.0805724704442;h_1_3=0.0805724704442;h_1_4=0.0805724704442;h_1_10=0.0805724704442;h_2_5=0.0805724704442,q_l1_3=0.0662919781319;q_l1_10=0.0662919781319;q_l1_4=0.0662919781319;q_l1_2=0.0662919781319;q_l1_9=0.0662919781309;q_l1_7=0.0533646609704;q_l1_20=0.0533646609704;q_l1_12=0.0533646609704;q_l1_1=0.0260057429097;q_l1_19=0.0260057429097;q_l1_5=0.0142804923123;q_l1_6=0.0142804923123;q_l1_8=0.0142804923123;q_l1_11=0.0142804923123;q_l1_13=0.0142804923123;q_l1_14=0.0142804923123;q_l1_15=0.0142804923123;q_l1_17=0.0142804923123;q_l1_18=0.0142804923123;q_l1_16=0.0142804923123,z_2_15=0.497225249673;z_2_3=0.555555555555;z_0_3=0.444444444445;z_2_17=0.43564602747;z_2_10=0.429828215002;z_1_10=0.384911123827;z_0_2=0.64;z_2_14=0.356400729311;z_0_13=0.327663910905;z_0_8=0.678565573235;z_1_19=0.261144940888;z_2_19=0.738855059112;z_0_9=0.769230769231;z_2_1=0.178060205958;z_0_1=0.168795764791;z_0_10=0.158868146114;z_0_5=0.148449303327;z_0_16=0.1404614571;z_1_16=0.8595385429;z_2_20=0.119656639101,p_2_15=4.51120729279;p_2_12=1.51658795293;p_2_10=9.45622073005;p_2_7=2.58969917304;p_1_10=0.384911123827;p_1_16=11.3098430109;p_0_12=0.714141302808;p_2_20=3.23072925574;p_0_10=0.158868146114;p_0_16=0.1404614571;p_2_14=7.12801458622;p_0_15=0.0196696456571;p_0_6=0.0143117611038,d_0_13=9.50225341626;d_2_3=10.5555555555;d_0_3=0.444444444445;d_0_5=3.41433397652;d_1_18=8.38855059112;d_2_17=5.66339835711;d_0_1=2.70073223666;d_1_19=0.261144940888;d_2_11=0.237136132562;d_2_1=2.84896329533;d_2_19=8.12740565023;d_1_11=2.07084198813;d_1_5=0.9742166146;d_0_8=10.9856882389,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,results\gf_tailored_bc_formulation_snapshot_round\lp_snapshots\adaptive_child_low_gini_1_current_best_new_combined_paper_safe_300s.root_lp.sol
