row_id,leaf,bucket_name,variant,budget_seconds,snapshot_source,snapshot_scope,paper_certificate_role,snapshot_available,root_lp_status,root_lp_objective,root_lp_runtime_seconds,S,P,H,G,G_variable,W_SP,S_times_P,SP_McCormick_slack,objective_estimator_slack,bucket_S_L,bucket_S_U,gamma_L,gamma_U,r_min,r_max,top20_r_i,top20_Y_i,top20_e_i,top20_abs_r_minus_average,top20_h_ij,top20_q_i,top_fractional_z,top_fractional_p,top_fractional_d,station_capacity_slacks,inventory_balance_residuals,bucket_integer_inventory_bound_slacks,required_movement_visit_slacks,bucket_ratio_domain_slacks,local_q_subset_centering_slacks,gini_subset_envelope_slacks,transfer_source_cut_slacks,solution_xml
adaptive_child_low_gini_1_static_tailored_compact_bc_300s,low_gini_1,adaptive_child,static_tailored_compact_bc,300,root_lp_relaxation,root_lp_relaxation,diagnostic_only,True,optimal,0.0405772442347046,0.21899986267089844,18.674160437362165,0.16707394042434648,8.03622788486344,0.015516153171051827,0.015516153171051827,3.051572286216987,3.1199655683865344,-0.06839328216954721,not_available,18.26480107231125,19.9341411091525,0.0122881381662,0.0245762763324,0.8803433608976403,1.0,r_2=1;r_4=1;r_10=1;r_max=1;r_3=1;r_9=0.999999999999;r_1=0.919427529556;r_5=0.919427529556;r_6=0.919427529556;r_8=0.919427529556;r_11=0.919427529556;r_13=0.919427529556;r_14=0.919427529556;r_15=0.919427529556;r_16=0.919427529556;r_17=0.919427529556;r_18=0.919427529556;r_19=0.919427529556;r_7=0.880343360898;r_12=0.880343360898,Y_13=28.5022534163;Y_17=26.6633983571;Y_7=26.410300827;Y_12=23.7692707443;Y_20=23.7692707443;Y_6=22.9856882389;Y_8=22.9856882389;Y_11=19.3079781207;Y_18=18.3885505911;Y_19=18.3885505911;Y_5=18.3885505911;Y_15=17.4691230616;Y_1=16.549695532;Y_16=16.549695532;Y_3=15;Y_14=12.8719854138;Y_10=12;Y_2=9.00000000001;Y_9=3;Y_4=1,e_7=0.119656639102;e_12=0.119656639102;e_20=0.119656639102;e_1=0.0805724704441;e_5=0.0805724704441;e_6=0.0805724704441;e_8=0.0805724704441;e_11=0.0805724704441;e_13=0.0805724704441;e_14=0.0805724704441;e_15=0.0805724704441;e_16=0.0805724704441;e_17=0.0805724704441;e_18=0.0805724704441;e_19=0.0805724704441;e_3=1.66755498299e-13;e_2=0;e_4=0;e_9=0;e_10=0,r_2=0.0662919781319;r_4=0.0662919781319;r_10=0.0662919781319;r_3=0.0662919781317;r_9=0.0662919781309;r_7=0.0533646609705;r_12=0.0533646609705;r_20=0.0533646609705;r_1=0.0142804923122;r_5=0.0142804923122;r_6=0.0142804923122;r_8=0.0142804923122;r_11=0.0142804923122;r_13=0.0142804923122;r_14=0.0142804923122;r_15=0.0142804923122;r_16=0.0142804923122;r_17=0.0142804923122;r_18=0.0142804923122;r_19=0.0142804923122,h_2_7=0.119656639102;h_2_12=0.119656639102;h_2_20=0.119656639102;h_4_7=0.119656639102;h_4_12=0.119656639102;h_4_20=0.119656639102;h_7_10=0.119656639102;h_10_12=0.119656639102;h_10_20=0.119656639102;h_3_12=0.119656639102;h_3_20=0.119656639102;h_3_7=0.119656639102;h_7_9=0.119656639101;h_9_12=0.119656639101;h_9_20=0.119656639101;h_1_2=0.0805724704441;h_1_4=0.0805724704441;h_1_10=0.0805724704441;h_2_5=0.0805724704441;h_2_6=0.0805724704441,q_l1_11=0.269243365364;q_l1_10=0.0662919781319;q_l1_4=0.0662919781319;q_l1_2=0.0662919781319;q_l1_3=0.0662919781317;q_l1_9=0.0662919781309;q_l1_20=0.0533646609705;q_l1_7=0.0533646609705;q_l1_12=0.0533646609705;q_l1_5=0.0142804923122;q_l1_6=0.0142804923122;q_l1_15=0.0142804923122;q_l1_8=0.0142804923122;q_l1_13=0.0142804923122;q_l1_14=0.0142804923122;q_l1_16=0.0142804923122;q_l1_18=0.0142804923122;q_l1_1=0.0142804923122;q_l1_17=0.0142804923122;q_l1_19=0.0142804923122,z_2_10=0.454545454545;z_2_17=0.43564602747;z_0_11=0.573998687974;z_1_11=0.426001312026;z_0_2=0.632506016976;z_2_3=0.642955856491;z_2_9=0.642955856491;z_2_14=0.356400729311;z_0_19=0.6440345213;z_0_1=0.34685597075;z_2_13=0.327663910905;z_0_18=0.289260365211;z_1_8=0.28358797953;z_1_16=0.223259825635;z_0_15=0.205948951748;z_0_5=0.189812449922;z_1_2=0.187349575603;z_0_16=0.177359062994;z_0_8=0.13130512092;z_0_7=0.119819487556,p_0_15=4.53087693845;p_1_9=0.558525490593;p_0_7=2.58969917304;p_2_9=8.35842613438;p_1_16=6.25127511778;p_2_16=0.232975586387;p_1_12=2.23072925574;p_2_20=3.21641749464;p_0_2=15.8126504244;p_1_2=0.187349575603;p_2_14=7.12801458622;p_0_9=1.08304837502;p_0_16=4.96605376384;p_1_20=0.0143117611033;p_1_6=0.0143117611033,d_2_13=9.50225341626;d_1_8=6.5225235292;d_0_1=5.54969553199;d_2_8=1.44314692854;d_0_11=0.573998687974;d_0_18=8.38855059112;d_0_5=4.3656863482;d_2_17=5.66339835711;d_2_19=1.30417085681;d_1_11=1.73397943272;d_0_19=7.0843797343;d_2_5=0.0228642429156;d_0_8=3.02001778116,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,results\gf_tailored_bc_formulation_snapshot_round\lp_snapshots\adaptive_child_low_gini_1_static_tailored_compact_bc_300s.root_lp.sol
