row_id,leaf,bucket_name,variant,budget_seconds,snapshot_source,snapshot_scope,paper_certificate_role,snapshot_available,root_lp_status,root_lp_objective,root_lp_runtime_seconds,S,P,H,G,G_variable,W_SP,S_times_P,SP_McCormick_slack,objective_estimator_slack,bucket_S_L,bucket_S_U,gamma_L,gamma_U,r_min,r_max,top20_r_i,top20_Y_i,top20_e_i,top20_abs_r_minus_average,top20_h_ij,top20_q_i,top_fractional_z,top_fractional_p,top_fractional_d,station_capacity_slacks,inventory_balance_residuals,bucket_integer_inventory_bound_slacks,required_movement_visit_slacks,bucket_ratio_domain_slacks,local_q_subset_centering_slacks,gini_subset_envelope_slacks,transfer_source_cut_slacks,solution_xml
adaptive_child_low_gini_1_plain_fixed_interval_mip_1200s,low_gini_1,adaptive_child,plain_fixed_interval_mip,1200,root_lp_relaxation,root_lp_relaxation,diagnostic_only,True,optimal,0.020978138166216874,0.10300111770629883,18.866666666664777,0.05793333333344579,21.266666666698796,0.0122881381662,0.0122881381662,not_available,1.093008888890901,not_available,not_available,18.26480107231125,19.9341411091525,0.0122881381662,0.0245762763324,0.0,1.0,r_1=1;r_2=1;r_3=1;r_4=1;r_5=1;r_6=1;r_8=1;r_9=1;r_10=1;r_11=1;r_12=1;r_13=1;r_14=1;r_15=1;r_16=1;r_17=1;r_18=1;r_19=1;r_7=0.866666666665;r_20=0,Y_13=31;Y_17=29;Y_12=27;Y_7=26;Y_6=25;Y_8=25;Y_11=21;Y_5=20;Y_18=20;Y_19=20;Y_15=19;Y_1=18;Y_16=18;Y_3=15;Y_14=14;Y_10=12;Y_2=9.00000000001;Y_9=3;Y_4=1;Y_20=0,e_20=1;e_7=0.133333333335;e_1=0;e_2=0;e_3=0;e_4=0;e_5=0;e_6=0;e_8=0;e_9=0;e_10=0;e_11=0;e_12=0;e_13=0;e_14=0;e_15=0;e_16=0;e_17=0;e_18=0;e_19=0,r_20=0.943333333333;r_7=0.0766666666685;r_1=0.0566666666668;r_2=0.0566666666668;r_3=0.0566666666668;r_4=0.0566666666668;r_5=0.0566666666668;r_6=0.0566666666668;r_8=0.0566666666668;r_9=0.0566666666668;r_10=0.0566666666668;r_11=0.0566666666668;r_12=0.0566666666668;r_13=0.0566666666668;r_14=0.0566666666668;r_15=0.0566666666668;r_16=0.0566666666668;r_17=0.0566666666668;r_18=0.0566666666668;r_19=0.0566666666668,h_1_20=1;h_2_20=1;h_3_20=1;h_4_20=1;h_5_20=1;h_6_20=1;h_8_20=1;h_9_20=1;h_10_20=1;h_11_20=1;h_12_20=1;h_13_20=1;h_14_20=1;h_15_20=1;h_16_20=1;h_17_20=1;h_18_20=1;h_19_20=1;h_7_20=0.866666666665;h_1_7=0.133333333335,,z_2_20=0.488786460581;z_2_8=0.459483448955;z_2_10=0.440099925225;z_2_13=0.440099925225;z_0_1=0.399999999999;z_1_1=0.600000000001;z_0_13=0.398617243959;z_2_17=0.615384615384;z_2_11=0.36862440946;z_1_2=0.64;z_0_16=0.357142857143;z_1_18=0.34462504068;z_1_6=0.333333333333;z_1_20=0.326244094578;z_0_10=0.317801645054;z_1_11=0.313755905422;z_2_14=0.290751527758;z_2_5=0.260869565217;z_0_3=0.76335694895;z_0_12=0.233053918647,p_2_10=9.68219835494;p_0_10=0.317801645054;p_2_20=13.1972344357;p_1_20=8.80859055361;p_0_14=0.184969444841;p_2_14=5.81503055516;p_0_20=4.99417501071,d_2_13=0.440099925225;d_0_13=11.5599000748;d_0_8=2.43188067403;d_2_8=10.568119326;d_1_1=0.600000000001;d_0_1=6.39999999998;d_1_11=0.313755905422;d_2_11=3.6862440946;d_1_3=3.90070846849;d_0_3=7.0992915315;d_1_18=9.99412617972;d_0_18=0.0058738202807,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,not_available_from_solution_xml,results\gf_tailored_bc_formulation_snapshot_round\lp_snapshots\adaptive_child_low_gini_1_plain_fixed_interval_mip_1200s.root_lp.sol
