vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,False,"[0,0]",20,0.0,0.0,0.0,18000.0,0.0,0
1,False,"[0,0]",20,0.0,0.0,0.0,18000.0,0.0,0
2,True,"[0,1,11,23,18,16,24,2,7,8,17,10,9,26,4,0]",20,7557.515898142854,5520.0,13077.515898142854,18000.0,0.7265286610079363,0
3,True,"[0,5,29,6,3,21,15,14,20,25,28,12,13,22,19,30,27,0]",20,8014.316931352475,6240.0,14254.316931352474,18000.0,0.7919064961862485,0
4,False,"[0,0]",20,0.0,0.0,0.0,18000.0,0.0,0
