interval_id,gamma_L,gamma_U,interval_lower_bound,incumbent_upper_bound,interval_status,reason,certificate_basis,requires_pricing_closure,pricing_closure_available,interval_bound_valid,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources
0,0,0.138211365204,0.414634095612,0.414634095612,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,1.2175306,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation
1,0.138211365204,0.276422730408,0.236438596689,0.414634095612,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,21.2789315,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation
2,0.276422730408,0.414634095612,0.34991674858,0.414634095612,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,16.568387,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation
3,0.138211365204,0.207317047806,0.414634095612,0.414634095612,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,2.7141835,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
4,0.207317047806,0.276422730408,0.2766706142,0.414634095612,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,4.4383155,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
5,0.207317047806,0.241869889107,0.2766706142,0.414634095612,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,3.5178292,adaptive_split_inherited_inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
6,0.241869889107,0.276422730408,0.31068229764,0.414634095612,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,2.7281397,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
7,0.207317047806,0.224593468456,0.2766706142,0.414634095612,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,2.26645,adaptive_split_inherited_adaptive_split_inherited_inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
8,0.224593468456,0.241869889107,0.2766706142,0.414634095612,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,1.7537795,adaptive_split_inherited_adaptive_split_inherited_inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
9,0.207317047806,0.215955258131,0.2766706142,0.414634095612,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,1.4494232,adaptive_split_inherited_adaptive_split_inherited_adaptive_split_inherited_inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
10,0.215955258131,0.224593468456,0.2766706142,0.414634095612,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,1.1398226,adaptive_split_inherited_adaptive_split_inherited_adaptive_split_inherited_inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
11,0.224593468456,0.233231678782,0.2766706142,0.414634095612,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,0.9136804,adaptive_split_inherited_adaptive_split_inherited_adaptive_split_inherited_inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
12,0.233231678782,0.241869889107,0.2766706142,0.414634095612,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,0,1,0,0,0,0,0,0.8921037,adaptive_split_inherited_adaptive_split_inherited_adaptive_split_inherited_inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
